TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,59.0,43.0,55,30.19,10.0,SSW,10.4,-,N/A,,Clear,210,2014-04-11 04:51:00
1:51 AM,57.9,42.1,56,30.18,10.0,SSW,9.2,-,N/A,,Clear,210,2014-04-11 05:51:00
2:51 AM,57.0,41.0,55,30.16,10.0,SW,11.5,-,N/A,,Clear,220,2014-04-11 06:51:00
3:51 AM,55.4,41.0,58,30.16,10.0,SSW,10.4,-,N/A,,Partly Cloudy,210,2014-04-11 07:51:00
4:51 AM,55.9,41.0,57,30.16,10.0,SW,11.5,-,N/A,,Partly Cloudy,220,2014-04-11 08:51:00
5:51 AM,55.0,41.0,59,30.17,10.0,SW,11.5,-,N/A,,Partly Cloudy,230,2014-04-11 09:51:00
6:51 AM,53.1,41.0,64,30.20,10.0,SW,10.4,-,N/A,,Partly Cloudy,220,2014-04-11 10:51:00
7:51 AM,55.9,42.1,60,30.21,10.0,SW,12.7,-,N/A,,Partly Cloudy,230,2014-04-11 11:51:00
8:51 AM,60.1,43.0,53,30.22,10.0,SW,12.7,-,N/A,,Partly Cloudy,230,2014-04-11 12:51:00
9:51 AM,64.0,44.1,48,30.22,10.0,SW,13.8,-,N/A,,Mostly Cloudy,220,2014-04-11 13:51:00
10:51 AM,68.0,45.0,43,30.21,10.0,SW,15.0,-,N/A,,Mostly Cloudy,220,2014-04-11 14:51:00
11:51 AM,72.0,45.0,38,30.19,10.0,SW,17.3,26.5,N/A,,Mostly Cloudy,230,2014-04-11 15:51:00
12:51 PM,75.0,43.0,32,30.15,10.0,SW,19.6,28.8,N/A,,Mostly Cloudy,230,2014-04-11 16:51:00
1:51 PM,77.0,42.1,29,30.12,10.0,SW,23.0,33.4,N/A,,Mostly Cloudy,220,2014-04-11 17:51:00
2:51 PM,77.0,42.1,29,30.09,10.0,SW,20.7,29.9,N/A,,Overcast,230,2014-04-11 18:51:00
3:51 PM,77.0,42.8,29,30.06,10.0,SW,21.9,31.1,N/A,,Overcast,220,2014-04-11 19:51:00
4:51 PM,75.9,44.1,32,30.05,10.0,SW,21.9,29.9,N/A,,Overcast,230,2014-04-11 20:51:00
5:51 PM,75.9,44.1,32,30.05,10.0,WSW,13.8,33.4,N/A,,Overcast,240,2014-04-11 21:51:00
6:51 PM,73.0,45.0,37,30.06,10.0,SW,15.0,-,N/A,,Overcast,230,2014-04-11 22:51:00
7:51 PM,70.0,45.0,41,30.07,10.0,WSW,11.5,-,N/A,,Mostly Cloudy,240,2014-04-11 23:51:00
8:51 PM,66.9,45.0,45,30.09,10.0,SSW,6.9,-,N/A,,Mostly Cloudy,210,2014-04-12 00:51:00
9:51 PM,64.9,46.0,50,30.11,10.0,SSW,6.9,-,N/A,,Mostly Cloudy,210,2014-04-12 01:51:00
10:51 PM,64.0,46.9,54,30.12,10.0,SW,5.8,-,N/A,,Scattered Clouds,220,2014-04-12 02:51:00
11:51 PM,61.0,48.0,62,30.13,10.0,SW,5.8,-,N/A,,Partly Cloudy,230,2014-04-12 03:51:00
