TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,36.0,30.9,82,30.24,10.0,Calm,Calm,-,N/A,,Clear,0,2014-03-02 05:51:00
1:51 AM,37.0,32.0,82,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-03-02 06:51:00
2:51 AM,36.0,32.0,86,30.19,10.0,SE,3.5,-,N/A,,Clear,130,2014-03-02 07:51:00
3:51 AM,37.0,32.0,82,30.19,10.0,Calm,Calm,-,N/A,,Clear,0,2014-03-02 08:51:00
4:51 AM,37.0,33.1,86,30.18,10.0,SW,3.5,-,N/A,,Clear,230,2014-03-02 09:51:00
5:51 AM,36.0,32.0,86,30.20,10.0,Calm,Calm,-,N/A,,Clear,0,2014-03-02 10:51:00
6:51 AM,36.0,33.1,89,30.22,8.0,SW,5.8,-,N/A,,Partly Cloudy,230,2014-03-02 11:51:00
7:51 AM,39.9,36.0,86,30.22,8.0,WSW,4.6,-,N/A,,Scattered Clouds,240,2014-03-02 12:51:00
8:51 AM,46.0,39.0,76,30.22,8.0,SW,5.8,-,N/A,,Mostly Cloudy,220,2014-03-02 13:51:00
9:51 AM,55.0,39.0,55,30.19,10.0,SW,10.4,-,N/A,,Mostly Cloudy,220,2014-03-02 14:51:00
10:51 AM,60.1,39.0,46,30.13,10.0,SSW,12.7,-,N/A,,Mostly Cloudy,210,2014-03-02 15:51:00
11:51 AM,64.9,39.9,40,30.10,10.0,SSW,11.5,-,N/A,,Mostly Cloudy,210,2014-03-02 16:51:00
12:51 PM,68.0,41.0,37,30.06,10.0,SSW,16.1,21.9,N/A,,Scattered Clouds,210,2014-03-02 17:51:00
1:51 PM,70.0,41.0,35,30.02,10.0,SSW,17.3,23.0,N/A,,Partly Cloudy,200,2014-03-02 18:51:00
2:51 PM,71.1,41.0,34,30.01,10.0,WSW,15.0,23.0,N/A,,Partly Cloudy,250,2014-03-02 19:51:00
3:51 PM,70.0,42.1,36,29.99,10.0,SW,11.5,23.0,N/A,,Scattered Clouds,220,2014-03-02 20:51:00
4:51 PM,69.1,42.1,38,29.99,10.0,WSW,11.5,-,N/A,,Mostly Cloudy,240,2014-03-02 21:51:00
5:51 PM,66.9,42.1,40,29.98,10.0,SSW,9.2,-,N/A,,Mostly Cloudy,210,2014-03-02 22:51:00
6:51 PM,64.0,42.1,45,29.96,10.0,South,8.1,-,N/A,,Mostly Cloudy,190,2014-03-02 23:51:00
7:51 PM,63.0,43.0,48,29.95,10.0,SSW,11.5,-,N/A,,Mostly Cloudy,200,2014-03-03 00:51:00
8:51 PM,63.0,43.0,48,29.96,10.0,SW,10.4,-,N/A,,Mostly Cloudy,220,2014-03-03 01:51:00
9:51 PM,60.1,44.1,55,29.96,10.0,SW,9.2,-,N/A,,Scattered Clouds,220,2014-03-03 02:51:00
10:51 PM,61.0,44.1,54,29.93,10.0,SSW,10.4,-,N/A,,Scattered Clouds,210,2014-03-03 03:51:00
11:51 PM,61.0,45.0,56,29.90,10.0,SW,11.5,-,N/A,,Mostly Cloudy,220,2014-03-03 04:51:00
