TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,66.9,46.0,47,30.01,10.0,Variable,4.6,-,N/A,,Clear,0,2014-05-24 04:51:00
1:51 AM,64.4,44.6,49,30.03,10.0,Variable,3.5,-,N/A,,Clear,0,2014-05-24 05:51:00
2:51 AM,63.0,45.0,52,30.02,10.0,Calm,Calm,-,N/A,,Clear,0,2014-05-24 06:51:00
3:51 AM,60.1,46.0,60,30.05,10.0,North,3.5,-,N/A,,Clear,360,2014-05-24 07:51:00
4:51 AM,55.0,46.9,74,30.06,10.0,Calm,Calm,-,N/A,,Clear,0,2014-05-24 08:51:00
5:51 AM,55.0,46.9,74,30.08,10.0,Calm,Calm,-,N/A,,Clear,0,2014-05-24 09:51:00
6:51 AM,54.0,48.0,80,30.09,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-05-24 10:51:00
7:51 AM,62.1,48.9,62,30.10,10.0,North,4.6,-,N/A,,Partly Cloudy,360,2014-05-24 11:51:00
8:51 AM,66.0,48.0,52,30.13,10.0,NNE,4.6,-,N/A,,Partly Cloudy,30,2014-05-24 12:51:00
9:51 AM,69.1,46.9,45,30.13,10.0,NW,5.8,-,N/A,,Partly Cloudy,320,2014-05-24 13:51:00
10:51 AM,71.1,46.0,41,30.12,10.0,Variable,6.9,-,N/A,,Partly Cloudy,0,2014-05-24 14:51:00
11:51 AM,72.0,45.0,38,30.11,10.0,Variable,5.8,-,N/A,,Partly Cloudy,0,2014-05-24 15:51:00
12:51 PM,73.9,46.9,38,30.09,10.0,Variable,6.9,-,N/A,,Partly Cloudy,0,2014-05-24 16:51:00
1:51 PM,75.9,46.9,36,30.09,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2014-05-24 17:51:00
2:51 PM,77.0,48.0,36,30.07,10.0,NE,6.9,-,N/A,,Partly Cloudy,40,2014-05-24 18:51:00
3:51 PM,77.0,46.9,34,30.06,10.0,North,4.6,-,N/A,,Partly Cloudy,360,2014-05-24 19:51:00
4:51 PM,78.1,48.0,35,30.06,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2014-05-24 20:51:00
6:51 PM,77.0,48.0,36,30.06,10.0,NNE,3.5,-,N/A,,Scattered Clouds,20,2014-05-24 22:51:00
7:51 PM,71.1,48.9,45,30.08,10.0,NE,4.6,-,N/A,,Mostly Cloudy,40,2014-05-24 23:51:00
8:51 PM,64.9,51.1,61,30.09,10.0,East,3.5,-,N/A,,Mostly Cloudy,80,2014-05-25 00:51:00
9:51 PM,64.9,51.1,61,30.11,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-05-25 01:51:00
10:51 PM,63.0,51.1,65,30.12,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-05-25 02:51:00
11:51 PM,62.1,51.1,67,30.14,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-05-25 03:51:00
