TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:03 AM,35.6,32.0,87,30.25,7.0,Calm,Calm,-,N/A,,Overcast,0,2014-02-11 05:03:00
12:51 AM,35.1,32.0,89,30.25,7.0,Calm,Calm,-,N/A,,Overcast,0,2014-02-11 05:51:00
1:17 AM,33.8,32.0,93,30.25,7.0,NNE,3.5,-,N/A,,Overcast,30,2014-02-11 06:17:00
1:51 AM,35.1,32.0,89,30.25,6.0,Calm,Calm,-,N/A,,Overcast,0,2014-02-11 06:51:00
2:51 AM,34.0,32.0,92,30.25,5.0,NNE,3.5,-,N/A,,Overcast,20,2014-02-11 07:51:00
3:51 AM,34.0,32.0,92,30.25,5.0,NE,4.6,-,N/A,,Overcast,40,2014-02-11 08:51:00
4:51 AM,34.0,30.9,89,30.26,5.0,East,13.8,-,N/A,,Overcast,80,2014-02-11 09:51:00
5:51 AM,32.0,26.1,79,30.29,7.0,ENE,11.5,-,0.00,,Overcast,70,2014-02-11 10:51:00
6:51 AM,30.9,23.0,72,30.31,10.0,ENE,8.1,18.4,N/A,,Overcast,60,2014-02-11 11:51:00
7:51 AM,30.0,23.0,75,30.34,8.0,NE,10.4,-,N/A,,Overcast,40,2014-02-11 12:51:00
8:51 AM,30.0,21.0,69,30.35,8.0,NE,11.5,-,N/A,,Overcast,40,2014-02-11 13:51:00
9:51 AM,30.0,21.0,69,30.36,10.0,ENE,10.4,-,N/A,,Overcast,60,2014-02-11 14:51:00
10:26 AM,28.4,19.4,69,30.35,10.0,East,9.2,-,N/A,,Overcast,80,2014-02-11 15:26:00
10:51 AM,28.9,17.1,61,30.38,10.0,NE,9.2,-,N/A,,Overcast,50,2014-02-11 15:51:00
11:51 AM,28.9,15.1,56,30.36,10.0,ENE,9.2,-,N/A,,Overcast,70,2014-02-11 16:51:00
12:51 PM,30.0,16.0,56,30.35,10.0,ENE,8.1,-,N/A,,Overcast,60,2014-02-11 17:51:00
1:51 PM,30.9,16.0,54,30.34,10.0,ENE,8.1,-,N/A,,Overcast,70,2014-02-11 18:51:00
2:51 PM,32.0,16.0,52,30.34,10.0,NE,9.2,-,N/A,,Overcast,40,2014-02-11 19:51:00
3:51 PM,32.0,16.0,52,30.33,10.0,NNE,4.6,-,N/A,,Overcast,30,2014-02-11 20:51:00
4:51 PM,32.0,16.0,52,30.34,10.0,Variable,5.8,-,N/A,,Overcast,0,2014-02-11 21:51:00
5:51 PM,30.9,16.0,54,30.34,10.0,NNE,8.1,-,N/A,,Mostly Cloudy,30,2014-02-11 22:51:00
6:51 PM,30.0,16.0,56,30.36,10.0,NE,4.6,-,N/A,,Mostly Cloudy,40,2014-02-11 23:51:00
7:51 PM,30.9,15.1,52,30.38,10.0,NNE,6.9,-,N/A,,Overcast,30,2014-02-12 00:51:00
8:51 PM,30.0,15.1,54,30.39,10.0,NE,6.9,-,N/A,,Mostly Cloudy,50,2014-02-12 01:51:00
9:51 PM,27.0,15.1,61,30.40,10.0,ENE,6.9,-,N/A,,Mostly Cloudy,60,2014-02-12 02:51:00
10:51 PM,26.1,14.0,60,30.41,10.0,NE,5.8,-,N/A,,Scattered Clouds,50,2014-02-12 03:51:00
11:51 PM,25.0,14.0,63,30.40,10.0,NE,5.8,-,N/A,,Scattered Clouds,50,2014-02-12 04:51:00
