TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,62.1,48.0,60,30.05,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,30,2014-10-09 04:51:00
1:51 AM,61.0,46.0,58,30.06,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2014-10-09 05:51:00
2:51 AM,61.0,45.0,56,30.07,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-10-09 06:51:00
3:51 AM,62.1,44.1,52,30.07,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-10-09 07:51:00
4:51 AM,55.9,45.0,67,30.10,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-10-09 08:51:00
5:51 AM,55.0,46.0,72,30.12,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-10-09 09:51:00
6:51 AM,54.0,46.9,77,30.14,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-10-09 10:51:00
7:51 AM,54.0,46.9,77,30.15,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-10-09 11:51:00
8:51 AM,57.9,51.1,78,30.18,10.0,WSW,3.5,-,N/A,,Scattered Clouds,240,2014-10-09 12:51:00
9:51 AM,66.0,48.9,54,30.18,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-10-09 13:51:00
10:51 AM,70.0,46.0,42,30.18,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-10-09 14:51:00
11:51 AM,72.0,46.0,40,30.17,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2014-10-09 15:51:00
12:51 PM,73.9,46.9,38,30.15,10.0,Variable,3.5,-,N/A,,Scattered Clouds,0,2014-10-09 16:51:00
1:51 PM,75.9,48.0,37,30.13,10.0,East,3.5,-,N/A,,Partly Cloudy,100,2014-10-09 17:51:00
2:51 PM,78.1,48.0,35,30.09,10.0,South,4.6,-,N/A,,Partly Cloudy,190,2014-10-09 18:51:00
3:51 PM,79.0,48.0,34,30.09,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2014-10-09 19:51:00
4:51 PM,78.1,50.0,37,30.08,10.0,West,6.9,-,N/A,,Scattered Clouds,260,2014-10-09 20:51:00
5:51 PM,75.9,52.0,43,30.08,10.0,WSW,3.5,-,N/A,,Mostly Cloudy,250,2014-10-09 21:51:00
6:51 PM,70.0,55.9,61,30.09,10.0,SSE,4.6,-,N/A,,Scattered Clouds,160,2014-10-09 22:51:00
7:51 PM,69.1,54.0,58,30.10,10.0,South,5.8,-,N/A,,Scattered Clouds,170,2014-10-09 23:51:00
8:51 PM,66.9,53.1,61,30.08,10.0,South,5.8,-,N/A,,Scattered Clouds,170,2014-10-10 00:51:00
9:51 PM,66.0,52.0,60,30.10,10.0,SSE,3.5,-,N/A,,Scattered Clouds,150,2014-10-10 01:51:00
10:51 PM,66.0,52.0,60,30.10,10.0,South,4.6,-,N/A,,Scattered Clouds,170,2014-10-10 02:51:00
11:51 PM,64.9,52.0,63,30.10,10.0,SSW,4.6,-,N/A,,Scattered Clouds,200,2014-10-10 03:51:00
