TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,33.1,18.0,54,30.29,10.0,NE,13.8,-,N/A,,Mostly Cloudy,40,2014-03-06 05:51:00
1:51 AM,32.0,16.0,52,30.30,10.0,NE,11.5,-,N/A,,Scattered Clouds,40,2014-03-06 06:51:00
2:51 AM,30.9,12.9,47,30.30,10.0,ENE,9.2,-,N/A,,Scattered Clouds,60,2014-03-06 07:51:00
3:51 AM,32.0,12.0,44,30.30,10.0,NE,8.1,-,N/A,,Mostly Cloudy,40,2014-03-06 08:51:00
4:51 AM,30.9,12.9,47,30.32,10.0,NE,10.4,-,N/A,,Mostly Cloudy,40,2014-03-06 09:51:00
5:51 AM,30.9,15.1,52,30.34,10.0,NE,8.1,-,N/A,,Scattered Clouds,50,2014-03-06 10:51:00
6:51 AM,30.9,17.1,57,30.37,10.0,NNE,8.1,-,N/A,,Mostly Cloudy,30,2014-03-06 11:51:00
7:51 AM,32.0,18.0,56,30.38,10.0,NE,11.5,-,N/A,,Mostly Cloudy,50,2014-03-06 12:51:00
8:51 AM,35.1,19.9,54,30.39,10.0,NE,16.1,29.9,N/A,,Mostly Cloudy,50,2014-03-06 13:51:00
9:51 AM,37.9,19.9,48,30.37,10.0,NNE,12.7,21.9,N/A,,Mostly Cloudy,30,2014-03-06 14:51:00
10:51 AM,39.9,21.0,47,30.35,10.0,ENE,12.7,-,N/A,,Overcast,60,2014-03-06 15:51:00
11:51 AM,39.9,19.9,45,30.35,10.0,NNE,15.0,21.9,N/A,,Overcast,30,2014-03-06 16:51:00
12:51 PM,41.0,23.0,49,30.31,10.0,NE,17.3,21.9,N/A,,Overcast,50,2014-03-06 17:51:00
1:51 PM,42.1,25.0,51,30.30,10.0,ENE,11.5,23.0,N/A,,Overcast,60,2014-03-06 18:51:00
2:51 PM,39.9,25.0,55,30.26,10.0,NE,15.0,23.0,N/A,,Overcast,40,2014-03-06 19:51:00
3:37 PM,39.2,24.8,56,30.25,10.0,NE,18.4,-,N/A,,Overcast,50,2014-03-06 20:37:00
3:51 PM,37.9,26.1,62,30.26,10.0,ENE,13.8,-,0.00,Rain,Light Rain,60,2014-03-06 20:51:00
4:14 PM,37.4,26.6,65,30.26,10.0,NE,15.0,-,0.00,Rain,Light Rain,40,2014-03-06 21:14:00
4:51 PM,36.0,28.0,73,30.26,5.0,NE,15.0,20.7,0.01,Rain,Light Rain,50,2014-03-06 21:51:00
5:51 PM,34.0,30.0,85,30.27,4.0,NNE,11.5,-,0.05,Rain,Light Rain,30,2014-03-06 22:51:00
6:14 PM,33.8,30.2,87,30.25,5.0,NE,13.8,-,0.03,Rain,Light Rain,40,2014-03-06 23:14:00
6:36 PM,33.8,30.2,87,30.24,4.0,NE,15.0,-,0.06,Rain,Light Rain,40,2014-03-06 23:36:00
6:51 PM,33.1,30.0,89,30.24,4.0,NE,16.1,20.7,0.08,Rain,Light Rain,50,2014-03-06 23:51:00
7:19 PM,33.8,30.2,87,30.22,5.0,NE,17.3,24.2,0.04,Rain,Light Rain,40,2014-03-07 00:19:00
7:51 PM,33.1,30.0,89,30.22,5.0,NE,15.0,21.9,0.07,Rain,Light Rain,40,2014-03-07 00:51:00
8:51 PM,33.1,30.0,89,30.22,5.0,NE,15.0,20.7,0.07,Rain,Light Rain,50,2014-03-07 01:51:00
9:51 PM,33.1,30.0,89,30.19,7.0,NE,18.4,24.2,0.09,Rain,Light Rain,40,2014-03-07 02:51:00
10:51 PM,33.1,30.0,89,30.17,6.0,NNE,17.3,29.9,0.07,Rain,Rain,30,2014-03-07 03:51:00
11:08 PM,33.8,30.2,87,30.15,7.0,NE,17.3,25.3,0.03,Rain,Light Rain,40,2014-03-07 04:08:00
11:19 PM,33.8,30.2,87,30.14,7.0,NE,16.1,26.5,0.04,Rain,Light Rain,40,2014-03-07 04:19:00
11:33 PM,33.8,30.2,87,30.13,6.0,NNE,15.0,24.2,0.07,Rain,Rain,30,2014-03-07 04:33:00
11:51 PM,33.1,30.0,89,30.13,7.0,NE,16.1,24.2,0.10,Rain,Light Rain,40,2014-03-07 04:51:00
