TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,46.0,43.0,89,30.30,10.0,North,3.5,-,0.00,Rain,Light Rain,10,2015-03-14 04:51:00
1:51 AM,46.0,44.1,93,30.27,7.0,Calm,Calm,-,0.00,,Overcast,0,2015-03-14 05:51:00
2:51 AM,46.0,44.1,93,30.26,4.0,Calm,Calm,-,0.02,Rain,Light Rain,0,2015-03-14 06:51:00
3:51 AM,45.0,44.1,97,30.22,4.0,Calm,Calm,-,0.02,Rain,Light Rain,0,2015-03-14 07:51:00
4:51 AM,46.0,45.0,96,30.20,1.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2015-03-14 08:51:00
5:51 AM,46.0,44.1,93,30.18,1.2,East,3.5,-,0.06,Rain,Light Rain,90,2015-03-14 09:51:00
6:51 AM,46.0,44.1,93,30.17,1.2,Calm,Calm,-,0.00,,Overcast,0,2015-03-14 10:51:00
7:51 AM,45.0,45.0,100,30.16,0.2,Calm,Calm,-,N/A,,Overcast,0,2015-03-14 11:51:00
8:51 AM,46.0,45.0,96,30.14,0.2,Calm,Calm,-,0.02,Rain,Light Rain,0,2015-03-14 12:51:00
8:56 AM,46.4,44.6,93,30.14,1.2,Calm,Calm,-,0.00,Rain,Light Rain,0,2015-03-14 12:56:00
9:43 AM,48.2,46.4,93,30.13,0.8,Calm,Calm,-,0.00,,Overcast,0,2015-03-14 13:43:00
9:51 AM,48.0,46.0,93,30.13,0.8,Calm,Calm,-,0.00,,Overcast,0,2015-03-14 13:51:00
10:10 AM,48.2,46.4,93,30.11,0.8,Calm,Calm,-,N/A,,Overcast,0,2015-03-14 14:10:00
10:22 AM,48.2,48.2,100,30.11,1.0,Calm,Calm,-,N/A,,Overcast,0,2015-03-14 14:22:00
10:51 AM,50.0,48.9,96,30.10,1.2,Calm,Calm,-,0.00,Rain,Light Rain,0,2015-03-14 14:51:00
11:51 AM,51.1,50.0,96,30.06,1.2,Calm,Calm,-,0.06,Rain,Rain,0,2015-03-14 15:51:00
11:58 AM,51.8,50.0,94,30.06,0.8,Calm,Calm,-,0.01,Rain,Light Rain,0,2015-03-14 15:58:00
12:51 PM,55.0,53.1,93,30.01,0.8,SW,3.5,-,0.03,,Overcast,220,2015-03-14 16:51:00
1:51 PM,59.0,57.9,96,29.98,1.2,SW,6.9,-,0.04,Rain,Light Rain,220,2015-03-14 17:51:00
2:15 PM,59.0,57.2,94,29.97,0.2,West,6.9,-,0.04,Rain,Light Rain,270,2015-03-14 18:15:00
2:51 PM,57.0,55.9,96,29.95,0.2,West,9.2,-,0.04,Rain,Light Rain,260,2015-03-14 18:51:00
3:43 PM,57.2,57.2,100,29.93,1.0,WSW,8.1,-,0.00,,Overcast,250,2015-03-14 19:43:00
3:51 PM,57.9,57.0,97,29.93,1.5,WSW,8.1,-,0.00,,Overcast,250,2015-03-14 19:51:00
4:04 PM,59.0,57.2,94,29.93,6.0,WSW,12.7,-,N/A,,Overcast,250,2015-03-14 20:04:00
4:19 PM,60.8,59.0,94,29.93,8.0,WSW,15.0,-,N/A,,Overcast,240,2015-03-14 20:19:00
4:40 PM,60.8,57.2,88,29.92,9.0,WSW,16.1,-,N/A,,Overcast,250,2015-03-14 20:40:00
4:51 PM,61.0,57.9,90,29.91,10.0,WSW,12.7,23.0,N/A,,Overcast,240,2015-03-14 20:51:00
5:13 PM,60.8,57.2,88,29.91,9.0,WSW,13.8,20.7,N/A,,Overcast,240,2015-03-14 21:13:00
5:51 PM,61.0,55.9,83,29.91,9.0,WSW,10.4,-,N/A,,Overcast,250,2015-03-14 21:51:00
6:18 PM,60.8,57.2,88,29.91,10.0,WSW,12.7,-,N/A,,Overcast,250,2015-03-14 22:18:00
6:51 PM,60.1,55.9,86,29.90,9.0,SW,15.0,-,N/A,,Overcast,230,2015-03-14 22:51:00
7:51 PM,57.9,55.0,90,29.91,9.0,SW,12.7,-,N/A,,Overcast,230,2015-03-14 23:51:00
8:32 PM,57.2,55.4,94,29.93,9.0,WSW,9.2,-,N/A,,Mostly Cloudy,240,2015-03-15 00:32:00
8:51 PM,57.0,54.0,89,29.93,9.0,SW,8.1,-,N/A,,Mostly Cloudy,230,2015-03-15 00:51:00
9:15 PM,57.2,55.4,94,29.94,9.0,WSW,4.6,-,N/A,,Mostly Cloudy,250,2015-03-15 01:15:00
9:51 PM,57.0,55.0,93,29.95,9.0,WSW,6.9,-,N/A,,Mostly Cloudy,240,2015-03-15 01:51:00
10:51 PM,57.0,55.0,93,29.95,9.0,WSW,6.9,-,N/A,,Overcast,240,2015-03-15 02:51:00
11:51 PM,55.0,53.1,93,29.96,8.0,WSW,3.5,-,N/A,,Mostly Cloudy,240,2015-03-15 03:51:00
