TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,37.9,28.9,70,30.35,10.0,East,5.8,-,N/A,,Partly Cloudy,90,2015-01-23 05:51:00
1:51 AM,37.9,28.9,70,30.35,10.0,East,4.6,-,N/A,,Scattered Clouds,80,2015-01-23 06:51:00
2:51 AM,36.0,28.9,76,30.35,10.0,ENE,3.5,-,N/A,,Mostly Cloudy,60,2015-01-23 07:51:00
3:51 AM,39.0,30.9,73,30.35,10.0,East,5.8,-,N/A,,Overcast,100,2015-01-23 08:51:00
4:51 AM,39.0,30.0,70,30.35,10.0,East,9.2,-,N/A,,Overcast,80,2015-01-23 09:51:00
5:51 AM,39.0,28.9,67,30.35,10.0,ENE,8.1,-,N/A,,Overcast,70,2015-01-23 10:51:00
6:51 AM,37.9,28.0,68,30.33,10.0,East,6.9,-,N/A,,Overcast,80,2015-01-23 11:51:00
7:51 AM,37.9,28.0,68,30.33,10.0,ENE,6.9,-,N/A,,Overcast,70,2015-01-23 12:51:00
8:51 AM,39.0,27.0,62,30.33,10.0,East,6.9,-,N/A,,Overcast,100,2015-01-23 13:51:00
9:51 AM,39.9,28.0,63,30.32,10.0,East,9.2,-,N/A,,Overcast,90,2015-01-23 14:51:00
10:51 AM,41.0,28.0,60,30.31,10.0,East,9.2,-,0.00,Rain,Light Rain,100,2015-01-23 15:51:00
11:51 AM,39.9,32.0,73,30.27,7.0,ENE,5.8,-,0.01,Rain,Light Rain,60,2015-01-23 16:51:00
12:51 PM,39.9,34.0,79,30.25,5.0,ENE,4.6,-,0.03,Rain,Light Rain,60,2015-01-23 17:51:00
1:51 PM,39.0,34.0,82,30.19,3.0,NE,9.2,-,0.05,Rain,Light Rain,50,2015-01-23 18:51:00
2:51 PM,37.9,34.0,86,30.17,3.0,ENE,6.9,-,0.05,Rain,Light Rain,60,2015-01-23 19:51:00
3:02 PM,37.4,33.8,87,30.14,3.0,ENE,8.1,-,0.01,Rain,Light Rain,60,2015-01-23 20:02:00
3:31 PM,37.4,33.8,87,30.14,1.5,East,6.9,-,0.03,Rain,Light Rain,80,2015-01-23 20:31:00
3:51 PM,37.9,34.0,86,30.14,1.5,East,5.8,-,0.05,Rain,Light Rain,90,2015-01-23 20:51:00
4:51 PM,37.9,34.0,86,30.05,1.5,ENE,9.2,-,0.04,Rain,Light Rain,60,2015-01-23 21:51:00
5:19 PM,37.4,35.6,93,30.02,1.5,NE,8.1,-,0.01,Rain,Light Rain,40,2015-01-23 22:19:00
5:41 PM,37.4,35.6,93,30.01,3.0,NE,10.4,-,0.02,Rain,Light Rain,50,2015-01-23 22:41:00
5:51 PM,37.9,35.1,89,30.01,3.0,ENE,8.1,-,0.03,Rain,Light Rain,60,2015-01-23 22:51:00
6:42 PM,37.4,35.6,93,29.98,3.0,ENE,9.2,-,0.05,Rain,Light Rain,70,2015-01-23 23:42:00
6:51 PM,37.9,35.1,89,29.99,3.0,ENE,9.2,-,0.06,Rain,Light Rain,70,2015-01-23 23:51:00
7:17 PM,39.2,35.6,87,29.95,2.0,East,9.2,-,0.03,Rain,Rain,80,2015-01-24 00:17:00
7:51 PM,39.0,36.0,89,29.95,2.0,East,10.4,-,0.07,Rain,Light Rain,100,2015-01-24 00:51:00
8:34 PM,39.2,35.6,87,29.90,3.0,East,8.1,-,0.03,Rain,Light Rain,80,2015-01-24 01:34:00
8:51 PM,39.9,37.0,89,29.90,3.0,East,6.9,-,0.04,Rain,Light Rain,100,2015-01-24 01:51:00
9:51 PM,39.9,37.0,89,29.84,2.5,ENE,5.8,-,0.09,Rain,Rain,60,2015-01-24 02:51:00
10:23 PM,39.2,37.4,93,29.81,3.0,Variable,4.6,-,0.04,Rain,Light Rain,0,2015-01-24 03:23:00
10:51 PM,41.0,37.9,89,29.79,2.0,NNW,4.6,-,0.07,Rain,Light Rain,330,2015-01-24 03:51:00
11:10 PM,39.2,37.4,93,29.77,1.0,North,4.6,-,0.04,Rain,Rain,10,2015-01-24 04:10:00
11:51 PM,39.9,37.0,89,29.74,1.0,North,3.5,-,0.08,,Overcast,10,2015-01-24 04:51:00
