TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,71.1,68.0,90,29.84,6.0,NNE,8.1,-,N/A,,Overcast,30,2015-08-08 04:51:00
1:51 AM,70.0,68.0,93,29.85,6.0,NNE,6.9,-,N/A,,Overcast,20,2015-08-08 05:51:00
2:51 AM,70.0,68.0,93,29.83,6.0,NNE,8.1,-,N/A,,Overcast,20,2015-08-08 06:51:00
3:51 AM,70.0,66.9,90,29.82,8.0,NNE,5.8,-,N/A,,Overcast,30,2015-08-08 07:51:00
4:51 AM,71.1,66.9,87,29.84,9.0,NNE,5.8,-,N/A,,Overcast,20,2015-08-08 08:51:00
5:51 AM,71.1,66.9,87,29.84,10.0,NNE,6.9,-,N/A,,Overcast,20,2015-08-08 09:51:00
6:51 AM,71.1,66.9,87,29.87,10.0,NNE,6.9,-,N/A,,Overcast,20,2015-08-08 10:51:00
7:51 AM,71.1,66.9,87,29.88,10.0,NNE,5.8,-,N/A,,Overcast,30,2015-08-08 11:51:00
8:51 AM,72.0,66.9,84,29.91,10.0,North,6.9,-,N/A,,Overcast,10,2015-08-08 12:51:00
9:51 AM,73.0,66.0,79,29.91,10.0,North,9.2,-,N/A,,Overcast,10,2015-08-08 13:51:00
10:51 AM,75.0,66.0,73,29.92,10.0,North,8.1,-,N/A,,Mostly Cloudy,360,2015-08-08 14:51:00
11:51 AM,77.0,66.0,69,29.92,10.0,NNE,10.4,19.6,N/A,,Mostly Cloudy,20,2015-08-08 15:51:00
12:51 PM,80.1,66.9,64,29.90,10.0,North,8.1,16.1,N/A,,Scattered Clouds,10,2015-08-08 16:51:00
1:51 PM,82.0,64.0,54,29.91,10.0,North,11.5,18.4,N/A,,Scattered Clouds,10,2015-08-08 17:51:00
2:51 PM,84.0,61.0,46,29.91,10.0,NE,12.7,18.4,N/A,,Scattered Clouds,40,2015-08-08 18:51:00
3:51 PM,84.0,64.0,51,29.90,10.0,NE,11.5,21.9,N/A,,Scattered Clouds,50,2015-08-08 19:51:00
4:51 PM,84.0,62.1,47,29.91,10.0,NE,16.1,-,N/A,,Scattered Clouds,40,2015-08-08 20:51:00
5:51 PM,82.9,62.1,49,29.92,10.0,NE,10.4,-,N/A,,Scattered Clouds,40,2015-08-08 21:51:00
6:51 PM,81.0,63.0,54,29.92,10.0,NE,6.9,-,N/A,,Scattered Clouds,40,2015-08-08 22:51:00
7:51 PM,77.0,62.1,60,29.94,10.0,NE,6.9,-,N/A,,Scattered Clouds,50,2015-08-08 23:51:00
8:51 PM,73.0,60.1,64,29.94,10.0,NE,6.9,-,N/A,,Scattered Clouds,50,2015-08-09 00:51:00
9:51 PM,70.0,61.0,73,29.96,10.0,ENE,5.8,-,N/A,,Scattered Clouds,60,2015-08-09 01:51:00
10:51 PM,69.1,61.0,75,29.98,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-08-09 02:51:00
11:51 PM,68.0,62.1,81,29.98,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-08-09 03:51:00
