Mary,F,3884553
Patricia,F,1489931
Linda,F,1405744
Barbara,F,1398767
Margaret,F,1145623
Dorothy,F,1090131
Susan,F,1072210
Elizabeth,F,1047459
Betty,F,988848
Helen,F,986524
Nancy,F,942760
Karen,F,899166
Lisa,F,824969
Sandra,F,812681
Donna,F,807416
Jennifer,F,800431
Carol,F,798509
Ruth,F,786307
Deborah,F,710933
Sharon,F,688953
Shirley,F,672253
Kathleen,F,634072
Anna,F,619367
Cynthia,F,615466
Virginia,F,612428
Frances,F,566798
Laura,F,559380
Pamela,F,553158
Brenda,F,539769
Kimberly,F,538401
Debra,F,535718
Catherine,F,531687
Janet,F,525612
Martha,F,516539
Alice,F,514658
Carolyn,F,513698
Michelle,F,510299
Marie,F,499585
Diane,F,498581
Joyce,F,491414
Christine,F,473096
Joan,F,473055
Angela,F,457669
Doris,F,455997
Jean,F,449701
Mildred,F,446933
Amy,F,442948
Rebecca,F,442685
Rose,F,440963
Ann,F,438027
Judith,F,434383
Evelyn,F,430162
Cheryl,F,419996
Sarah,F,413294
Julie,F,402344
Melissa,F,400498
Janice,F,389839
Gloria,F,379274
Judy,F,371845
Teresa,F,367697
Beverly,F,365357
Theresa,F,363998
Marilyn,F,348204
Katherine,F,344722
Jane,F,341217
Florence,F,331212
Irene,F,329995
Lois,F,328076
Louise,F,326653
Maria,F,325994
Denise,F,321144
Phyllis,F,319785
Lillian,F,319125
Kathy,F,318016
Annie,F,316041
Lori,F,311358
Tammy,F,310747
Stephanie,F,307516
Kathryn,F,306532
Bonnie,F,303188
Edna,F,288622
Peggy,F,287983
Ruby,F,283167
Jacqueline,F,280441
Kelly,F,277901
Ethel,F,277539
Wanda,F,276361
Anne,F,272474
Rita,F,270013
Grace,F,267938
Norma,F,265011
Marjorie,F,264408
Julia,F,261820
Josephine,F,260781
Dawn,F,259873
Gladys,F,258396
Connie,F,254950
Robin,F,253982
Tina,F,253904
Paula,F,253830
Edith,F,250365
Diana,F,247033
Emma,F,245659
Heather,F,244514
Ellen,F,242541
Elaine,F,237218
Eleanor,F,235715
Clara,F,233844
Charlotte,F,230432
Hazel,F,223158
Thelma,F,222797
Christina,F,219716
Sheila,F,219694
Pauline,F,219644
Sherry,F,217146
Wendy,F,214879
Carrie,F,214805
Esther,F,213233
Sylvia,F,213207
