Mary,F,4055898
Patricia,F,1559168
Linda,F,1441347
Barbara,F,1426663
Elizabeth,F,1418966
Jennifer,F,1389259
Margaret,F,1207250
Susan,F,1113591
Dorothy,F,1101478
Helen,F,1003329
Betty,F,996634
Nancy,F,987714
Karen,F,958575
Lisa,F,954996
Jessica,F,938130
Sarah,F,910052
Sandra,F,860315
Donna,F,826116
Carol,F,812268
Ruth,F,806185
Kimberly,F,762705
Laura,F,761134
Anna,F,755115
Michelle,F,750777
Deborah,F,733280
Amanda,F,728884
Sharon,F,713890
Melissa,F,708357
Kathleen,F,698312
Rebecca,F,688543
Cynthia,F,688432
Shirley,F,681013
Ashley,F,677884
Stephanie,F,675430
Amy,F,644749
Virginia,F,637279
Angela,F,619400
Catherine,F,614842
Brenda,F,588827
Pamela,F,587288
Frances,F,581346
Christine,F,572695
Janet,F,548783
Debra,F,548664
Carolyn,F,545204
Katherine,F,540722
Martha,F,539252
Alice,F,528426
Marie,F,525910
Emily,F,517397
Diane,F,514669
Nicole,F,511710
Heather,F,507962
Joyce,F,501227
Julie,F,489446
Joan,F,478212
Rachel,F,476813
Maria,F,462486
Ann,F,461852
Doris,F,460108
Rose,F,459262
Jean,F,456399
Evelyn,F,456252
Mildred,F,449181
Judith,F,445241
Kelly,F,443149
Christina,F,440328
Cheryl,F,437637
Kathryn,F,416116
Teresa,F,403045
Janice,F,401282
Gloria,F,399482
Theresa,F,396969
Samantha,F,386880
Judy,F,379361
Jacqueline,F,377933
Beverly,F,374076
Sara,F,361761
Denise,F,359997
Marilyn,F,359527
Megan,F,359313
Andrea,F,358983
Jane,F,355325
Julia,F,355075
Victoria,F,344310
Lauren,F,343698
Irene,F,343040
Lori,F,337949
Lillian,F,335737
Brittany,F,335269
Florence,F,333307
Annie,F,332877
Lois,F,330396
Louise,F,329906
Tammy,F,329710
Kathy,F,329307
Amber,F,325016
Phyllis,F,321901
Danielle,F,320752
Bonnie,F,319703
Grace,F,319554
Diana,F,317678
Emma,F,314138
Tiffany,F,309989
Anne,F,309048
Crystal,F,305348
Ruby,F,300024
Edna,F,292314
Peggy,F,292071
Tina,F,286926
Dawn,F,286579
Robin,F,285171
Wanda,F,280326
Shannon,F,280133
Rita,F,279370
Ethel,F,278361
Norma,F,274669
Josephine,F,272562
Paula,F,271225
Erin,F,270275
Marjorie,F,269087
Connie,F,264379
Ellen,F,264114
Gladys,F,263824
Carrie,F,261197
Edith,F,258016
Elaine,F,249765
Charlotte,F,248572
Wendy,F,248226
Tracy,F,247452
Jamie,F,245852
Clara,F,243701
Cindy,F,243502
Eleanor,F,243366
Sheila,F,233876
Esther,F,231378
Sylvia,F,228894
Sherry,F,228130
Monica,F,228080
Leslie,F,226846
Hazel,F,226074
Courtney,F,226068
Thelma,F,224654
Pauline,F,224310
Michele,F,220858
April,F,220393
Valerie,F,220370
Hannah,F,219099
Suzanne,F,216732
Kayla,F,215487
Eva,F,212995
Lucille,F,212695
Anita,F,210027
Dolores,F,209951
Joanne,F,208844
Geraldine,F,207523
Rhonda,F,207185
Erica,F,207064
Bertha,F,206659
Lorraine,F,206340
Jill,F,206201
Juanita,F,204411
Kristen,F,202160
Gail,F,201178
Darlene,F,200221
Sally,F,199375
Katie,F,195453
Natalie,F,194214
Allison,F,193308
Alicia,F,193182
Audrey,F,192962
Veronica,F,192517
Vanessa,F,192345
Debbie,F,186788
Marion,F,186056
Beatrice,F,184278
Ida,F,184176
Taylor,F,183377
June,F,182847
Holly,F,182733
Melanie,F,180964
Bernice,F,180381
Dana,F,180323
Lynn,F,179740
Eileen,F,179255
Jo,F,178376
Kim,F,178119
Gertrude,F,176540
Renee,F,175948
Loretta,F,172603
Kristin,F,171801
Roberta,F,170071
Bessie,F,169755
Vivian,F,168873
Cathy,F,168766
Alexis,F,168585
Regina,F,168453
Elsie,F,168239
Laurie,F,164785
Annette,F,162992
Tara,F,162880
Jeanne,F,162064
Rosa,F,161900
Jeanette,F,160124
Ella,F,159860
Minnie,F,158042
Beth,F,157815
Jessie,F,157687
Colleen,F,157193
Stacy,F,156853
Agnes,F,155899
Alyssa,F,155881
Joann,F,154674
Vicki,F,152719
Yvonne,F,152299
Alma,F,151359
Caroline,F,151061
Pearl,F,150511
Rosemary,F,147531
Nellie,F,147047
Willie,F,146106
Lillie,F,145766
Lucy,F,145755
Gina,F,145728
Terri,F,144493
Sue,F,144100
Alexandra,F,143761
Stacey,F,143322
Jasmine,F,143171
Maureen,F,142575
Cassandra,F,141709
Carla,F,139529
Wilma,F,139258
Arlene,F,138100
Marian,F,136736
Myrtle,F,136420
Constance,F,135982
Marcia,F,131953
Chelsea,F,131829
Georgia,F,131535
Melinda,F,131198
Olivia,F,130814
Vera,F,130740
Charlene,F,129972
Lindsey,F,129945
Leah,F,129939
Mabel,F,129873
Viola,F,129019
Mattie,F,125592
Jennie,F,124855
Heidi,F,124808
Deanna,F,124618
Tamara,F,123765
Stella,F,123695
Lena,F,122887
Kristina,F,122870
Joy,F,122688
Marlene,F,122101
Tonya,F,119283
Patsy,F,118909
Brianna,F,117939
Carmen,F,117591
Morgan,F,117548
Delores,F,117258
Kelsey,F,114391
Lindsay,F,114130
Brooke,F,113371
Claudia,F,111614
Tanya,F,111220
Lydia,F,111126
Carole,F,110345
Madeline,F,109721
Vickie,F,109645
Yolanda,F,109241
Maxine,F,108517
