Mary,F,222806
Anna,F,93420
Margaret,F,59739
Elizabeth,F,58886
Emma,F,54056
Helen,F,49298
Florence,F,49044
Minnie,F,46339
Ethel,F,46319
Bertha,F,43388
Clara,F,43190
Alice,F,41558
Annie,F,40149
Bessie,F,39790
Ida,F,39495
Grace,F,39031
Ruth,F,38166
Lillian,F,35376
Edna,F,35088
Mabel,F,35087
Marie,F,34343
Martha,F,33326
Rose,F,32198
Sarah,F,31870
Nellie,F,31046
Ella,F,31009
Gertrude,F,31000
Pearl,F,29957
Laura,F,29239
Edith,F,28530
Myrtle,F,27486
Frances,F,27274
Carrie,F,26790
Eva,F,26260
Cora,F,24834
Louise,F,24771
Hazel,F,23798
Lillie,F,23560
Catherine,F,23417
Julia,F,23248
Hattie,F,23108
Elsie,F,23022
Maude,F,22757
Mattie,F,22293
Jennie,F,22096
Agnes,F,21666
Lena,F,21182
Jessie,F,21056
Josephine,F,20197
Lula,F,19120
Ada,F,18802
Esther,F,18213
Lucy,F,17843
Blanche,F,17785
Irene,F,17623
Fannie,F,17425
Mildred,F,16712
Mae,F,16565
Mamie,F,16415
Alma,F,16374
Katherine,F,16330
Dora,F,15971
Stella,F,15937
Maggie,F,15679
Gladys,F,15042
Nora,F,14814
Rosa,F,14038
Viola,F,13192
Dorothy,F,12934
Ellen,F,12837
Effie,F,12811
May,F,12762
Sadie,F,12313
Daisy,F,12303
Nettie,F,11851
Della,F,11458
Susie,F,11309
Ruby,F,11302
Lizzie,F,10591
Willie,F,10506
Sallie,F,10420
Nancy,F,10139
Lydia,F,9844
Beulah,F,9651
Flora,F,9637
Marion,F,9420
Beatrice,F,9400
Lottie,F,9387
Pauline,F,9229
Olive,F,9169
Katie,F,9085
Georgia,F,8984
Kathryn,F,8929
Emily,F,8844
Virginia,F,8812
Etta,F,8643
Addie,F,8374
Caroline,F,8243
Charlotte,F,8082
Vera,F,7741
Marguerite,F,7632
Harriet,F,7540
Maud,F,7486
Evelyn,F,7466
Theresa,F,7235
Leona,F,7234
Amanda,F,7152
Ollie,F,7104
Mollie,F,7080
Eleanor,F,6891
Jane,F,6853
Susan,F,6843
Ann,F,6792
Nannie,F,6764
Amelia,F,6682
Henrietta,F,6515
Rebecca,F,6509
Anne,F,6357
Lola,F,6271
Ora,F,6267
Lucille,F,6213
Iva,F,6211
Kate,F,6195
Hilda,F,6012
Lulu,F,5912
Lela,F,5807
Matilda,F,5782
Eliza,F,5574
Hannah,F,5501
Estella,F,5495
Nina,F,5474
Rachel,F,5407
Estelle,F,5326
Inez,F,5315
Sara,F,5246
Amy,F,5169
Belle,F,5160
Bernice,F,5131
Goldie,F,4818
Augusta,F,4787
Mable,F,4728
Betty,F,4715
Eula,F,4666
Essie,F,4613
Barbara,F,4603
Maria,F,4598
Eunice,F,4460
Loretta,F,4418
Rosie,F,4403
Sophia,F,4387
Alta,F,4319
Josie,F,4213
Lois,F,4182
Sylvia,F,4134
Olga,F,4113
Verna,F,4088
Ola,F,4073
Genevieve,F,3992
Violet,F,3955
Allie,F,3945
Mayme,F,3939
Victoria,F,3919
Christine,F,3832
Marjorie,F,3826
Flossie,F,3814
Ina,F,3803
Janie,F,3763
Celia,F,3736
Sophie,F,3691
Callie,F,3646
Frieda,F,3643
Winifred,F,3602
Luella,F,3535
Millie,F,3486
Nell,F,3483
Delia,F,3417
Jean,F,3396
Alberta,F,3319
Tillie,F,3263
Rena,F,3164
Irma,F,3140
Winnie,F,3115
Lucile,F,3113
Isabel,F,3100
Isabelle,F,2982
Freda,F,2913
Selma,F,2875
Birdie,F,2852
Bertie,F,2822
Elva,F,2803
Marian,F,2800
Naomi,F,2703
Madeline,F,2696
Louisa,F,2692
Sally,F,2678
Leila,F,2667
Bettie,F,2655
Lou,F,2647
Cecelia,F,2636
Doris,F,2633
Adeline,F,2629
Bess,F,2625
Dollie,F,2609
Virgie,F,2594
Leah,F,2480
Norma,F,2475
Lelia,F,2474
Lora,F,2467
Vivian,F,2464
