Mary,F,1564677
Helen,F,657273
Dorothy,F,628377
Margaret,F,551890
Ruth,F,481356
Anna,F,391224
Elizabeth,F,357071
Betty,F,340611
Mildred,F,324031
Frances,F,301756
Virginia,F,287218
Marie,F,274081
Alice,F,273168
Florence,F,254991
Evelyn,F,241716
Lillian,F,226957
Rose,F,220295
Doris,F,215314
Ethel,F,207650
Irene,F,203075
Martha,F,201363
Edna,F,200443
Louise,F,198497
Catherine,F,190121
Annie,F,189654
Grace,F,183987
Gladys,F,183696
Josephine,F,169553
Edith,F,168457
Emma,F,166587
Ruby,F,166513
Hazel,F,163649
Clara,F,159612
Jean,F,154600
Gertrude,F,146624
Marjorie,F,146519
Thelma,F,146503
Bertha,F,146325
Eleanor,F,145836
Lucille,F,141273
Lois,F,138183
Pauline,F,136683
Esther,F,136677
Sarah,F,134104
Bessie,F,129789
Barbara,F,129520
Ida,F,128767
Elsie,F,122840
Minnie,F,120444
Beatrice,F,119419
Julia,F,118937
Agnes,F,117756
Eva,F,117568
Pearl,F,117476
Marion,F,114283
Shirley,F,113771
Mabel,F,112015
Bernice,F,111321
Laura,F,111312
Myrtle,F,110176
Katherine,F,108062
Nellie,F,107949
Ann,F,106040
Ella,F,100200
Viola,F,96077
Lillie,F,92980
Jessie,F,90932
Willie,F,88853
Alma,F,87416
Jane,F,87141
Norma,F,86550
Patricia,F,86178
Mattie,F,83893
Phyllis,F,82559
Anne,F,81961
Stella,F,81377
Lena,F,80352
Kathryn,F,80291
Lucy,F,79409
Vera,F,79029
June,F,78383
Rita,F,77780
Jennie,F,77737
Carrie,F,77121
Nancy,F,76964
Juanita,F,75098
Mae,F,73562
Charlotte,F,72575
Blanche,F,71111
Ellen,F,71065
Geraldine,F,70571
Theresa,F,68644
Marian,F,68463
Lorraine,F,67773
Hattie,F,67610
Vivian,F,67484
Leona,F,66939
Cora,F,66681
Gloria,F,66181
Wilma,F,65841
Violet,F,64974
Dolores,F,64786
Sylvia,F,62188
Fannie,F,60856
Rosa,F,60097
Marguerite,F,59984
