Mary,F,2137567
Dorothy,F,838751
Helen,F,797667
Margaret,F,709236
Betty,F,640961
Ruth,F,590538
Anna,F,457808
Elizabeth,F,453536
Barbara,F,425895
Frances,F,393859
Virginia,F,390284
Mildred,F,385754
Alice,F,352132
Shirley,F,343116
Marie,F,339871
Doris,F,325940
Evelyn,F,311057
Patricia,F,306734
Florence,F,292922
Rose,F,279383
Martha,F,279052
Lillian,F,264350
Jean,F,248778
Louise,F,248348
Irene,F,247519
Catherine,F,240143
Ethel,F,239234
Annie,F,238596
Edna,F,237409
Joan,F,227043
Nancy,F,219433
Lois,F,218891
Gladys,F,218452
Grace,F,215339
Ruby,F,214149
Josephine,F,205600
Edith,F,199501
Emma,F,196600
Marjorie,F,195729
Eleanor,F,192207
Hazel,F,192206
Clara,F,191266
Thelma,F,182746
Lucille,F,172113
Sarah,F,170606
Pauline,F,170362
Ann,F,170085
Bertha,F,167554
Joyce,F,166862
Gertrude,F,162757
Esther,F,162463
Norma,F,159412
Phyllis,F,156350
Ida,F,148999
Bessie,F,147823
Carol,F,147768
Elsie,F,145184
Julia,F,143872
Marion,F,143847
Beatrice,F,143131
Dolores,F,141902
Bernice,F,141217
Eva,F,140360
Laura,F,136398
Minnie,F,136312
Agnes,F,135788
Gloria,F,134752
Marilyn,F,134168
Katherine,F,133247
Jane,F,132952
Pearl,F,130770
Nellie,F,125647
Myrtle,F,124307
Mabel,F,120807
Geraldine,F,120602
Ella,F,120161
June,F,119121
Rita,F,116513
Beverly,F,114529
Janet,F,113612
Lillie,F,112903
Willie,F,112714
Juanita,F,111007
Donna,F,110785
Anne,F,110577
Viola,F,110331
Jessie,F,108176
Charlotte,F,107215
Alma,F,105664
Carolyn,F,105497
Lorraine,F,104100
Kathryn,F,102869
Theresa,F,101423
Mattie,F,100189
Wilma,F,99025
Vera,F,97048
Ellen,F,96202
Lucy,F,95822
Sylvia,F,95189
Stella,F,92577
Marian,F,92366
Wanda,F,92100
Kathleen,F,90988
Lena,F,90888
Vivian,F,90413
Carrie,F,89645
Audrey,F,88600
Jennie,F,87225
Mae,F,86418
Elaine,F,85650
Peggy,F,84038
Leona,F,81111
Violet,F,78836
Blanche,F,78606
Cora,F,77929
Hattie,F,77839
Loretta,F,76738
Rosa,F,76140
Georgia,F,75029
Maxine,F,73618
Bonnie,F,71544
Fannie,F,70406
Lula,F,69960
Marguerite,F,69311
Dora,F,68709
Ada,F,66779
Genevieve,F,66581
Arlene,F,65614
Beulah,F,65535
Eileen,F,65421
Velma,F,64767
Mamie,F,64606
Janice,F,64568
Sara,F,64225
Sally,F,63420
Maria,F,63309
Emily,F,63004
Christine,F,62645
Harriet,F,62298
Jeanette,F,60374
Roberta,F,60350
Opal,F,59202
Margie,F,59188
Rosemary,F,58801
Geneva,F,58784
Jeanne,F,58322
Judith,F,58014
Eunice,F,57081
Delores,F,56759
Hilda,F,56112
Daisy,F,55182
Nora,F,54274
Maggie,F,53949
Inez,F,53930
Anita,F,53535
Alberta,F,52571
Jacqueline,F,52087
Susie,F,50283
Naomi,F,50112
Flora,F,50099
Joanne,F,49901
Sadie,F,49304
Lola,F,49026
Verna,F,48900
Sandra,F,47501
Billie,F,47377
Patsy,F,46708
Caroline,F,46645
Susan,F,46546
Rachel,F,46329
Della,F,45178
Rosie,F,45142
Rebecca,F,44927
Constance,F,44422
Muriel,F,44401
Madeline,F,43887
Mable,F,43354
Maude,F,42958
Estelle,F,42370
Olive,F,41980
Nettie,F,41315
Joann,F,40983
Erma,F,40968
Lydia,F,40050
Miriam,F,39323
Katie,F,39160
Sophie,F,39127
Lottie,F,39096
Eula,F,39069
Nina,F,38884
Linda,F,38578
Marlene,F,38407
May,F,38310
Irma,F,38262
Henrietta,F,37696
Claire,F,37654
Effie,F,37376
Jo,F,37259
Olga,F,36736
Sue,F,36685
Sallie,F,35869
Victoria,F,35128
Darlene,F,34482
Rosalie,F,34205
Yvonne,F,34173
Amelia,F,33922
Winifred,F,33918
Faye,F,33249
Ollie,F,33180
Sharon,F,32303
Marcella,F,32078
Lucile,F,31644
Jeannette,F,31613
Addie,F,31552
