Mary,F,3403051
Barbara,F,1196781
Patricia,F,1177682
Linda,F,1134406
Dorothy,F,1045448
Margaret,F,1031800
Helen,F,945966
Betty,F,938747
Nancy,F,758195
Ruth,F,738700
Elizabeth,F,735707
Susan,F,696221
Carol,F,662684
Shirley,F,623662
Sandra,F,564541
Virginia,F,559039
Donna,F,546606
Anna,F,540758
Frances,F,530470
Karen,F,517943
Sharon,F,486296
Deborah,F,479616
Alice,F,476580
Kathleen,F,468238
Martha,F,457597
Marie,F,446645
Mildred,F,436387
Joyce,F,433287
Doris,F,432964
Joan,F,429894
Janet,F,411843
Carolyn,F,411376
Catherine,F,411034
Jean,F,401388
Rose,F,397727
Evelyn,F,397612
Judith,F,384759
Diane,F,358814
Debra,F,347310
Cynthia,F,338654
Ann,F,333903
Brenda,F,326695
Gloria,F,326473
Florence,F,323908
Janice,F,317040
Marilyn,F,313276
Pamela,F,313149
Louise,F,312847
Lois,F,311933
Judy,F,311853
Beverly,F,307410
Irene,F,306298
Lillian,F,303163
Annie,F,300980
Phyllis,F,290250
Jane,F,288381
Edna,F,277522
Ethel,F,271356
Laura,F,266987
Ruby,F,266567
Grace,F,250620
Sarah,F,250543
Gladys,F,249687
Marjorie,F,249558
Josephine,F,246322
Cheryl,F,243949
Bonnie,F,241419
Peggy,F,240420
Katherine,F,240011
Edith,F,237124
Emma,F,234001
Norma,F,233233
Christine,F,230530
Eleanor,F,227031
Theresa,F,226793
Rita,F,226610
Kathryn,F,225230
Clara,F,224060
Hazel,F,217994
Wanda,F,215310
Thelma,F,214740
Pauline,F,206698
Rebecca,F,205907
Lucille,F,204614
Julia,F,204210
Elaine,F,199973
Anne,F,199106
Ellen,F,196970
Esther,F,195851
Bertha,F,195028
Kathy,F,194185
Charlotte,F,193682
Dolores,F,193307
Geraldine,F,192754
Eva,F,175024
Gertrude,F,174622
Marion,F,174217
Ida,F,173047
Sylvia,F,171997
Connie,F,171709
Lorraine,F,170720
Beatrice,F,169427
Bernice,F,169075
Juanita,F,167093
June,F,165388
Bessie,F,164821
Elsie,F,161761
Maria,F,161243
Teresa,F,159903
Gail,F,158240
Jacqueline,F,158105
Sally,F,155461
Joanne,F,155087
Minnie,F,153980
Agnes,F,150908
Jo,F,149667
Diana,F,148653
Ella,F,147166
Pearl,F,143303
Nellie,F,141209
Willie,F,140866
Paula,F,140596
Lillie,F,137877
Loretta,F,137237
Vivian,F,136868
Eileen,F,136670
Darlene,F,136666
Denise,F,136432
Roberta,F,136307
Myrtle,F,134683
Anita,F,133645
Wilma,F,132490
Audrey,F,130531
Jessie,F,127975
Alma,F,127700
Mabel,F,126664
Jeanne,F,126096
Viola,F,123988
Marian,F,123738
Lucy,F,122590
Vera,F,120273
Sheila,F,119116
Mattie,F,118586
Rosemary,F,118086
Carrie,F,116800
Sue,F,116474
Arlene,F,115360
Julie,F,114248
Joann,F,113647
Rosa,F,112804
Stella,F,112523
Georgia,F,112472
Suzanne,F,110702
Jeanette,F,109077
Patsy,F,108712
Constance,F,107851
Sherry,F,105422
Victoria,F,104998
Sara,F,104986
Delores,F,104622
Lena,F,103983
Jennie,F,101821
Lynn,F,100929
Mae,F,100903
Marcia,F,99620
