Mary,F,384314
Anna,F,148337
Helen,F,118727
Margaret,F,117662
Elizabeth,F,100594
Ruth,F,89177
Florence,F,85235
Ethel,F,81187
Emma,F,78232
Alice,F,76791
Marie,F,71432
Annie,F,67896
Lillian,F,67895
Bertha,F,67635
Clara,F,67089
Minnie,F,66054
Grace,F,65957
Edna,F,64920
Bessie,F,63774
Rose,F,60305
Ida,F,58361
Mabel,F,56712
Frances,F,55773
Martha,F,55076
Gertrude,F,54607
Mildred,F,52885
Dorothy,F,52046
Pearl,F,50871
Edith,F,49413
Sarah,F,49213
Louise,F,47633
Hazel,F,47600
Nellie,F,47385
Myrtle,F,47177
Ella,F,45772
Catherine,F,45424
Gladys,F,45327
Laura,F,44773
Eva,F,44617
Elsie,F,41474
Irene,F,41279
Carrie,F,39930
Julia,F,39355
Agnes,F,39283
Josephine,F,38983
Lillie,F,38950
Esther,F,38239
Mattie,F,36131
Cora,F,35206
Hattie,F,34825
Lena,F,33885
Jessie,F,33812
Jennie,F,32084
Maude,F,29899
Viola,F,29751
Blanche,F,29515
Ruby,F,29478
Alma,F,29466
Mae,F,29276
Lucy,F,28863
Lula,F,28638
Katherine,F,28435
Ada,F,27923
Fannie,F,27770
Mamie,F,27033
Stella,F,26950
Evelyn,F,26068
Beatrice,F,25682
Dora,F,23982
Maggie,F,23968
Virginia,F,23351
Rosa,F,23335
Willie,F,22863
Pauline,F,22539
Nora,F,21986
Lucille,F,21253
Ellen,F,21177
Marion,F,21133
Thelma,F,20726
Daisy,F,19990
Sadie,F,19774
Beulah,F,19367
Effie,F,18681
Susie,F,18620
May,F,18308
Vera,F,18198
Nettie,F,17531
Della,F,17416
Kathryn,F,17264
Leona,F,17083
Eleanor,F,16921
Ann,F,16725
Georgia,F,16127
Nancy,F,15872
Sallie,F,15726
Flora,F,15652
Marguerite,F,15544
Lizzie,F,15415
Emily,F,15267
Olive,F,15196
Bernice,F,15141
Lydia,F,15086
Lottie,F,14869
Katie,F,14389
Charlotte,F,14275
Anne,F,13972
Theresa,F,13631
Addie,F,12937
Hilda,F,12795
Etta,F,12646
Betty,F,12637
Caroline,F,12519
Lola,F,12220
Harriet,F,12140
Lois,F,11873
Ollie,F,11829
Violet,F,11799
Inez,F,11430
Jane,F,11352
Henrietta,F,11029
Doris,F,10887
Marjorie,F,10851
Estelle,F,10582
Rebecca,F,10560
Mollie,F,10555
Ora,F,10529
Iva,F,10423
Amelia,F,10346
Susan,F,10293
Lela,F,10280
Nannie,F,10155
Amanda,F,10075
Mable,F,9877
Eunice,F,9836
Goldie,F,9784
Sylvia,F,9693
Loretta,F,9569
Eula,F,9538
Sara,F,9456
Rachel,F,9381
Jean,F,9327
Maud,F,9322
Genevieve,F,9284
Rosie,F,9231
Nina,F,9217
Essie,F,9080
Velma,F,9015
Verna,F,8840
Alberta,F,8794
Maria,F,8773
Opal,F,8751
Matilda,F,8674
