Mary,F,3758269
Patricia,F,1408809
Linda,F,1359807
Barbara,F,1356529
Margaret,F,1113663
Dorothy,F,1078456
Susan,F,983881
Betty,F,977138
Helen,F,975056
Elizabeth,F,904600
Nancy,F,900892
Karen,F,803977
Carol,F,775022
Ruth,F,772878
Donna,F,760056
Sandra,F,748352
Deborah,F,663049
Shirley,F,661734
Sharon,F,641177
Lisa,F,596309
Virginia,F,594377
Kathleen,F,589206
Anna,F,581620
Frances,F,555458
Cynthia,F,535255
Alice,F,503533
Janet,F,501154
Debra,F,501087
Martha,F,498619
Pamela,F,495098
Brenda,F,491173
Catherine,F,487822
Carolyn,F,486642
Marie,F,481454
Joyce,F,479411
Diane,F,473253
Joan,F,466574
Doris,F,451150
Mildred,F,444077
Laura,F,441169
Jean,F,438670
Rose,F,429579
Judith,F,424542
Evelyn,F,420191
Ann,F,405996
Cheryl,F,379594
Janice,F,375001
Christine,F,369861
Gloria,F,365056
Judy,F,362185
Beverly,F,352656
Marilyn,F,340274
Jane,F,331723
Florence,F,328988
Lois,F,325190
Theresa,F,323913
Louise,F,323736
Irene,F,321726
Phyllis,F,315948
Lillian,F,313759
Teresa,F,311670
Annie,F,310627
Kimberly,F,309289
Rebecca,F,305375
Kathy,F,295305
Sarah,F,294457
Katherine,F,290658
Bonnie,F,286507
Edna,F,285216
Julie,F,280394
Peggy,F,277457
Ruby,F,276737
Ethel,F,276043
Kathryn,F,270093
Denise,F,265270
Wanda,F,263074
Grace,F,261838
Michelle,F,261160
Marjorie,F,260069
Rita,F,259470
Josephine,F,255634
Gladys,F,255633
Norma,F,254742
Maria,F,249885
Anne,F,246876
Edith,F,246120
Jacqueline,F,242477
Emma,F,240992
Julia,F,238391
Connie,F,236988
Lori,F,233577
Eleanor,F,232970
Angela,F,232460
Ellen,F,231113
Clara,F,230563
Elaine,F,227441
Hazel,F,221669
Paula,F,221099
Thelma,F,220636
Jennifer,F,218664
Charlotte,F,217917
Pauline,F,215632
Diana,F,213688
Tammy,F,211919
Lucille,F,209029
Robin,F,208028
Esther,F,205953
Dolores,F,202937
Geraldine,F,202540
Bertha,F,200868
Sylvia,F,200590
Sheila,F,193184
Lorraine,F,192960
Gail,F,191107
Eva,F,188593
Joanne,F,188433
Juanita,F,184059
Sherry,F,182944
Cindy,F,181565
Marion,F,180428
Darlene,F,180197
Sally,F,179810
Ida,F,178649
Anita,F,178038
June,F,176617
Beatrice,F,175878
Gertrude,F,175874
Bernice,F,175121
Amy,F,173948
Suzanne,F,170468
Debbie,F,170199
Jo,F,169866
Tina,F,169147
Dawn,F,167432
Bessie,F,167415
Elsie,F,164323
Eileen,F,161538
Loretta,F,159303
Rhonda,F,158714
Roberta,F,157403
Minnie,F,156245
Agnes,F,153621
Lynn,F,152864
Ella,F,152342
Kim,F,152012
Vivian,F,150871
Cathy,F,150591
Jeanne,F,149644
Audrey,F,148402
Carrie,F,147969
Melissa,F,147213
Stephanie,F,147055
Pearl,F,145898
Willie,F,144495
Kelly,F,144341
Nellie,F,143617
Victoria,F,142745
Lillie,F,141750
Michele,F,141017
Wendy,F,140687
Joann,F,138518
Sue,F,138080
Vicki,F,137472
Wilma,F,137011
Annette,F,136301
Myrtle,F,135850
Alma,F,134080
Rosemary,F,132681
Jessie,F,132178
Lucy,F,131255
Jeanette,F,131164
Marian,F,130505
Valerie,F,129920
Laurie,F,128329
Sara,F,128031
Rosa,F,127808
Mabel,F,127716
Viola,F,126718
Arlene,F,126591
Vera,F,126301
Yvonne,F,122828
Constance,F,122514
Jill,F,121963
Maureen,F,121760
Mattie,F,121193
Georgia,F,120365
Regina,F,118652
Marcia,F,118043
Stella,F,117479
Tracy,F,116745
Leslie,F,116538
Patsy,F,115632
Terri,F,114542
Delores,F,113078
Beth,F,110121
Lena,F,109174
Andrea,F,109104
Jennie,F,107799
Carole,F,106677
Marlene,F,105894
Charlene,F,104624
Maxine,F,103738
Rachel,F,103318
Mae,F,103077
Renee,F,102851
Emily,F,101587
Margie,F,101274
Colleen,F,101047
Vickie,F,99614
Leona,F,99473
Glenda,F,98816
Cora,F,95935
Dora,F,95128
Christina,F,93975
Gwendolyn,F,93037
Kay,F,92421
Hattie,F,91908
Violet,F,91794
Carla,F,89845
Marsha,F,88550
Marguerite,F,88368
Dianne,F,88055
Terry,F,88013
Blanche,F,86462
Harriet,F,85288
Nora,F,84732
Joy,F,84711
Veronica,F,84652
Velma,F,84594
Caroline,F,84029
Billie,F,83047
Lula,F,82480
Fannie,F,82093
Ada,F,79837
Penny,F,78283
Geneva,F,77791
Susie,F,77592
Genevieve,F,77419
Carmen,F,75949
Monica,F,75673
Mamie,F,75601
Lydia,F,75556
Hilda,F,73571
Dana,F,72872
Naomi,F,72708
Beulah,F,72394
Nina,F,72079
Rosie,F,71472
Eunice,F,71275
Daisy,F,70754
Jackie,F,70210
Lynda,F,69048
Gina,F,68284
Alberta,F,68196
Sheryl,F,67737
Claudia,F,67726
Bobbie,F,66967
Verna,F,66281
Yolanda,F,66201
Opal,F,65601
Lola,F,65052
Maggie,F,64801
Melinda,F,64619
Priscilla,F,64602
Madeline,F,64527
Claire,F,64131
Miriam,F,64042
Becky,F,63916
Inez,F,63608
Deanna,F,63265
Flora,F,62962
Irma,F,62516
Melanie,F,62362
Della,F,62155
Janie,F,61680
Faye,F,61625
Sherri,F,60162
Toni,F,58378
Patty,F,57912
Antoinette,F,57692
Jeannette,F,57664
Rosalie,F,57223
Sadie,F,57038
Gayle,F,57000
Lynne,F,56369
Ramona,F,56164
Katie,F,55813
Holly,F,55555
Tamara,F,54783
Marianne,F,53241
Erma,F,53152
Muriel,F,52899
Mable,F,51883
Marcella,F,51347
Maryann,F,51200
Olga,F,51140
Lee,F,49983
Jan,F,49925
Amelia,F,49256
Henrietta,F,48949
Estelle,F,48599
Nettie,F,48137
Cecilia,F,47925
Sallie,F,47269
Belinda,F,47218
Jacquelyn,F,46722
Natalie,F,46624
Eula,F,46486
Johnnie,F,46129
Shelley,F,46050
Tracey,F,45715
Shelly,F,45454
Heidi,F,45418
Iris,F,45076
Janis,F,44999
Maude,F,44970
Myra,F,44460
Lottie,F,44434
Olive,F,44298
Amanda,F,44220
Sandy,F,44043
Alicia,F,43500
May,F,43461
Stacey,F,43229
Vicky,F,42934
Rosemarie,F,42411
Sophie,F,42385
Cecelia,F,42211
Ernestine,F,42108
Shannon,F,42013
Effie,F,41980
April,F,41759
Patti,F,41577
Laverne,F,41551
Winifred,F,41394
Stacy,F,41119
Doreen,F,41087
Vanessa,F,40662
Heather,F,40577
Kristine,F,40469
Bernadette,F,40468
Sheri,F,40465
Freda,F,40048
Jamie,F,40011
Tonya,F,39842
Pat,F,39808
Ollie,F,39805
Shelia,F,39765
Eloise,F,39745
Crystal,F,39500
Dianna,F,39258
Paulette,F,39195
Nadine,F,39172
Leah,F,38669
Etta,F,38400
Lila,F,38286
Essie,F,38258
Melody,F,37975
Ora,F,37716
Celia,F,37674
Isabel,F,37631
Bettie,F,37554
Addie,F,37221
Lorene,F,37194
Mona,F,37157
Lela,F,36963
Lora,F,36906
Lizzie,F,36601
Fern,F,35256
Iva,F,35136
Dixie,F,34988
Bette,F,34431
Bonita,F,34358
Betsy,F,33946
Lucile,F,33918
Goldie,F,33739
Melba,F,33585
Tanya,F,33518
Deloris,F,33231
Yvette,F,33084
Olivia,F,33065
Karla,F,32909
Roxanne,F,32627
Estella,F,32550
Jody,F,32546
Lou,F,32394
Jodi,F,32367
Reba,F,32297
Adele,F,32255
Angelina,F,32018
Dorothea,F,31848
Pam,F,31829
Ina,F,31470
Darla,F,31404
Candace,F,31319
Kristin,F,31037
Adeline,F,30680
Helene,F,30300
Teri,F,30297
Rena,F,30280
Fay,F,30273
Lenora,F,30190
Sonya,F,30022
Molly,F,29916
Mollie,F,29381
Shari,F,29359
Therese,F,29285
Jewel,F,29160
Jenny,F,28823
Ola,F,28746
Myrna,F,28503
Francine,F,28500
Lynette,F,28327
Lana,F,28234
Gretchen,F,28177
Luella,F,28171
Elva,F,28127
Cleo,F,27858
Lucinda,F,27733
Joanna,F,27447
Cassandra,F,27426
Alta,F,27425
Frankie,F,27173
Leola,F,26991
Felicia,F,26956
Imogene,F,26844
Sherrie,F,26768
Jewell,F,26721
Corinne,F,26504
Angie,F,26319
Ginger,F,26311
Sonia,F,25823
Isabelle,F,25791
Marla,F,25677
Angeline,F,25505
Nannie,F,25445
Faith,F,25429
Polly,F,25394
Gracie,F,25291
Ronda,F,25225
Nell,F,25206
Robyn,F,25187
Debora,F,25164
Josie,F,25120
Hope,F,24985
Rosetta,F,24916
Delia,F,24741
Jeannie,F,24626
Tami,F,24494
Matilda,F,24459
Christy,F,24368
Rochelle,F,24349
Cheri,F,24299
Laurel,F,24269
Bridget,F,24215
Eugenia,F,24201
Lorna,F,24199
Sonja,F,24121
Sophia,F,24008
Frieda,F,23918
Guadalupe,F,23862
Selma,F,23762
Francis,F,23755
Glenna,F,23568
Jayne,F,23561
Adrienne,F,23434
Tammie,F,23421
