TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,60.1,59.0,96,30.02,9.0,NE,3.5,-,N/A,Fog,Patches of Fog,50,2013-04-30 04:51:00
1:51 AM,57.9,57.0,97,30.02,7.0,Calm,Calm,-,N/A,Fog,Patches of Fog,0,2013-04-30 05:51:00
2:51 AM,59.0,57.0,93,30.01,5.0,North,3.5,-,N/A,Fog,Patches of Fog,350,2013-04-30 06:51:00
3:02 AM,59.0,57.2,94,30.02,0.8,Calm,Calm,-,N/A,,Overcast,0,2013-04-30 07:02:00
3:34 AM,59.0,57.2,94,30.02,0.2,NE,4.6,-,N/A,Fog,Fog,40,2013-04-30 07:34:00
3:41 AM,59.0,57.2,94,30.02,0.1,NNE,5.8,-,N/A,Fog,Fog,30,2013-04-30 07:41:00
3:51 AM,59.0,57.9,96,30.02,0.1,NE,4.6,-,N/A,Fog,Fog,50,2013-04-30 07:51:00
4:51 AM,59.0,57.9,96,30.03,0.1,ENE,4.6,-,N/A,Fog,Fog,70,2013-04-30 08:51:00
5:51 AM,59.0,57.9,96,30.04,0.0,ENE,4.6,-,0.00,Fog,Heavy Drizzle,60,2013-04-30 09:51:00
6:51 AM,60.1,59.0,96,30.08,0.1,NE,5.8,-,0.00,Fog,Fog,50,2013-04-30 10:51:00
7:19 AM,59.0,57.2,94,30.09,0.1,NE,6.9,-,0.00,Fog,Heavy Drizzle,40,2013-04-30 11:19:00
7:51 AM,59.0,57.9,96,30.10,0.2,NNE,8.1,-,0.00,Fog,Heavy Drizzle,30,2013-04-30 11:51:00
8:15 AM,59.0,57.2,94,30.11,1.5,NE,5.8,-,0.00,,Light Drizzle,50,2013-04-30 12:15:00
8:51 AM,59.0,57.9,96,30.12,1.5,NE,6.9,-,0.00,,Light Drizzle,40,2013-04-30 12:51:00
9:16 AM,59.0,57.2,94,30.13,2.0,NE,6.9,-,0.00,,Overcast,40,2013-04-30 13:16:00
9:51 AM,60.1,57.0,90,30.13,2.0,NNE,6.9,-,0.00,,Light Drizzle,30,2013-04-30 13:51:00
10:17 AM,59.0,57.2,94,30.14,3.0,NE,9.2,-,0.00,,Overcast,40,2013-04-30 14:17:00
10:51 AM,59.0,57.0,93,30.14,3.0,NE,8.1,-,0.00,,Overcast,40,2013-04-30 14:51:00
11:25 AM,60.8,57.2,88,30.14,9.0,NNE,9.2,-,N/A,,Overcast,20,2013-04-30 15:25:00
11:51 AM,60.1,57.0,90,30.14,8.0,NE,8.1,-,N/A,,Overcast,50,2013-04-30 15:51:00
12:51 PM,62.1,57.0,84,30.12,10.0,NNE,5.8,-,N/A,,Overcast,30,2013-04-30 16:51:00
1:51 PM,62.6,57.2,82,30.13,10.0,NE,6.9,-,N/A,,Overcast,50,2013-04-30 17:51:00
2:51 PM,66.0,57.0,73,30.11,10.0,NNE,3.5,-,N/A,,Overcast,20,2013-04-30 18:51:00
3:51 PM,64.9,57.0,75,30.11,10.0,NE,6.9,-,N/A,,Overcast,40,2013-04-30 19:51:00
4:51 PM,64.9,55.9,73,30.12,10.0,NNE,9.2,-,N/A,,Overcast,30,2013-04-30 20:51:00
5:51 PM,64.9,55.9,73,30.12,10.0,NE,6.9,-,N/A,,Overcast,50,2013-04-30 21:51:00
6:51 PM,63.0,55.0,75,30.14,10.0,NNE,8.1,-,N/A,,Overcast,30,2013-04-30 22:51:00
7:51 PM,63.0,54.0,72,30.15,10.0,NNE,5.8,-,N/A,,Mostly Cloudy,20,2013-04-30 23:51:00
8:51 PM,60.1,54.0,80,30.17,10.0,NNE,3.5,-,N/A,,Scattered Clouds,20,2013-05-01 00:51:00
9:51 PM,57.9,54.0,87,30.18,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-05-01 01:51:00
10:41 PM,57.2,53.6,88,30.18,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-05-01 02:41:00
10:51 PM,57.0,54.0,89,30.17,10.0,NNE,3.5,-,N/A,,Mostly Cloudy,30,2013-05-01 02:51:00
11:51 PM,57.0,54.0,89,30.17,10.0,NNE,5.8,-,N/A,,Partly Cloudy,20,2013-05-01 03:51:00
