TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,26.6,24.8,93,30.10,5.0,West,4.6,-,N/A,,Overcast,260,2013-01-26 05:51:00
1:51 AM,27.0,24.1,89,30.11,4.0,West,4.6,-,N/A,,Overcast,260,2013-01-26 06:51:00
2:33 AM,26.6,24.8,93,30.09,3.0,WSW,5.8,-,N/A,,Overcast,250,2013-01-26 07:33:00
2:51 AM,27.0,25.0,92,30.11,2.0,WSW,3.5,-,N/A,,Overcast,250,2013-01-26 07:51:00
3:51 AM,27.0,25.0,92,30.11,2.0,SW,4.6,-,N/A,,Overcast,230,2013-01-26 08:51:00
4:23 AM,26.6,24.8,93,30.10,0.5,WSW,4.6,-,N/A,Fog,Light Freezing Fog,240,2013-01-26 09:23:00
4:51 AM,27.0,25.0,92,30.12,0.5,Calm,Calm,-,N/A,Fog,Light Freezing Fog,0,2013-01-26 09:51:00
5:51 AM,27.0,26.1,96,30.13,0.5,Calm,Calm,-,N/A,Fog,Light Freezing Fog,0,2013-01-26 10:51:00
6:51 AM,28.0,26.1,92,30.17,0.5,Calm,Calm,-,N/A,Fog,Light Freezing Fog,0,2013-01-26 11:51:00
7:51 AM,28.0,26.1,92,30.19,0.5,Calm,Calm,-,N/A,Fog,Light Freezing Fog,0,2013-01-26 12:51:00
8:51 AM,28.9,26.1,89,30.22,0.5,Calm,Calm,-,N/A,Fog,Light Freezing Fog,0,2013-01-26 13:51:00
9:31 AM,28.4,26.6,93,30.22,1.5,Calm,Calm,-,N/A,,Overcast,0,2013-01-26 14:31:00
9:51 AM,28.9,27.0,92,30.25,1.5,Calm,Calm,-,N/A,,Overcast,0,2013-01-26 14:51:00
10:24 AM,30.2,28.4,93,30.25,1.5,Calm,Calm,-,N/A,,Overcast,0,2013-01-26 15:24:00
10:51 AM,30.9,28.0,89,30.27,2.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-26 15:51:00
11:14 AM,30.2,28.4,93,30.26,3.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-26 16:14:00
11:51 AM,32.0,28.9,88,30.26,3.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-26 16:51:00
12:51 PM,35.1,30.0,82,30.24,6.0,North,4.6,-,N/A,,Overcast,350,2013-01-26 17:51:00
1:51 PM,36.0,30.0,79,30.22,9.0,NNE,4.6,-,N/A,,Mostly Cloudy,30,2013-01-26 18:51:00
2:51 PM,37.0,30.0,76,30.24,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,30,2013-01-26 19:51:00
3:51 PM,37.0,28.0,70,30.25,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-01-26 20:51:00
4:51 PM,37.0,28.0,70,30.26,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-01-26 21:51:00
5:51 PM,33.1,28.0,82,30.28,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-01-26 22:51:00
6:51 PM,30.9,28.0,89,30.31,8.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-01-26 23:51:00
7:51 PM,30.0,28.0,92,30.32,7.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-01-27 00:51:00
8:51 PM,30.0,27.0,88,30.34,6.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-01-27 01:51:00
9:51 PM,28.9,26.1,89,30.38,6.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-01-27 02:51:00
10:51 PM,28.0,26.1,92,30.39,4.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-01-27 03:51:00
11:14 PM,26.6,24.8,93,30.39,4.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-01-27 04:14:00
11:31 PM,26.6,24.8,93,30.40,4.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-01-27 04:31:00
11:51 PM,27.0,25.0,92,30.42,4.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-27 04:51:00
11:54 PM,26.6,24.8,93,30.41,0.2,Calm,Calm,-,N/A,Fog,Light Freezing Fog,0,2013-01-27 04:54:00
