TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,51.1,34.0,52,30.07,10.0,SW,16.1,-,N/A,,Mostly Cloudy,220,2014-03-15 04:51:00
1:51 AM,51.1,35.1,54,30.06,10.0,SW,13.8,-,N/A,,Mostly Cloudy,220,2014-03-15 05:51:00
2:51 AM,52.0,36.0,54,30.04,10.0,SW,11.5,-,N/A,,Overcast,230,2014-03-15 06:51:00
3:51 AM,52.0,36.0,54,30.02,10.0,SW,12.7,-,N/A,,Overcast,230,2014-03-15 07:51:00
4:51 AM,50.0,37.0,61,30.01,10.0,SW,12.7,-,N/A,,Mostly Cloudy,220,2014-03-15 08:51:00
5:51 AM,48.9,37.0,64,30.01,10.0,SW,12.7,-,N/A,,Scattered Clouds,230,2014-03-15 09:51:00
6:51 AM,46.9,37.0,68,30.01,10.0,SW,10.4,-,N/A,,Mostly Cloudy,230,2014-03-15 10:51:00
7:51 AM,46.9,37.0,68,30.04,10.0,WSW,8.1,-,N/A,,Mostly Cloudy,240,2014-03-15 11:51:00
8:51 AM,51.1,37.0,59,30.04,10.0,WSW,10.4,-,N/A,,Scattered Clouds,240,2014-03-15 12:51:00
9:51 AM,55.9,35.1,45,30.04,10.0,WSW,12.7,-,N/A,,Scattered Clouds,240,2014-03-15 13:51:00
10:51 AM,62.1,35.1,37,30.04,10.0,WSW,10.4,20.7,N/A,,Scattered Clouds,250,2014-03-15 14:51:00
11:51 AM,64.9,34.0,32,30.04,10.0,WSW,13.8,20.7,N/A,,Scattered Clouds,240,2014-03-15 15:51:00
12:51 PM,68.0,32.0,26,30.02,10.0,West,16.1,28.8,N/A,,Partly Cloudy,260,2014-03-15 16:51:00
1:51 PM,69.1,32.0,25,29.99,10.0,West,9.2,24.2,N/A,,Partly Cloudy,270,2014-03-15 17:51:00
2:51 PM,70.0,32.0,25,29.97,10.0,WSW,15.0,28.8,N/A,,Partly Cloudy,250,2014-03-15 18:51:00
3:51 PM,72.0,30.9,22,29.95,10.0,NW,6.9,19.6,N/A,,Scattered Clouds,310,2014-03-15 19:51:00
4:51 PM,71.1,32.0,24,29.94,10.0,WSW,8.1,-,N/A,,Scattered Clouds,250,2014-03-15 20:51:00
5:51 PM,70.0,32.0,25,29.95,10.0,WSW,9.2,18.4,N/A,,Scattered Clouds,250,2014-03-15 21:51:00
6:51 PM,66.0,32.0,28,29.97,10.0,WSW,5.8,-,N/A,,Scattered Clouds,240,2014-03-15 22:51:00
7:51 PM,63.0,32.0,31,29.98,10.0,WSW,3.5,-,N/A,,Scattered Clouds,250,2014-03-15 23:51:00
8:51 PM,57.9,33.1,39,30.00,10.0,WSW,4.6,-,N/A,,Scattered Clouds,240,2014-03-16 00:51:00
9:51 PM,59.0,33.1,38,30.02,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-03-16 01:51:00
10:51 PM,52.0,34.0,50,30.03,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-03-16 02:51:00
11:51 PM,52.0,35.1,53,30.04,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-03-16 03:51:00
