TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,55.0,44.1,67,30.23,10.0,Calm,Calm,-,N/A,,Clear,0,2014-05-20 04:51:00
1:51 AM,53.6,44.6,72,30.24,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-05-20 05:51:00
2:51 AM,51.1,44.1,77,30.23,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-05-20 06:51:00
3:51 AM,54.0,45.0,72,30.23,10.0,SW,3.5,-,N/A,,Partly Cloudy,220,2014-05-20 07:51:00
4:51 AM,54.0,45.0,72,30.24,10.0,Calm,Calm,-,N/A,,Clear,0,2014-05-20 08:51:00
5:51 AM,53.1,46.0,77,30.25,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-05-20 09:51:00
6:51 AM,53.1,46.9,80,30.27,10.0,SW,4.6,-,N/A,,Partly Cloudy,230,2014-05-20 10:51:00
7:51 AM,57.0,50.0,77,30.29,10.0,SW,5.8,-,N/A,,Mostly Cloudy,230,2014-05-20 11:51:00
8:51 AM,63.0,51.1,65,30.28,10.0,SW,8.1,-,N/A,,Mostly Cloudy,230,2014-05-20 12:51:00
9:51 AM,66.0,51.1,59,30.29,10.0,West,10.4,-,N/A,,Mostly Cloudy,270,2014-05-20 13:51:00
10:51 AM,71.6,53.6,53,30.26,10.0,WSW,11.5,-,N/A,,Mostly Cloudy,240,2014-05-20 14:51:00
11:51 AM,73.0,55.0,53,30.24,10.0,SW,13.8,19.6,N/A,,Mostly Cloudy,220,2014-05-20 15:51:00
12:51 PM,75.9,54.0,46,30.22,10.0,WSW,13.8,21.9,N/A,,Mostly Cloudy,250,2014-05-20 16:51:00
1:51 PM,78.1,55.9,46,30.19,10.0,SSW,13.8,18.4,N/A,,Scattered Clouds,210,2014-05-20 17:51:00
2:51 PM,75.0,54.0,48,30.16,10.0,SW,16.1,-,N/A,,Scattered Clouds,230,2014-05-20 18:51:00
3:51 PM,79.0,55.0,44,30.14,10.0,SW,13.8,23.0,N/A,,Scattered Clouds,230,2014-05-20 19:51:00
4:51 PM,78.1,55.0,45,30.12,10.0,WSW,15.0,21.9,N/A,,Mostly Cloudy,240,2014-05-20 20:51:00
5:51 PM,77.0,54.0,45,30.11,10.0,WSW,11.5,23.0,N/A,,Scattered Clouds,250,2014-05-20 21:51:00
6:51 PM,75.0,54.0,48,30.10,10.0,WSW,9.2,-,N/A,,Mostly Cloudy,250,2014-05-20 22:51:00
7:51 PM,71.1,55.9,59,30.10,10.0,WSW,6.9,-,N/A,,Mostly Cloudy,240,2014-05-20 23:51:00
8:51 PM,69.1,54.0,58,30.10,10.0,WSW,4.6,-,N/A,,Scattered Clouds,240,2014-05-21 00:51:00
9:51 PM,66.0,55.0,68,30.09,10.0,WSW,9.2,-,N/A,,Scattered Clouds,240,2014-05-21 01:51:00
10:51 PM,66.0,55.0,68,30.10,10.0,SW,8.1,-,N/A,,Scattered Clouds,230,2014-05-21 02:51:00
11:51 PM,64.9,55.0,70,30.09,10.0,SW,6.9,-,N/A,,Mostly Cloudy,230,2014-05-21 03:51:00
