TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,28.0,24.1,85,30.45,7.0,Calm,Calm,-,N/A,Fog,Patches of Fog,0,2014-12-31 05:51:00
1:51 AM,28.0,24.1,85,30.44,7.0,Calm,Calm,-,N/A,Fog,Patches of Fog,0,2014-12-31 06:51:00
2:51 AM,27.0,24.1,89,30.45,0.5,Calm,Calm,-,N/A,Fog,Light Freezing Fog,0,2014-12-31 07:51:00
3:18 AM,26.6,24.8,93,30.44,7.0,Calm,Calm,-,N/A,Fog,Patches of Fog,0,2014-12-31 08:18:00
3:51 AM,28.0,25.0,88,30.45,7.0,Calm,Calm,-,N/A,Fog,Patches of Fog,0,2014-12-31 08:51:00
4:51 AM,27.0,24.1,89,30.44,9.0,Calm,Calm,-,N/A,Fog,Patches of Fog,0,2014-12-31 09:51:00
5:51 AM,27.0,23.0,85,30.45,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-12-31 10:51:00
6:51 AM,28.0,25.0,88,30.46,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-12-31 11:51:00
7:51 AM,28.9,26.1,89,30.47,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-12-31 12:51:00
8:51 AM,30.9,28.0,89,30.47,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-12-31 13:51:00
9:51 AM,33.1,27.0,78,30.48,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-12-31 14:51:00
10:51 AM,37.9,27.0,65,30.48,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-12-31 15:51:00
11:51 AM,41.0,21.0,45,30.45,10.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2014-12-31 16:51:00
12:51 PM,43.0,21.0,42,30.42,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2014-12-31 17:51:00
1:51 PM,45.0,16.0,31,30.38,10.0,West,6.9,-,N/A,,Scattered Clouds,270,2014-12-31 18:51:00
2:51 PM,45.0,18.0,34,30.37,10.0,West,5.8,-,N/A,,Mostly Cloudy,270,2014-12-31 19:51:00
3:51 PM,44.1,19.0,37,30.39,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-12-31 20:51:00
4:51 PM,42.1,19.9,41,30.38,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-12-31 21:51:00
5:51 PM,39.9,23.0,51,30.38,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-12-31 22:51:00
6:51 PM,37.0,21.0,52,30.38,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-12-31 23:51:00
7:51 PM,33.1,24.1,70,30.38,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-01 00:51:00
8:51 PM,32.0,24.1,73,30.38,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-01 01:51:00
9:51 PM,28.9,23.0,78,30.37,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-01 02:51:00
10:51 PM,28.9,23.0,78,30.37,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-01 03:51:00
11:51 PM,28.0,23.0,81,30.37,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-01 04:51:00
