TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,30.9,14.0,50,29.87,10.0,ENE,3.5,-,N/A,,Partly Cloudy,70,2014-02-27 05:51:00
1:51 AM,28.0,12.9,53,29.86,10.0,Calm,Calm,-,N/A,,Clear,0,2014-02-27 06:51:00
2:51 AM,26.1,14.0,60,29.86,10.0,Calm,Calm,-,N/A,,Clear,0,2014-02-27 07:51:00
3:51 AM,26.1,14.0,60,29.85,10.0,Calm,Calm,-,N/A,,Clear,0,2014-02-27 08:51:00
4:51 AM,25.0,14.0,63,29.84,10.0,Calm,Calm,-,N/A,,Clear,0,2014-02-27 09:51:00
5:51 AM,24.1,12.9,62,29.84,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-02-27 10:51:00
6:51 AM,24.1,15.1,69,29.84,10.0,South,3.5,-,N/A,,Partly Cloudy,190,2014-02-27 11:51:00
7:51 AM,28.0,18.0,66,29.86,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-02-27 12:51:00
8:51 AM,32.0,18.0,56,29.87,10.0,SSW,4.6,-,N/A,,Partly Cloudy,210,2014-02-27 13:51:00
9:51 AM,39.0,16.0,39,29.85,10.0,SW,10.4,-,N/A,,Partly Cloudy,230,2014-02-27 14:51:00
10:51 AM,44.1,18.0,35,29.84,10.0,West,10.4,18.4,N/A,,Clear,270,2014-02-27 15:51:00
11:51 AM,46.0,17.1,31,29.81,10.0,West,10.4,23.0,N/A,,Clear,260,2014-02-27 16:51:00
12:51 PM,50.0,18.0,28,29.78,10.0,WSW,16.1,26.5,N/A,,Clear,240,2014-02-27 17:51:00
1:51 PM,52.0,16.0,24,29.76,10.0,West,17.3,25.3,N/A,,Clear,280,2014-02-27 18:51:00
2:51 PM,53.1,14.0,21,29.76,10.0,West,10.4,19.6,N/A,,Clear,260,2014-02-27 19:51:00
3:51 PM,54.0,10.9,18,29.77,10.0,WNW,8.1,17.3,N/A,,Clear,300,2014-02-27 20:51:00
4:51 PM,53.1,6.1,15,29.79,10.0,West,12.7,-,N/A,,Clear,270,2014-02-27 21:51:00
5:51 PM,50.0,6.1,17,29.82,10.0,West,3.5,-,N/A,,Clear,260,2014-02-27 22:51:00
6:51 PM,45.0,9.0,23,29.85,10.0,Calm,Calm,-,N/A,,Clear,0,2014-02-27 23:51:00
7:51 PM,45.0,8.1,22,29.88,10.0,Calm,Calm,-,N/A,,Clear,0,2014-02-28 00:51:00
8:51 PM,43.0,1.9,18,29.92,10.0,Variable,3.5,-,N/A,,Clear,0,2014-02-28 01:51:00
9:51 PM,41.0,3.0,21,29.96,10.0,North,3.5,-,N/A,,Clear,10,2014-02-28 02:51:00
10:51 PM,36.0,7.0,30,29.99,10.0,NNE,8.1,-,N/A,,Clear,30,2014-02-28 03:51:00
11:51 PM,35.1,8.1,33,30.02,10.0,NE,10.4,-,N/A,,Clear,40,2014-02-28 04:51:00
