TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,50.0,37.9,63,30.16,10.0,SW,4.6,-,N/A,,Overcast,230,2014-12-28 05:51:00
1:51 AM,48.9,37.9,66,30.15,10.0,SW,6.9,-,N/A,,Overcast,220,2014-12-28 06:51:00
2:51 AM,48.0,39.0,71,30.14,10.0,SW,4.6,-,N/A,,Overcast,230,2014-12-28 07:51:00
3:51 AM,51.1,41.0,68,30.10,10.0,SW,6.9,-,N/A,,Overcast,220,2014-12-28 08:51:00
4:51 AM,52.0,44.1,74,30.08,10.0,SW,8.1,-,N/A,,Overcast,220,2014-12-28 09:51:00
5:51 AM,53.1,45.0,74,30.07,10.0,SW,8.1,-,N/A,,Overcast,230,2014-12-28 10:51:00
6:51 AM,53.1,46.9,80,30.07,10.0,SW,10.4,-,0.00,Rain,Light Rain,220,2014-12-28 11:51:00
7:51 AM,54.0,48.0,80,30.06,10.0,SW,8.1,-,0.00,,Mostly Cloudy,230,2014-12-28 12:51:00
8:51 AM,55.9,48.9,77,30.08,10.0,SW,15.0,-,N/A,,Mostly Cloudy,230,2014-12-28 13:51:00
9:21 AM,57.2,50.0,77,30.09,10.0,SW,11.5,-,N/A,,Mostly Cloudy,230,2014-12-28 14:21:00
9:51 AM,57.0,50.0,77,30.08,10.0,SW,12.7,-,N/A,,Mostly Cloudy,230,2014-12-28 14:51:00
10:51 AM,57.9,51.1,78,30.08,10.0,WSW,10.4,-,N/A,,Overcast,250,2014-12-28 15:51:00
11:19 AM,57.2,51.8,82,30.07,10.0,WSW,8.1,-,N/A,,Overcast,250,2014-12-28 16:19:00
11:51 AM,57.9,52.0,81,30.06,10.0,WSW,9.2,-,N/A,,Overcast,240,2014-12-28 16:51:00
12:51 PM,59.0,53.1,81,30.02,10.0,WSW,8.1,-,N/A,,Overcast,250,2014-12-28 17:51:00
1:51 PM,60.1,53.1,78,30.01,10.0,WSW,9.2,-,N/A,,Overcast,250,2014-12-28 18:51:00
2:26 PM,60.8,53.6,77,30.00,10.0,SW,6.9,-,N/A,,Mostly Cloudy,230,2014-12-28 19:26:00
2:51 PM,61.0,54.0,78,30.01,10.0,SW,10.4,-,N/A,,Overcast,230,2014-12-28 19:51:00
3:51 PM,59.0,55.0,87,30.02,6.0,WSW,4.6,-,0.01,,Overcast,240,2014-12-28 20:51:00
4:51 PM,59.0,55.0,87,30.04,8.0,SW,6.9,-,N/A,,Overcast,230,2014-12-28 21:51:00
5:51 PM,57.9,54.0,87,30.04,9.0,SW,6.9,-,N/A,,Overcast,220,2014-12-28 22:51:00
6:36 PM,57.2,53.6,88,30.04,9.0,SSW,4.6,-,N/A,,Overcast,210,2014-12-28 23:36:00
6:51 PM,57.0,54.0,89,30.05,9.0,Calm,Calm,-,N/A,,Overcast,0,2014-12-28 23:51:00
7:51 PM,57.0,54.0,89,30.05,7.0,SSW,4.6,-,N/A,,Mostly Cloudy,210,2014-12-29 00:51:00
8:51 PM,55.0,53.1,93,30.06,4.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-12-29 01:51:00
9:41 PM,53.6,51.8,94,30.07,1.5,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-12-29 02:41:00
9:51 PM,55.0,53.1,93,30.07,1.5,Calm,Calm,-,N/A,,Overcast,0,2014-12-29 02:51:00
9:59 PM,55.4,53.6,94,30.08,0.2,Calm,Calm,-,N/A,,Overcast,0,2014-12-29 02:59:00
10:34 PM,55.4,53.6,94,30.09,0.1,Calm,Calm,-,N/A,Fog,Fog,0,2014-12-29 03:34:00
10:51 PM,55.0,54.0,96,30.08,0.1,SW,3.5,-,N/A,Fog,Fog,220,2014-12-29 03:51:00
11:51 PM,55.0,53.1,93,30.07,0.1,Calm,Calm,-,N/A,Fog,Fog,0,2014-12-29 04:51:00
