TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,34.0,7.0,32,30.05,10.0,NNE,9.2,-,N/A,,Clear,30,2014-02-28 05:51:00
1:51 AM,33.1,7.0,34,30.08,10.0,NNE,9.2,-,N/A,,Clear,30,2014-02-28 06:51:00
2:51 AM,30.9,8.1,38,30.10,10.0,NNE,5.8,-,N/A,,Clear,30,2014-02-28 07:51:00
3:51 AM,28.9,8.1,41,30.12,10.0,NE,5.8,-,N/A,,Clear,40,2014-02-28 08:51:00
4:51 AM,28.0,9.0,45,30.15,10.0,ENE,10.4,-,N/A,,Clear,60,2014-02-28 09:51:00
5:51 AM,27.0,9.0,47,30.19,10.0,ENE,10.4,-,N/A,,Clear,60,2014-02-28 10:51:00
6:51 AM,27.0,10.9,51,30.22,10.0,ENE,13.8,21.9,N/A,,Partly Cloudy,70,2014-02-28 11:51:00
7:51 AM,28.0,12.0,51,30.26,10.0,ENE,16.1,23.0,N/A,,Partly Cloudy,70,2014-02-28 12:51:00
8:51 AM,30.0,12.0,47,30.30,10.0,ENE,15.0,19.6,N/A,,Clear,60,2014-02-28 13:51:00
9:51 AM,32.0,12.9,45,30.31,10.0,NE,11.5,-,N/A,,Partly Cloudy,40,2014-02-28 14:51:00
10:51 AM,34.0,12.0,40,30.33,10.0,ENE,8.1,-,N/A,,Partly Cloudy,70,2014-02-28 15:51:00
11:51 AM,37.0,12.0,36,30.34,10.0,ENE,10.4,-,N/A,,Partly Cloudy,70,2014-02-28 16:51:00
12:51 PM,39.2,10.4,31,30.31,10.0,ENE,10.4,-,N/A,,Scattered Clouds,70,2014-02-28 17:51:00
1:51 PM,42.8,10.4,27,30.27,10.0,ESE,9.2,-,N/A,,Scattered Clouds,110,2014-02-28 18:51:00
2:51 PM,42.8,10.4,27,30.26,10.0,NE,5.8,-,N/A,,Scattered Clouds,50,2014-02-28 19:51:00
3:51 PM,44.1,10.0,25,30.25,10.0,East,9.2,-,N/A,,Partly Cloudy,80,2014-02-28 20:51:00
4:51 PM,44.1,10.0,25,30.26,10.0,East,9.2,-,N/A,,Scattered Clouds,90,2014-02-28 21:51:00
5:51 PM,39.9,10.0,29,30.27,10.0,ENE,6.9,-,N/A,,Mostly Cloudy,60,2014-02-28 22:51:00
6:51 PM,37.9,10.9,33,30.29,10.0,East,5.8,-,N/A,,Mostly Cloudy,80,2014-02-28 23:51:00
7:51 PM,37.0,10.9,34,30.30,10.0,East,8.1,-,N/A,,Mostly Cloudy,80,2014-03-01 00:51:00
8:51 PM,36.0,10.9,36,30.29,10.0,ENE,5.8,-,N/A,,Mostly Cloudy,70,2014-03-01 01:51:00
9:51 PM,34.0,12.0,40,30.30,10.0,ENE,5.8,-,N/A,,Mostly Cloudy,70,2014-03-01 02:51:00
10:51 PM,33.1,12.9,43,30.31,10.0,East,6.9,-,N/A,,Mostly Cloudy,80,2014-03-01 03:51:00
11:51 PM,33.1,14.0,46,30.31,10.0,East,6.9,-,N/A,,Mostly Cloudy,80,2014-03-01 04:51:00
