TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,46.0,37.9,73,30.11,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-18 05:51:00
1:51 AM,46.0,37.0,71,30.10,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-18 06:51:00
2:51 AM,46.4,33.8,62,30.10,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-18 07:51:00
3:51 AM,48.0,28.9,48,30.09,10.0,NNE,5.8,-,N/A,,Mostly Cloudy,20,2012-02-18 08:51:00
4:51 AM,46.0,28.9,51,30.09,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-18 09:51:00
5:51 AM,44.1,30.0,58,30.12,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-18 10:51:00
6:51 AM,41.0,30.9,67,30.13,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-18 11:51:00
7:51 AM,39.9,33.1,77,30.12,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-02-18 12:51:00
8:51 AM,48.9,32.0,52,30.14,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-02-18 13:51:00
9:51 AM,53.1,28.9,40,30.12,10.0,ENE,4.6,-,N/A,,Scattered Clouds,70,2012-02-18 14:51:00
10:51 AM,57.0,30.9,37,30.11,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2012-02-18 15:51:00
11:51 AM,59.0,30.9,35,30.09,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-02-18 16:51:00
12:51 PM,62.1,30.9,31,30.06,10.0,SSW,5.8,-,N/A,,Scattered Clouds,200,2012-02-18 17:51:00
1:51 PM,64.0,33.1,31,30.01,10.0,SW,10.4,-,N/A,,Scattered Clouds,220,2012-02-18 18:51:00
2:51 PM,64.9,35.1,33,29.98,10.0,SW,10.4,-,N/A,,Mostly Cloudy,220,2012-02-18 19:51:00
3:51 PM,64.4,37.4,37,30.00,10.0,WSW,6.9,-,N/A,,Overcast,250,2012-02-18 20:51:00
4:51 PM,62.1,37.0,39,30.00,10.0,SW,6.9,-,N/A,,Overcast,230,2012-02-18 21:51:00
5:51 PM,60.1,37.0,42,29.97,10.0,SSW,4.6,-,N/A,,Mostly Cloudy,210,2012-02-18 22:51:00
6:51 PM,57.0,39.0,51,29.97,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-02-18 23:51:00
7:51 PM,55.0,39.9,57,29.98,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-02-19 00:51:00
8:51 PM,53.1,39.9,61,29.99,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-02-19 01:51:00
9:51 PM,54.0,39.9,59,30.01,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-02-19 02:51:00
10:51 PM,53.1,39.9,61,30.00,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-02-19 03:51:00
11:51 PM,51.1,42.1,71,29.97,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-02-19 04:51:00
