TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,33.1,30.0,89,30.35,10.0,Calm,Calm,-,N/A,,Clear,0,2012-12-14 05:51:00
1:51 AM,30.2,26.6,86,30.35,10.0,Calm,Calm,-,N/A,,Clear,0,2012-12-14 06:51:00
2:51 AM,28.9,27.0,92,30.35,10.0,Calm,Calm,-,N/A,,Clear,0,2012-12-14 07:51:00
3:51 AM,28.9,26.1,89,30.35,10.0,Calm,Calm,-,N/A,,Clear,0,2012-12-14 08:51:00
4:51 AM,28.0,25.0,88,30.34,10.0,Calm,Calm,-,N/A,,Clear,0,2012-12-14 09:51:00
5:51 AM,28.0,25.0,88,30.36,10.0,Calm,Calm,-,N/A,,Clear,0,2012-12-14 10:51:00
6:51 AM,27.0,24.1,89,30.37,10.0,Calm,Calm,-,N/A,,Clear,0,2012-12-14 11:51:00
7:51 AM,28.0,26.1,92,30.39,10.0,Calm,Calm,-,N/A,,Clear,0,2012-12-14 12:51:00
8:51 AM,34.0,30.0,85,30.37,10.0,Calm,Calm,-,N/A,,Clear,0,2012-12-14 13:51:00
9:51 AM,42.1,33.1,70,30.38,10.0,Calm,Calm,-,N/A,,Clear,0,2012-12-14 14:51:00
10:51 AM,46.9,33.1,59,30.38,10.0,NW,3.5,-,N/A,,Clear,310,2012-12-14 15:51:00
11:51 AM,51.1,28.9,43,30.35,10.0,West,3.5,-,N/A,,Partly Cloudy,280,2012-12-14 16:51:00
12:51 PM,54.0,28.9,38,30.32,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2012-12-14 17:51:00
1:51 PM,55.4,26.6,33,30.27,10.0,SW,5.8,-,N/A,,Partly Cloudy,230,2012-12-14 18:51:00
2:51 PM,55.9,28.0,34,30.26,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2012-12-14 19:51:00
3:51 PM,57.0,28.9,34,30.26,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-12-14 20:51:00
4:51 PM,52.0,30.0,43,30.25,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-12-14 21:51:00
5:51 PM,45.0,32.0,60,30.25,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-12-14 22:51:00
6:51 PM,43.0,30.9,62,30.26,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-12-14 23:51:00
7:51 PM,39.0,30.0,70,30.27,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-12-15 00:51:00
8:51 PM,37.9,30.0,73,30.27,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-12-15 01:51:00
9:51 PM,34.0,28.0,79,30.28,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-12-15 02:51:00
10:51 PM,34.0,28.0,79,30.27,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-12-15 03:51:00
11:51 PM,34.0,28.0,79,30.26,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-12-15 04:51:00
