TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,69.1,59.0,70,29.89,10.0,SSW,9.2,-,N/A,,Mostly Cloudy,200,2012-05-09 04:51:00
1:51 AM,68.0,60.1,76,29.87,10.0,SSW,11.5,-,0.00,Rain,Light Rain,210,2012-05-09 05:51:00
2:51 AM,66.0,62.1,87,29.85,10.0,SSW,4.6,-,0.02,Rain,Light Rain,200,2012-05-09 06:51:00
3:51 AM,66.0,63.0,90,29.84,10.0,SSW,5.8,-,0.00,,Mostly Cloudy,210,2012-05-09 07:51:00
4:42 AM,66.2,62.6,88,29.84,10.0,SSW,5.8,-,0.01,,Overcast,210,2012-05-09 08:42:00
4:51 AM,66.0,63.0,90,29.83,10.0,SSW,4.6,-,0.01,,Mostly Cloudy,210,2012-05-09 08:51:00
5:51 AM,66.0,63.0,90,29.82,10.0,SSW,6.9,-,0.00,Rain,Light Rain,210,2012-05-09 09:51:00
6:33 AM,66.2,64.4,94,29.83,10.0,SSW,5.8,-,0.00,Rain,Light Rain,210,2012-05-09 10:33:00
6:51 AM,66.9,64.0,90,29.82,10.0,SW,5.8,-,0.00,,Mostly Cloudy,220,2012-05-09 10:51:00
7:51 AM,68.0,64.4,88,29.84,10.0,WSW,5.8,-,N/A,,Mostly Cloudy,240,2012-05-09 11:51:00
8:51 AM,68.0,64.9,90,29.82,8.0,WSW,4.6,-,0.00,Rain,Light Rain,250,2012-05-09 12:51:00
9:51 AM,69.1,66.0,90,29.81,8.0,SW,8.1,-,0.01,,Overcast,220,2012-05-09 13:51:00
10:51 AM,71.1,66.0,84,29.81,10.0,SW,3.5,-,N/A,,Overcast,230,2012-05-09 14:51:00
11:51 AM,71.1,66.0,84,29.80,10.0,WNW,4.6,-,N/A,,Overcast,290,2012-05-09 15:51:00
12:51 PM,73.9,66.0,76,29.77,10.0,Variable,4.6,-,N/A,,Overcast,0,2012-05-09 16:51:00
1:51 PM,77.0,66.0,69,29.73,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-05-09 17:51:00
2:28 PM,75.2,64.4,69,29.71,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-05-09 18:28:00
2:51 PM,75.0,64.9,71,29.70,10.0,Calm,Calm,-,N/A,,Overcast,0,2012-05-09 18:51:00
3:51 PM,72.0,66.0,81,29.68,10.0,Calm,Calm,-,0.00,Rain,Light Rain,0,2012-05-09 19:51:00
4:18 PM,69.8,66.2,88,29.68,2.0,NNW,3.5,-,0.04,Rain,Light Rain,330,2012-05-09 20:18:00
4:26 PM,69.8,66.2,88,29.69,0.8,WNW,10.4,20.7,0.07,Rain-Thunderstorm,Heavy Thunderstorms and Rain,300,2012-05-09 20:26:00
4:36 PM,62.6,60.8,94,29.71,0.8,NW,9.2,33.4,0.30,Rain-Thunderstorm,Heavy Thunderstorms and Rain,310,2012-05-09 20:36:00
4:45 PM,62.6,59.0,88,29.71,1.5,NNW,8.1,24.2,0.38,Rain-Thunderstorm,Thunderstorms and Rain,330,2012-05-09 20:45:00
4:51 PM,62.1,59.0,90,29.71,2.0,Variable,6.9,23.0,0.40,Rain-Thunderstorm,Thunderstorms and Rain,0,2012-05-09 20:51:00
5:04 PM,62.6,59.0,88,29.71,3.0,Variable,3.5,-,0.01,Rain-Thunderstorm,Light Thunderstorms and Rain,0,2012-05-09 21:04:00
5:32 PM,62.6,59.0,88,29.69,5.0,Variable,4.6,-,0.06,Rain,Light Rain,0,2012-05-09 21:32:00
5:51 PM,62.1,59.0,90,29.69,9.0,Calm,Calm,-,0.06,Rain,Light Rain,0,2012-05-09 21:51:00
6:51 PM,61.0,57.9,90,29.69,6.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2012-05-09 22:51:00
7:51 PM,60.1,57.9,93,29.68,9.0,Calm,Calm,-,0.00,,Overcast,0,2012-05-09 23:51:00
8:51 PM,60.1,57.9,93,29.70,9.0,Calm,Calm,-,N/A,,Overcast,0,2012-05-10 00:51:00
9:51 PM,60.1,57.9,93,29.73,9.0,WNW,4.6,-,N/A,,Mostly Cloudy,300,2012-05-10 01:51:00
10:51 PM,61.0,57.9,90,29.73,10.0,Variable,4.6,-,0.00,,Mostly Cloudy,0,2012-05-10 02:51:00
