TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,30.9,18.0,59,30.56,10.0,ESE,5.8,-,N/A,,Clear,120,2012-01-16 05:51:00
1:51 AM,30.0,18.0,61,30.56,10.0,SE,5.8,-,N/A,,Clear,130,2012-01-16 06:51:00
2:51 AM,30.0,16.0,56,30.56,10.0,Variable,3.5,-,N/A,,Clear,0,2012-01-16 07:51:00
3:51 AM,28.9,17.1,61,30.55,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-16 08:51:00
4:51 AM,28.9,16.0,58,30.56,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-16 09:51:00
5:51 AM,28.9,17.1,61,30.58,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-01-16 10:51:00
6:51 AM,28.9,18.0,64,30.60,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-01-16 11:51:00
7:51 AM,28.9,18.0,64,30.60,10.0,SSE,4.6,-,N/A,,Mostly Cloudy,150,2012-01-16 12:51:00
8:51 AM,32.0,18.0,56,30.60,10.0,SSE,8.1,-,N/A,,Mostly Cloudy,160,2012-01-16 13:51:00
9:51 AM,37.0,18.0,46,30.62,10.0,SSW,5.8,-,N/A,,Mostly Cloudy,210,2012-01-16 14:51:00
10:51 AM,39.0,18.0,43,30.58,10.0,South,6.9,-,N/A,,Mostly Cloudy,180,2012-01-16 15:51:00
11:51 AM,45.0,19.0,36,30.56,10.0,SSW,8.1,-,N/A,,Scattered Clouds,200,2012-01-16 16:51:00
12:51 PM,46.0,19.9,35,30.52,10.0,South,11.5,-,N/A,,Mostly Cloudy,180,2012-01-16 17:51:00
1:51 PM,45.0,19.9,37,30.49,10.0,SSW,11.5,-,N/A,,Mostly Cloudy,210,2012-01-16 18:51:00
2:51 PM,45.0,21.0,39,30.48,10.0,SSW,8.1,-,N/A,,Mostly Cloudy,210,2012-01-16 19:51:00
3:51 PM,46.0,21.9,39,30.46,10.0,South,8.1,-,N/A,,Mostly Cloudy,190,2012-01-16 20:51:00
4:51 PM,46.0,21.9,39,30.45,10.0,South,9.2,-,N/A,,Mostly Cloudy,180,2012-01-16 21:51:00
5:51 PM,45.0,24.1,44,30.44,10.0,South,6.9,-,N/A,,Mostly Cloudy,190,2012-01-16 22:51:00
6:51 PM,45.0,25.0,46,30.43,10.0,South,5.8,-,N/A,,Mostly Cloudy,190,2012-01-16 23:51:00
7:51 PM,44.6,26.6,49,30.41,10.0,SW,6.9,-,N/A,,Mostly Cloudy,220,2012-01-17 00:51:00
8:51 PM,45.0,27.0,49,30.40,10.0,SSW,8.1,-,N/A,,Overcast,200,2012-01-17 01:51:00
9:51 PM,46.4,30.2,53,30.36,10.0,SSW,8.1,-,N/A,,Overcast,210,2012-01-17 02:51:00
10:51 PM,46.9,30.9,54,30.36,10.0,SW,13.8,-,N/A,,Overcast,220,2012-01-17 03:51:00
11:51 PM,46.4,30.2,53,30.35,10.0,SSW,10.4,-,N/A,,Mostly Cloudy,210,2012-01-17 04:51:00
