TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,75.0,72.0,90,30.00,10.0,WSW,3.5,-,N/A,,Scattered Clouds,250,2012-07-24 04:51:00
1:51 AM,73.9,71.1,91,30.00,10.0,SW,3.5,-,N/A,,Scattered Clouds,230,2012-07-24 05:51:00
2:51 AM,73.9,71.1,91,29.98,10.0,SW,4.6,-,N/A,,Scattered Clouds,230,2012-07-24 06:51:00
3:51 AM,73.9,71.1,91,29.97,10.0,WSW,4.6,-,N/A,,Scattered Clouds,250,2012-07-24 07:51:00
4:51 AM,73.9,71.1,91,29.97,10.0,WSW,4.6,-,N/A,,Scattered Clouds,240,2012-07-24 08:51:00
5:51 AM,73.0,71.1,93,29.97,10.0,WSW,3.5,-,N/A,,Scattered Clouds,250,2012-07-24 09:51:00
6:51 AM,73.9,71.1,91,29.96,10.0,SW,4.6,-,N/A,,Scattered Clouds,230,2012-07-24 10:51:00
7:51 AM,78.1,73.0,84,29.97,10.0,WSW,5.8,-,N/A,,Clear,240,2012-07-24 11:51:00
8:51 AM,82.0,73.9,76,29.96,10.0,Variable,6.9,-,N/A,,Clear,0,2012-07-24 12:51:00
9:51 AM,86.0,73.0,65,29.94,10.0,Variable,4.6,-,N/A,,Clear,0,2012-07-24 13:51:00
10:51 AM,89.1,72.0,57,29.92,10.0,West,11.5,-,N/A,,Partly Cloudy,270,2012-07-24 14:51:00
11:51 AM,91.9,73.9,55,29.91,10.0,West,5.8,-,N/A,,Scattered Clouds,280,2012-07-24 15:51:00
12:51 PM,91.9,73.0,54,29.89,10.0,West,8.1,-,N/A,,Mostly Cloudy,280,2012-07-24 16:51:00
1:51 PM,95.0,75.0,52,29.88,10.0,West,10.4,18.4,N/A,,Scattered Clouds,280,2012-07-24 17:51:00
2:42 PM,95.0,73.4,49,29.88,10.0,West,13.8,23.0,N/A,Thunderstorm,Thunderstorm,270,2012-07-24 18:42:00
2:51 PM,96.1,73.9,49,29.86,10.0,WNW,12.7,23.0,N/A,Thunderstorm,Thunderstorm,290,2012-07-24 18:51:00
3:49 PM,87.8,71.6,58,29.89,1.0,West,21.9,38.0,0.00,Rain-Thunderstorm,Heavy Thunderstorms and Rain,270,2012-07-24 19:49:00
3:51 PM,82.9,72.0,69,29.88,1.0,West,17.3,38.0,0.00,Rain-Thunderstorm,Heavy Thunderstorms and Rain,260,2012-07-24 19:51:00
3:58 PM,77.0,73.4,89,29.89,7.0,WSW,13.8,34.5,0.01,Rain-Thunderstorm,Light Thunderstorms and Rain,250,2012-07-24 19:58:00
4:40 PM,77.0,71.6,83,29.90,10.0,SW,4.6,-,0.01,,Mostly Cloudy,230,2012-07-24 20:40:00
4:51 PM,77.0,72.0,84,29.88,10.0,WSW,4.6,-,0.01,,Mostly Cloudy,240,2012-07-24 20:51:00
5:51 PM,79.0,71.1,77,29.85,10.0,SW,6.9,-,N/A,,Mostly Cloudy,230,2012-07-24 21:51:00
6:51 PM,78.1,71.1,79,29.85,10.0,WSW,8.1,-,N/A,,Mostly Cloudy,240,2012-07-24 22:51:00
7:51 PM,78.1,71.1,79,29.84,10.0,West,4.6,-,N/A,,Mostly Cloudy,260,2012-07-24 23:51:00
8:51 PM,75.9,71.1,85,29.82,10.0,WSW,3.5,-,N/A,,Mostly Cloudy,250,2012-07-25 00:51:00
9:51 PM,75.9,70.0,82,29.84,10.0,West,5.8,-,N/A,,Mostly Cloudy,260,2012-07-25 01:51:00
10:51 PM,78.1,68.0,71,29.86,10.0,WNW,4.6,-,N/A,,Mostly Cloudy,290,2012-07-25 02:51:00
11:51 PM,77.0,66.0,69,29.87,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-07-25 03:51:00
