TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,42.1,39.9,92,30.23,6.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-25 05:51:00
1:51 AM,39.0,37.9,96,30.23,6.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-25 06:51:00
2:51 AM,37.0,36.0,96,30.25,6.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-25 07:51:00
3:51 AM,37.0,35.1,93,30.26,8.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-25 08:51:00
4:51 AM,37.0,35.1,93,30.26,10.0,North,3.5,-,N/A,,Partly Cloudy,360,2012-01-25 09:51:00
5:51 AM,35.1,34.0,96,30.29,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-25 10:51:00
6:51 AM,35.1,33.1,92,30.29,10.0,NE,3.5,-,N/A,,Scattered Clouds,40,2012-01-25 11:51:00
7:51 AM,35.6,35.6,100,30.30,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-01-25 12:51:00
8:51 AM,41.0,37.9,89,30.32,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-01-25 13:51:00
9:51 AM,48.9,35.1,59,30.33,10.0,NNE,5.8,-,N/A,,Scattered Clouds,20,2012-01-25 14:51:00
10:51 AM,53.1,37.9,57,30.33,10.0,NE,4.6,-,N/A,,Scattered Clouds,40,2012-01-25 15:51:00
11:51 AM,55.9,37.0,49,30.32,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-01-25 16:51:00
12:51 PM,60.1,35.1,39,30.28,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2012-01-25 17:51:00
1:51 PM,61.0,33.1,35,30.25,10.0,SSE,4.6,-,N/A,,Partly Cloudy,150,2012-01-25 18:51:00
2:51 PM,62.1,34.0,35,30.23,10.0,ESE,4.6,-,N/A,,Partly Cloudy,110,2012-01-25 19:51:00
3:51 PM,63.0,34.0,34,30.22,10.0,SSE,5.8,-,N/A,,Partly Cloudy,150,2012-01-25 20:51:00
4:51 PM,62.1,33.1,34,30.21,10.0,South,4.6,-,N/A,,Partly Cloudy,180,2012-01-25 21:51:00
5:51 PM,55.0,35.1,47,30.22,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-01-25 22:51:00
6:51 PM,50.0,37.0,61,30.23,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-01-25 23:51:00
7:51 PM,48.0,35.1,61,30.22,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-01-26 00:51:00
8:51 PM,45.0,35.1,68,30.22,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-26 01:51:00
9:51 PM,43.0,35.1,74,30.21,10.0,Calm,Calm,-,N/A,,Clear,0,2012-01-26 02:51:00
10:51 PM,41.0,35.1,79,30.22,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-26 03:51:00
11:51 PM,41.0,35.1,79,30.21,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-26 04:51:00
