TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,30.0,28.0,92,29.76,2.5,NNE,11.5,-,0.06,Rain,Light Freezing Rain,20,2014-02-13 05:51:00
1:20 AM,30.2,28.4,93,29.72,4.0,NNE,8.1,-,0.02,Rain,Light Freezing Rain,20,2014-02-13 06:20:00
1:51 AM,30.9,28.0,89,29.72,3.0,North,8.1,-,0.02,Rain,Light Freezing Rain,360,2014-02-13 06:51:00
2:51 AM,30.9,28.9,92,29.69,3.0,North,9.2,-,0.06,Rain,Light Freezing Rain,360,2014-02-13 07:51:00
3:51 AM,30.9,28.9,92,29.66,5.0,North,10.4,16.1,0.13,Rain,Light Freezing Rain,10,2014-02-13 08:51:00
4:51 AM,30.9,28.0,89,29.63,10.0,Variable,6.9,-,0.02,,Light Freezing Drizzle,0,2014-02-13 09:51:00
5:08 AM,30.2,28.4,93,29.62,10.0,NNE,8.1,-,0.00,,Overcast,30,2014-02-13 10:08:00
5:51 AM,30.9,28.0,89,29.63,10.0,Variable,6.9,-,0.00,,Overcast,0,2014-02-13 10:51:00
6:07 AM,30.2,28.4,93,29.60,5.0,North,6.9,-,0.00,,Light Freezing Drizzle,360,2014-02-13 11:07:00
6:51 AM,30.0,28.0,92,29.61,3.0,North,4.6,-,0.00,,Light Freezing Drizzle,10,2014-02-13 11:51:00
7:10 AM,30.2,28.4,93,29.59,2.5,North,6.9,-,0.00,,Light Freezing Drizzle,10,2014-02-13 12:10:00
7:51 AM,30.0,28.0,92,29.58,2.0,North,9.2,-,0.00,,Light Freezing Drizzle,10,2014-02-13 12:51:00
8:51 AM,30.9,28.9,92,29.55,2.5,Variable,6.9,-,0.00,,Overcast,0,2014-02-13 13:51:00
9:51 AM,32.0,28.9,88,29.51,3.0,NNE,9.2,-,N/A,,Overcast,30,2014-02-13 14:51:00
10:51 AM,32.0,30.0,92,29.49,3.0,North,4.6,-,N/A,,Overcast,360,2014-02-13 15:51:00
11:10 AM,32.0,30.2,93,29.49,1.5,Variable,3.5,-,0.00,Rain,Light Rain,0,2014-02-13 16:10:00
11:51 AM,32.0,30.0,92,29.50,1.5,West,4.6,-,0.02,Rain,Light Rain,270,2014-02-13 16:51:00
12:13 PM,32.0,30.2,93,29.48,0.5,West,5.8,-,0.01,Rain,Light Rain,280,2014-02-13 17:13:00
12:31 PM,32.0,30.2,93,29.47,0.5,WNW,3.5,-,0.02,Rain,Light Rain,290,2014-02-13 17:31:00
12:51 PM,32.0,30.9,96,29.48,0.5,West,4.6,-,0.04,Snow,Light Snow,260,2014-02-13 17:51:00
1:51 PM,33.1,30.9,92,29.45,0.8,West,3.5,-,0.03,Snow,Light Snow,280,2014-02-13 18:51:00
2:51 PM,33.1,30.9,92,29.44,0.8,West,6.9,-,0.03,Snow,Light Snow,280,2014-02-13 19:51:00
3:15 PM,33.8,30.2,87,29.42,2.0,WNW,4.6,-,0.00,Snow,Light Snow,300,2014-02-13 20:15:00
3:51 PM,33.1,30.0,89,29.45,2.0,WNW,5.8,-,0.00,Snow,Light Snow,290,2014-02-13 20:51:00
4:30 PM,33.8,30.2,87,29.45,3.0,West,4.6,-,0.00,Snow,Light Snow,280,2014-02-13 21:30:00
4:51 PM,34.0,30.9,89,29.47,3.0,West,6.9,-,0.00,,Overcast,280,2014-02-13 21:51:00
5:20 PM,33.8,30.2,87,29.48,7.0,WNW,5.8,-,0.00,,Light Drizzle,290,2014-02-13 22:20:00
5:51 PM,34.0,30.9,89,29.50,7.0,West,6.9,-,0.00,,Overcast,280,2014-02-13 22:51:00
6:51 PM,34.0,32.0,92,29.52,7.0,West,5.8,-,0.00,Snow,Light Snow,280,2014-02-13 23:51:00
7:30 PM,35.6,32.0,87,29.53,10.0,West,6.9,-,0.00,,Mostly Cloudy,280,2014-02-14 00:30:00
7:51 PM,35.1,33.1,92,29.55,10.0,WSW,5.8,-,0.00,,Mostly Cloudy,250,2014-02-14 00:51:00
8:51 PM,35.1,32.0,89,29.57,10.0,West,5.8,-,N/A,,Partly Cloudy,270,2014-02-14 01:51:00
9:51 PM,35.1,32.0,89,29.61,10.0,West,5.8,-,N/A,,Partly Cloudy,270,2014-02-14 02:51:00
10:51 PM,35.1,30.9,85,29.63,10.0,West,5.8,-,N/A,,Partly Cloudy,270,2014-02-14 03:51:00
11:51 PM,35.1,28.9,78,29.66,10.0,West,6.9,-,N/A,,Partly Cloudy,280,2014-02-14 04:51:00
