TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,39.0,19.0,45,29.98,10.0,NE,8.1,-,N/A,,Mostly Cloudy,40,2014-02-26 05:51:00
1:51 AM,37.9,18.0,45,29.96,10.0,NE,6.9,-,N/A,,Mostly Cloudy,40,2014-02-26 06:51:00
2:51 AM,37.9,18.0,45,29.94,10.0,NE,4.6,-,N/A,,Mostly Cloudy,50,2014-02-26 07:51:00
3:51 AM,37.0,19.9,50,29.92,10.0,NE,4.6,-,N/A,,Mostly Cloudy,50,2014-02-26 08:51:00
4:51 AM,37.0,21.0,52,29.92,10.0,NE,3.5,-,N/A,,Overcast,50,2014-02-26 09:51:00
5:51 AM,37.0,24.1,59,29.92,10.0,ENE,3.5,-,N/A,,Overcast,70,2014-02-26 10:51:00
6:51 AM,37.0,25.0,62,29.94,10.0,East,3.5,-,N/A,,Overcast,100,2014-02-26 11:51:00
7:51 AM,36.0,25.0,64,29.95,10.0,NNE,6.9,-,N/A,,Overcast,20,2014-02-26 12:51:00
8:51 AM,36.0,26.1,67,29.97,10.0,NNE,3.5,-,N/A,,Overcast,20,2014-02-26 13:51:00
9:51 AM,37.9,27.0,65,29.96,10.0,NE,4.6,-,N/A,,Overcast,50,2014-02-26 14:51:00
10:51 AM,39.0,27.0,62,29.94,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-02-26 15:51:00
11:51 AM,39.9,26.1,58,29.91,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-02-26 16:51:00
12:51 PM,42.1,24.1,49,29.88,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-02-26 17:51:00
1:51 PM,43.0,21.0,42,29.84,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2014-02-26 18:51:00
2:51 PM,46.9,21.0,36,29.81,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2014-02-26 19:51:00
3:51 PM,48.0,21.9,36,29.79,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2014-02-26 20:51:00
4:51 PM,48.0,19.9,33,29.79,10.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2014-02-26 21:51:00
5:51 PM,45.0,19.0,36,29.80,10.0,North,4.6,-,N/A,,Scattered Clouds,350,2014-02-26 22:51:00
6:51 PM,41.0,21.0,45,29.81,10.0,NE,3.5,-,N/A,,Scattered Clouds,40,2014-02-26 23:51:00
7:51 PM,37.9,21.0,51,29.83,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-02-27 00:51:00
8:51 PM,36.0,21.0,55,29.86,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-02-27 01:51:00
9:51 PM,35.1,19.9,54,29.87,10.0,Variable,3.5,-,N/A,,Clear,0,2014-02-27 02:51:00
10:51 PM,34.0,18.0,52,29.87,10.0,Calm,Calm,-,N/A,,Clear,0,2014-02-27 03:51:00
11:51 PM,32.0,15.1,50,29.86,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-02-27 04:51:00
