TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,57.9,34.0,41,29.79,10.0,West,4.6,-,N/A,,Mostly Cloudy,270,2014-03-11 04:51:00
1:51 AM,54.0,35.1,49,29.78,10.0,SW,8.1,-,N/A,,Mostly Cloudy,230,2014-03-11 05:51:00
2:51 AM,53.1,36.0,52,29.78,10.0,WSW,8.1,-,N/A,,Scattered Clouds,240,2014-03-11 06:51:00
3:51 AM,54.0,36.0,51,29.77,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-03-11 07:51:00
4:51 AM,46.9,36.0,66,29.77,10.0,WSW,5.8,-,N/A,,Partly Cloudy,240,2014-03-11 08:51:00
5:51 AM,48.0,36.0,63,29.76,10.0,Calm,Calm,-,N/A,,Clear,0,2014-03-11 09:51:00
6:51 AM,46.0,36.0,68,29.77,10.0,Calm,Calm,-,N/A,,Clear,0,2014-03-11 10:51:00
7:51 AM,46.0,36.0,68,29.77,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-03-11 11:51:00
8:51 AM,51.1,37.9,61,29.79,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-03-11 12:51:00
9:51 AM,59.0,39.0,48,29.81,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-03-11 13:51:00
10:51 AM,68.0,37.9,33,29.81,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-03-11 14:51:00
11:51 AM,70.0,37.0,30,29.80,10.0,SSW,4.6,-,N/A,,Partly Cloudy,200,2014-03-11 15:51:00
12:51 PM,72.0,36.0,27,29.77,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2014-03-11 16:51:00
1:51 PM,75.9,35.1,23,29.73,10.0,SSW,9.2,-,N/A,,Partly Cloudy,210,2014-03-11 17:51:00
2:51 PM,77.0,32.0,19,29.69,10.0,WSW,6.9,-,N/A,,Partly Cloudy,240,2014-03-11 18:51:00
3:51 PM,78.1,34.0,20,29.68,10.0,SW,12.7,16.1,N/A,,Partly Cloudy,230,2014-03-11 19:51:00
4:51 PM,78.1,34.0,20,29.67,10.0,SW,16.1,19.6,N/A,,Partly Cloudy,230,2014-03-11 20:51:00
5:51 PM,77.0,34.0,21,29.67,10.0,SW,11.5,-,N/A,,Partly Cloudy,230,2014-03-11 21:51:00
6:51 PM,73.0,36.0,26,29.67,10.0,SSW,8.1,-,N/A,,Partly Cloudy,200,2014-03-11 22:51:00
7:51 PM,66.9,36.0,32,29.69,10.0,SSW,6.9,-,N/A,,Partly Cloudy,210,2014-03-11 23:51:00
8:51 PM,63.0,39.0,41,29.70,10.0,SSW,6.9,-,N/A,,Partly Cloudy,200,2014-03-12 00:51:00
9:51 PM,62.1,39.9,44,29.70,10.0,SW,5.8,-,N/A,,Partly Cloudy,220,2014-03-12 01:51:00
10:51 PM,60.1,41.0,49,29.70,10.0,SW,4.6,-,N/A,,Partly Cloudy,220,2014-03-12 02:51:00
11:51 PM,60.1,41.0,49,29.69,9.0,South,3.5,-,N/A,,Mostly Cloudy,180,2014-03-12 03:51:00
