TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,43.0,17.1,35,30.13,10.0,SSW,6.9,-,N/A,,Mostly Cloudy,200,2012-02-14 05:51:00
1:51 AM,42.1,19.0,40,30.12,10.0,SW,6.9,-,N/A,,Mostly Cloudy,220,2012-02-14 06:51:00
2:51 AM,41.0,21.9,47,30.11,10.0,SSW,6.9,-,N/A,,Overcast,210,2012-02-14 07:51:00
3:51 AM,41.0,23.0,49,30.10,10.0,SW,5.8,-,N/A,,Overcast,220,2012-02-14 08:51:00
4:51 AM,42.1,24.1,49,30.09,10.0,SSW,6.9,-,N/A,,Overcast,210,2012-02-14 09:51:00
5:51 AM,42.1,24.1,49,30.10,10.0,SSW,4.6,-,N/A,,Overcast,200,2012-02-14 10:51:00
6:51 AM,42.1,24.1,49,30.11,10.0,SSW,8.1,-,N/A,,Overcast,200,2012-02-14 11:51:00
7:51 AM,42.1,25.0,51,30.14,10.0,SW,8.1,-,N/A,,Overcast,220,2012-02-14 12:51:00
8:51 AM,45.0,28.0,52,30.14,10.0,SSW,9.2,-,N/A,,Overcast,200,2012-02-14 13:51:00
9:51 AM,48.9,30.9,50,30.12,10.0,SSW,12.7,-,0.00,,Overcast,210,2012-02-14 14:51:00
10:51 AM,48.9,32.0,52,30.12,10.0,WSW,11.5,-,0.00,Rain,Light Rain,240,2012-02-14 15:51:00
11:51 AM,52.0,32.0,47,30.09,10.0,SW,15.0,21.9,0.00,,Mostly Cloudy,230,2012-02-14 16:51:00
12:51 PM,53.1,32.0,45,30.05,10.0,WSW,12.7,21.9,0.00,Rain,Light Rain,240,2012-02-14 17:51:00
1:51 PM,55.9,32.0,40,30.02,10.0,WSW,15.0,-,0.00,,Mostly Cloudy,240,2012-02-14 18:51:00
2:51 PM,57.9,30.9,36,30.00,10.0,WSW,16.1,23.0,N/A,,Mostly Cloudy,240,2012-02-14 19:51:00
3:51 PM,57.0,32.0,39,30.00,10.0,SW,16.1,-,N/A,,Mostly Cloudy,230,2012-02-14 20:51:00
4:51 PM,55.9,33.1,42,30.02,10.0,WSW,6.9,16.1,N/A,,Mostly Cloudy,240,2012-02-14 21:51:00
5:51 PM,54.0,37.0,53,30.02,10.0,WSW,8.1,-,0.00,Rain,Light Rain,240,2012-02-14 22:51:00
6:51 PM,53.1,37.9,57,30.04,10.0,SW,6.9,-,0.00,,Overcast,230,2012-02-14 23:51:00
7:51 PM,53.1,39.0,59,30.05,10.0,WSW,10.4,-,N/A,,Overcast,240,2012-02-15 00:51:00
8:51 PM,53.1,39.0,59,30.05,10.0,WSW,4.6,-,N/A,,Overcast,240,2012-02-15 01:51:00
9:51 PM,51.1,39.0,63,30.06,10.0,WSW,6.9,-,N/A,,Overcast,240,2012-02-15 02:51:00
10:51 PM,51.1,39.0,63,30.07,10.0,WSW,5.8,-,N/A,,Overcast,250,2012-02-15 03:51:00
11:51 PM,51.1,39.0,63,30.07,10.0,WSW,5.8,-,N/A,,Overcast,240,2012-02-15 04:51:00
