TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,36.0,21.9,57,30.13,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-01-15 05:51:00
1:51 AM,35.1,21.9,59,30.12,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-01-15 06:51:00
2:51 AM,35.1,23.0,61,30.12,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-01-15 07:51:00
3:51 AM,35.6,23.0,60,30.14,10.0,North,3.5,-,N/A,,Mostly Cloudy,10,2012-01-15 08:51:00
4:51 AM,33.1,24.1,70,30.18,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-01-15 09:51:00
5:51 AM,30.9,25.0,79,30.21,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-15 10:51:00
6:51 AM,30.9,25.0,79,30.26,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-01-15 11:51:00
7:51 AM,30.9,27.0,85,30.30,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2012-01-15 12:51:00
8:51 AM,34.0,28.0,79,30.35,10.0,North,6.9,-,N/A,,Clear,10,2012-01-15 13:51:00
9:51 AM,37.0,25.0,62,30.38,10.0,NNE,9.2,-,N/A,,Partly Cloudy,20,2012-01-15 14:51:00
10:51 AM,39.0,21.9,50,30.41,10.0,NNE,8.1,18.4,N/A,,Partly Cloudy,20,2012-01-15 15:51:00
11:51 AM,41.0,19.9,43,30.41,10.0,North,9.2,-,N/A,,Partly Cloudy,360,2012-01-15 16:51:00
12:51 PM,42.1,19.9,41,30.41,10.0,NNW,8.1,-,N/A,,Mostly Cloudy,340,2012-01-15 17:51:00
1:51 PM,42.8,19.4,39,30.41,10.0,NW,11.5,16.1,N/A,,Mostly Cloudy,320,2012-01-15 18:51:00
2:51 PM,44.1,21.0,40,30.43,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2012-01-15 19:51:00
3:51 PM,42.1,19.9,41,30.44,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2012-01-15 20:51:00
4:51 PM,42.1,19.9,41,30.47,10.0,NW,3.5,-,N/A,,Partly Cloudy,320,2012-01-15 21:51:00
5:51 PM,37.0,21.0,52,30.49,10.0,Calm,Calm,-,N/A,,Clear,0,2012-01-15 22:51:00
6:51 PM,34.0,21.9,61,30.50,10.0,Calm,Calm,-,N/A,,Clear,0,2012-01-15 23:51:00
7:51 PM,33.1,21.0,61,30.53,10.0,Calm,Calm,-,N/A,,Clear,0,2012-01-16 00:51:00
8:51 PM,30.9,23.0,72,30.53,10.0,ENE,3.5,-,N/A,,Clear,60,2012-01-16 01:51:00
9:51 PM,32.0,19.9,61,30.54,10.0,East,5.8,-,N/A,,Clear,100,2012-01-16 02:51:00
10:51 PM,32.0,19.0,59,30.55,10.0,East,3.5,-,N/A,,Clear,90,2012-01-16 03:51:00
11:51 PM,32.0,18.0,56,30.56,10.0,East,3.5,-,N/A,,Clear,100,2012-01-16 04:51:00
