TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:32 AM,89.6,59.0,36,29.90,10.0,West,4.6,-,N/A,,Mostly Cloudy,270,2012-07-01 04:32:00
12:51 AM,89.1,57.0,34,29.87,10.0,WSW,4.6,-,0.00,,Scattered Clouds,240,2012-07-01 04:51:00
1:51 AM,84.9,60.1,43,29.87,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-07-01 05:51:00
2:51 AM,79.0,61.0,54,29.86,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-07-01 06:51:00
3:51 AM,77.0,62.1,60,29.86,10.0,East,4.6,-,N/A,,Scattered Clouds,90,2012-07-01 07:51:00
4:51 AM,75.2,62.6,65,29.89,10.0,East,4.6,-,N/A,,Scattered Clouds,90,2012-07-01 08:51:00
5:51 AM,75.9,64.0,67,29.89,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-07-01 09:51:00
6:51 AM,81.0,66.0,60,29.90,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-07-01 10:51:00
7:51 AM,84.0,69.1,61,29.91,8.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-07-01 11:51:00
8:51 AM,86.0,73.0,65,29.93,8.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-07-01 12:51:00
9:51 AM,89.1,73.9,61,29.94,6.0,Calm,Calm,-,N/A,,Haze,0,2012-07-01 13:51:00
10:51 AM,91.9,75.0,58,29.94,6.0,West,4.6,-,N/A,,Haze,260,2012-07-01 14:51:00
11:51 AM,96.1,75.0,51,29.94,6.0,SW,6.9,-,N/A,,Haze,220,2012-07-01 15:51:00
12:51 PM,97.0,73.0,46,29.95,8.0,West,5.8,-,N/A,,Scattered Clouds,270,2012-07-01 16:51:00
1:51 PM,102.0,72.0,38,29.95,8.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2012-07-01 17:51:00
2:51 PM,102.9,66.9,31,29.93,10.0,NW,12.7,18.4,N/A,,Mostly Cloudy,320,2012-07-01 18:51:00
3:09 PM,89.6,66.2,46,29.97,9.0,NE,17.3,25.3,N/A,,Mostly Cloudy,40,2012-07-01 19:09:00
3:51 PM,87.1,64.9,48,29.86,10.0,ENE,8.1,-,N/A,,Mostly Cloudy,60,2012-07-01 19:51:00
4:51 PM,95.0,64.9,37,29.86,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-07-01 20:51:00
5:51 PM,95.0,64.0,36,29.84,10.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2012-07-01 21:51:00
6:51 PM,93.9,57.9,30,29.88,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-07-01 22:51:00
7:51 PM,88.0,69.1,53,29.92,9.0,SSE,11.5,-,N/A,,Mostly Cloudy,150,2012-07-01 23:51:00
8:51 PM,82.0,66.0,58,29.94,10.0,South,5.8,-,N/A,,Mostly Cloudy,170,2012-07-02 00:51:00
9:51 PM,80.1,66.0,62,29.96,10.0,South,8.1,-,N/A,,Mostly Cloudy,190,2012-07-02 01:51:00
10:51 PM,79.0,66.0,64,29.97,10.0,SW,11.5,-,N/A,,Overcast,220,2012-07-02 02:51:00
11:51 PM,79.0,64.9,62,29.97,10.0,SW,10.4,-,N/A,,Overcast,230,2012-07-02 03:51:00
