TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,48.0,46.9,96,30.36,1.0,West,4.6,-,N/A,,Overcast,260,2012-02-28 05:51:00
1:51 AM,48.0,46.9,96,30.35,1.0,Calm,Calm,-,N/A,,Overcast,0,2012-02-28 06:51:00
2:51 AM,48.0,46.9,96,30.35,0.5,WNW,5.8,-,N/A,Fog,Fog,300,2012-02-28 07:51:00
3:51 AM,46.9,45.0,93,30.35,0.5,Calm,Calm,-,N/A,Fog,Fog,0,2012-02-28 08:51:00
4:51 AM,46.0,44.1,93,30.36,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2012-02-28 09:51:00
5:31 AM,44.6,42.8,93,30.37,1.0,Calm,Calm,-,N/A,,Overcast,0,2012-02-28 10:31:00
5:36 AM,44.6,42.8,93,30.37,1.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-02-28 10:36:00
5:46 AM,44.6,42.8,93,30.37,3.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-02-28 10:46:00
5:51 AM,44.1,42.1,93,30.38,3.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-02-28 10:51:00
6:51 AM,41.0,39.0,93,30.40,5.0,Calm,Calm,-,N/A,Fog,Patches of Fog,0,2012-02-28 11:51:00
7:51 AM,45.0,43.0,93,30.41,10.0,North,5.8,-,N/A,,Scattered Clouds,10,2012-02-28 12:51:00
8:51 AM,50.0,41.0,71,30.43,10.0,NNE,6.9,-,N/A,,Partly Cloudy,20,2012-02-28 13:51:00
9:51 AM,54.0,39.9,59,30.43,10.0,ENE,10.4,17.3,N/A,,Partly Cloudy,60,2012-02-28 14:51:00
10:51 AM,57.0,37.0,47,30.43,10.0,ENE,6.9,-,N/A,,Partly Cloudy,70,2012-02-28 15:51:00
11:51 AM,60.1,37.9,44,30.42,10.0,Variable,6.9,-,N/A,,Clear,0,2012-02-28 16:51:00
12:51 PM,62.1,37.9,41,30.40,10.0,Variable,3.5,-,N/A,,Clear,0,2012-02-28 17:51:00
1:51 PM,64.0,36.0,35,30.36,10.0,South,4.6,-,N/A,,Clear,190,2012-02-28 18:51:00
2:51 PM,64.0,33.1,31,30.35,10.0,East,4.6,-,N/A,,Clear,90,2012-02-28 19:51:00
3:51 PM,64.9,32.0,29,30.33,10.0,SE,6.9,-,N/A,,Partly Cloudy,140,2012-02-28 20:51:00
4:51 PM,64.0,33.1,31,30.33,10.0,SE,6.9,-,N/A,,Partly Cloudy,130,2012-02-28 21:51:00
5:51 PM,62.1,32.0,32,30.33,10.0,SE,4.6,-,N/A,,Partly Cloudy,140,2012-02-28 22:51:00
6:51 PM,55.9,33.1,42,30.34,10.0,ESE,5.8,-,N/A,,Partly Cloudy,120,2012-02-28 23:51:00
7:51 PM,53.1,35.1,50,30.34,10.0,SE,3.5,-,N/A,,Partly Cloudy,140,2012-02-29 00:51:00
8:51 PM,48.9,36.0,61,30.33,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-02-29 01:51:00
9:51 PM,48.0,36.0,63,30.32,10.0,SE,5.8,-,N/A,,Partly Cloudy,130,2012-02-29 02:51:00
10:51 PM,51.1,37.0,59,30.33,10.0,SSE,4.6,-,N/A,,Partly Cloudy,150,2012-02-29 03:51:00
11:51 PM,52.0,39.0,61,30.31,10.0,SE,4.6,-,N/A,,Mostly Cloudy,140,2012-02-29 04:51:00
