TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,79.0,70.0,74,29.99,10.0,SSE,3.5,-,N/A,,Partly Cloudy,160,2015-07-30 04:51:00
1:51 AM,78.1,70.0,76,29.98,10.0,SSE,5.8,-,N/A,,Partly Cloudy,150,2015-07-30 05:51:00
2:51 AM,75.9,70.0,82,29.96,10.0,South,3.5,-,N/A,,Partly Cloudy,180,2015-07-30 06:51:00
3:51 AM,75.0,70.0,84,29.96,10.0,SSE,3.5,-,N/A,,Scattered Clouds,160,2015-07-30 07:51:00
4:51 AM,75.0,70.0,84,29.95,10.0,South,3.5,-,N/A,,Mostly Cloudy,180,2015-07-30 08:51:00
5:51 AM,73.9,70.0,87,29.94,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-07-30 09:51:00
6:51 AM,75.0,70.0,84,29.96,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-07-30 10:51:00
7:51 AM,77.0,71.1,82,29.96,10.0,WSW,3.5,-,N/A,,Mostly Cloudy,250,2015-07-30 11:51:00
8:51 AM,81.0,71.1,72,29.97,10.0,SW,4.6,-,N/A,,Scattered Clouds,230,2015-07-30 12:51:00
9:51 AM,84.0,70.0,63,29.96,10.0,WSW,5.8,-,N/A,,Scattered Clouds,240,2015-07-30 13:51:00
10:51 AM,87.1,72.0,61,29.97,10.0,WSW,4.6,-,N/A,,Scattered Clouds,240,2015-07-30 14:51:00
11:51 AM,88.0,72.0,59,29.97,10.0,West,3.5,-,N/A,,Scattered Clouds,260,2015-07-30 15:51:00
12:51 PM,90.0,73.0,57,29.95,10.0,WSW,4.6,-,N/A,,Scattered Clouds,250,2015-07-30 16:51:00
1:51 PM,91.0,71.1,52,29.93,10.0,South,4.6,-,N/A,,Scattered Clouds,190,2015-07-30 17:51:00
2:51 PM,93.0,73.9,54,29.90,10.0,SW,5.8,-,N/A,,Scattered Clouds,230,2015-07-30 18:51:00
3:51 PM,93.9,72.0,49,29.87,10.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2015-07-30 19:51:00
4:51 PM,89.1,73.9,61,29.87,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-07-30 20:51:00
5:51 PM,87.1,73.0,63,29.86,10.0,NNE,5.8,-,N/A,,Mostly Cloudy,20,2015-07-30 21:51:00
6:51 PM,87.1,75.0,67,29.86,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-07-30 22:51:00
7:51 PM,86.0,75.0,70,29.87,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,30,2015-07-30 23:51:00
8:51 PM,84.0,75.0,74,29.88,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-07-31 00:51:00
9:51 PM,82.0,75.0,79,29.90,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-07-31 01:51:00
10:51 PM,80.1,75.0,85,29.90,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-07-31 02:51:00
11:51 PM,80.1,75.0,85,29.91,9.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-07-31 03:51:00
