TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,37.0,21.9,54,29.83,10.0,West,6.9,-,N/A,,Mostly Cloudy,270,2013-03-26 04:51:00
1:51 AM,39.0,21.9,50,29.84,10.0,West,6.9,-,N/A,,Mostly Cloudy,260,2013-03-26 05:51:00
2:51 AM,37.9,23.0,55,29.84,10.0,WSW,8.1,-,N/A,,Mostly Cloudy,250,2013-03-26 06:51:00
3:51 AM,37.9,24.1,57,29.85,10.0,West,6.9,-,N/A,,Mostly Cloudy,270,2013-03-26 07:51:00
4:51 AM,35.1,24.1,64,29.86,10.0,WSW,6.9,-,N/A,,Partly Cloudy,250,2013-03-26 08:51:00
5:51 AM,34.0,24.1,67,29.87,10.0,West,4.6,-,N/A,,Partly Cloudy,260,2013-03-26 09:51:00
6:51 AM,33.1,24.1,70,29.88,10.0,West,4.6,-,N/A,,Partly Cloudy,260,2013-03-26 10:51:00
7:51 AM,33.8,24.8,70,29.89,10.0,West,4.6,-,N/A,,Scattered Clouds,260,2013-03-26 11:51:00
8:51 AM,37.9,25.0,60,29.92,10.0,West,5.8,-,N/A,,Scattered Clouds,270,2013-03-26 12:51:00
9:51 AM,42.1,25.0,51,29.92,10.0,West,6.9,-,N/A,,Scattered Clouds,280,2013-03-26 13:51:00
10:51 AM,46.0,25.0,44,29.93,10.0,NNW,8.1,17.3,N/A,,Scattered Clouds,340,2013-03-26 14:51:00
11:51 AM,48.9,27.0,43,29.94,10.0,North,8.1,-,N/A,,Mostly Cloudy,10,2013-03-26 15:51:00
12:51 PM,46.9,25.0,42,29.94,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2013-03-26 16:51:00
1:51 PM,46.9,25.0,42,29.94,10.0,Variable,4.6,-,N/A,,Overcast,0,2013-03-26 17:51:00
2:51 PM,46.9,25.0,42,29.94,10.0,NNW,8.1,16.1,N/A,,Overcast,330,2013-03-26 18:51:00
3:51 PM,46.9,26.1,44,29.95,10.0,Variable,6.9,-,N/A,,Overcast,0,2013-03-26 19:51:00
4:51 PM,46.9,26.1,44,29.96,10.0,West,9.2,20.7,N/A,,Mostly Cloudy,280,2013-03-26 20:51:00
5:51 PM,48.0,24.1,39,29.97,10.0,NW,9.2,-,N/A,,Mostly Cloudy,310,2013-03-26 21:51:00
6:51 PM,46.0,25.0,44,30.00,10.0,NNW,6.9,-,N/A,,Mostly Cloudy,330,2013-03-26 22:51:00
7:51 PM,46.0,24.1,42,30.02,10.0,WNW,4.6,-,N/A,,Mostly Cloudy,300,2013-03-26 23:51:00
8:51 PM,45.0,24.1,44,30.05,10.0,WNW,5.8,-,N/A,,Mostly Cloudy,300,2013-03-27 00:51:00
9:51 PM,42.8,23.0,46,30.07,10.0,WNW,5.8,-,N/A,,Partly Cloudy,300,2013-03-27 01:51:00
10:51 PM,42.8,24.8,49,30.10,10.0,NW,6.9,-,N/A,,Clear,310,2013-03-27 02:51:00
11:51 PM,39.9,24.1,53,30.11,10.0,NW,4.6,-,N/A,,Clear,310,2013-03-27 03:51:00
