TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,41.0,37.0,86,30.18,8.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 05:51:00
1:51 AM,39.9,37.0,89,30.17,7.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 06:51:00
2:32 AM,39.2,37.4,93,30.18,8.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 07:32:00
2:51 AM,39.9,36.0,86,30.19,8.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 07:51:00
3:51 AM,39.9,36.0,86,30.18,8.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 08:51:00
4:51 AM,39.9,36.0,86,30.17,9.0,East,3.5,-,0.00,,Overcast,90,2013-01-03 09:51:00
5:51 AM,39.9,36.0,86,30.18,9.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 10:51:00
6:51 AM,39.9,36.0,86,30.20,8.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 11:51:00
7:51 AM,39.0,35.1,86,30.20,7.0,Variable,5.8,-,N/A,,Overcast,0,2013-01-03 12:51:00
8:51 AM,39.0,35.1,86,30.21,6.0,East,5.8,-,N/A,,Overcast,80,2013-01-03 13:51:00
9:51 AM,39.9,34.0,79,30.22,7.0,East,5.8,-,N/A,,Overcast,80,2013-01-03 14:51:00
10:31 AM,39.2,33.8,81,30.23,7.0,East,4.6,-,N/A,,Overcast,90,2013-01-03 15:31:00
10:51 AM,41.0,34.0,76,30.23,8.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 15:51:00
11:36 AM,42.8,33.8,70,30.20,8.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 16:36:00
11:51 AM,42.1,34.0,73,30.20,8.0,ENE,3.5,-,N/A,,Overcast,70,2013-01-03 16:51:00
12:51 PM,43.0,34.0,71,30.17,9.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 17:51:00
1:51 PM,45.0,34.0,65,30.16,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 18:51:00
2:51 PM,44.6,33.8,66,30.16,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 19:51:00
3:51 PM,43.0,35.1,74,30.19,10.0,NNE,5.8,-,N/A,,Overcast,30,2013-01-03 20:51:00
4:51 PM,42.1,35.1,76,30.21,7.0,NE,6.9,-,N/A,,Overcast,40,2013-01-03 21:51:00
5:43 PM,41.0,35.6,81,30.21,7.0,Calm,Calm,-,N/A,,Overcast,0,2013-01-03 22:43:00
5:51 PM,41.0,36.0,82,30.22,7.0,Variable,4.6,-,N/A,,Overcast,0,2013-01-03 22:51:00
6:51 PM,39.0,35.1,86,30.24,7.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-01-03 23:51:00
7:51 PM,36.0,34.0,93,30.25,6.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-01-04 00:51:00
8:51 PM,33.1,30.9,92,30.26,7.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-01-04 01:51:00
9:51 PM,32.0,30.0,92,30.27,5.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-01-04 02:51:00
10:51 PM,30.9,28.0,89,30.27,5.0,Calm,Calm,-,N/A,,Clear,0,2013-01-04 03:51:00
11:51 PM,28.9,28.0,96,30.27,4.0,Calm,Calm,-,N/A,,Clear,0,2013-01-04 04:51:00
