TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,73.9,64.9,73,30.07,10.0,SW,4.6,-,N/A,,Scattered Clouds,220,2013-09-12 04:51:00
1:51 AM,73.9,66.0,76,30.05,10.0,SSW,6.9,-,N/A,,Partly Cloudy,210,2013-09-12 05:51:00
2:51 AM,72.0,66.0,81,30.04,10.0,SW,4.6,-,N/A,,Scattered Clouds,220,2013-09-12 06:51:00
3:51 AM,72.0,66.9,84,30.04,10.0,SW,5.8,-,N/A,,Mostly Cloudy,230,2013-09-12 07:51:00
4:51 AM,71.1,66.9,87,30.03,10.0,WSW,5.8,-,N/A,,Scattered Clouds,250,2013-09-12 08:51:00
5:51 AM,70.0,66.9,90,30.03,9.0,SW,6.9,-,N/A,,Scattered Clouds,230,2013-09-12 09:51:00
6:51 AM,72.0,66.0,81,30.03,9.0,SW,10.4,-,N/A,,Scattered Clouds,220,2013-09-12 10:51:00
7:51 AM,73.0,66.0,79,30.02,10.0,WSW,8.1,-,N/A,,Mostly Cloudy,240,2013-09-12 11:51:00
8:51 AM,75.0,66.0,73,30.01,10.0,WSW,8.1,-,N/A,,Scattered Clouds,240,2013-09-12 12:51:00
9:51 AM,78.1,66.9,68,30.00,10.0,WSW,6.9,-,N/A,,Partly Cloudy,240,2013-09-12 13:51:00
10:51 AM,82.0,69.1,65,29.99,10.0,SW,6.9,-,N/A,,Partly Cloudy,230,2013-09-12 14:51:00
11:51 AM,84.9,69.1,59,29.97,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-09-12 15:51:00
12:51 PM,87.1,69.1,55,29.95,10.0,Variable,6.9,-,N/A,,Scattered Clouds,0,2013-09-12 16:51:00
1:51 PM,88.0,70.0,55,29.93,10.0,West,5.8,-,N/A,,Scattered Clouds,260,2013-09-12 17:51:00
2:51 PM,89.1,68.0,50,29.88,10.0,WSW,9.2,-,N/A,,Scattered Clouds,240,2013-09-12 18:51:00
3:51 PM,89.1,68.0,50,29.85,10.0,West,8.1,-,N/A,,Mostly Cloudy,270,2013-09-12 19:51:00
4:51 PM,88.0,68.0,51,29.83,10.0,WSW,4.6,-,N/A,,Mostly Cloudy,250,2013-09-12 20:51:00
5:51 PM,84.9,69.1,59,29.82,10.0,South,6.9,-,N/A,,Mostly Cloudy,180,2013-09-12 21:51:00
6:44 PM,84.2,69.8,62,29.85,10.0,West,5.8,-,N/A,Thunderstorm,Thunderstorm,280,2013-09-12 22:44:00
6:51 PM,82.9,69.1,63,29.84,10.0,WSW,3.5,-,N/A,Thunderstorm,Thunderstorm,250,2013-09-12 22:51:00
7:20 PM,80.6,68.0,65,29.85,10.0,WSW,8.1,-,N/A,,Mostly Cloudy,240,2013-09-12 23:20:00
7:51 PM,80.1,68.0,67,29.83,10.0,SW,5.8,-,0.00,Rain,Light Rain,230,2013-09-12 23:51:00
8:51 PM,77.0,68.0,74,29.83,10.0,SSW,5.8,-,0.00,,Scattered Clouds,210,2013-09-13 00:51:00
9:51 PM,73.9,70.0,87,29.83,9.0,WSW,3.5,-,N/A,,Mostly Cloudy,240,2013-09-13 01:51:00
10:51 PM,73.0,70.0,90,29.82,9.0,SW,4.6,-,N/A,,Mostly Cloudy,220,2013-09-13 02:51:00
11:51 PM,73.0,69.1,87,29.81,9.0,WSW,3.5,-,N/A,,Mostly Cloudy,250,2013-09-13 03:51:00
