TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,41.0,19.9,43,30.30,10.0,ENE,4.6,-,N/A,,Overcast,70,2013-02-22 05:51:00
1:51 AM,41.0,19.0,41,30.34,10.0,East,6.9,-,N/A,,Overcast,80,2013-02-22 06:51:00
2:51 AM,36.0,30.0,79,30.32,8.0,Calm,Calm,-,0.03,Rain,Light Ice Pellets,0,2013-02-22 07:51:00
3:51 AM,34.0,30.0,85,30.33,7.0,Calm,Calm,-,0.08,Rain,Light Ice Pellets,0,2013-02-22 08:51:00
4:51 AM,34.0,28.9,82,30.29,8.0,ENE,8.1,-,0.06,Rain,Light Ice Pellets,70,2013-02-22 09:51:00
5:39 AM,33.8,28.4,81,30.25,9.0,East,12.7,-,0.03,Rain,Light Rain,80,2013-02-22 10:39:00
5:51 AM,33.1,28.0,82,30.26,10.0,East,10.4,-,0.04,Rain,Light Rain,90,2013-02-22 10:51:00
6:44 AM,32.0,28.4,87,30.31,10.0,Calm,Calm,-,0.00,,Overcast,0,2013-02-22 11:44:00
6:51 AM,32.0,28.9,88,30.32,10.0,Calm,Calm,-,0.00,,Overcast,0,2013-02-22 11:51:00
7:51 AM,33.1,28.0,82,30.34,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-02-22 12:51:00
8:51 AM,33.1,28.0,82,30.34,10.0,East,3.5,-,N/A,,Overcast,80,2013-02-22 13:51:00
9:51 AM,34.0,28.9,82,30.32,9.0,East,6.9,-,N/A,,Overcast,90,2013-02-22 14:51:00
10:51 AM,35.1,28.9,78,30.31,10.0,East,5.8,-,N/A,,Overcast,100,2013-02-22 15:51:00
11:51 AM,36.0,30.0,79,30.30,10.0,NE,5.8,-,N/A,,Overcast,50,2013-02-22 16:51:00
12:51 PM,37.0,28.9,73,30.29,10.0,SSE,4.6,-,N/A,,Overcast,150,2013-02-22 17:51:00
1:51 PM,37.0,30.0,76,30.24,10.0,ENE,5.8,-,0.00,,Overcast,60,2013-02-22 18:51:00
2:51 PM,37.0,30.9,79,30.24,10.0,ENE,6.9,-,0.01,Rain,Light Rain,60,2013-02-22 19:51:00
3:51 PM,36.0,32.0,86,30.23,7.0,NE,9.2,-,0.00,Rain,Light Rain,50,2013-02-22 20:51:00
4:09 PM,35.6,33.8,93,30.23,2.0,NE,5.8,-,0.01,Rain,Light Rain,40,2013-02-22 21:09:00
4:51 PM,36.0,33.1,89,30.23,2.0,ENE,5.8,-,0.05,Rain,Light Rain,60,2013-02-22 21:51:00
5:51 PM,36.0,33.1,89,30.23,2.0,North,3.5,-,0.02,Rain,Light Rain,10,2013-02-22 22:51:00
6:22 PM,35.6,33.8,93,30.21,1.5,NE,4.6,-,0.01,Rain,Light Rain,50,2013-02-22 23:22:00
6:51 PM,36.0,34.0,93,30.21,1.5,NE,4.6,-,0.01,,Light Drizzle,40,2013-02-22 23:51:00
7:51 PM,36.0,34.0,93,30.20,1.5,NE,5.8,-,0.00,,Light Drizzle,40,2013-02-23 00:51:00
8:51 PM,36.0,34.0,93,30.20,1.5,NNE,4.6,-,0.01,Rain,Light Rain,30,2013-02-23 01:51:00
9:43 PM,35.6,33.8,93,30.18,2.0,NNE,4.6,-,0.02,Rain,Light Rain,20,2013-02-23 02:43:00
9:51 PM,36.0,34.0,93,30.20,2.0,NE,4.6,-,0.03,Rain,Light Rain,40,2013-02-23 02:51:00
10:14 PM,35.6,33.8,93,30.18,3.0,North,4.6,-,0.00,Rain,Light Rain,10,2013-02-23 03:14:00
10:51 PM,36.0,34.0,93,30.19,3.0,NNE,4.6,-,0.01,Rain,Light Rain,20,2013-02-23 03:51:00
11:23 PM,35.6,33.8,93,30.16,2.5,NNE,5.8,-,0.01,Rain,Light Rain,30,2013-02-23 04:23:00
11:51 PM,36.0,34.0,93,30.15,3.0,NE,5.8,-,0.01,Rain,Light Rain,40,2013-02-23 04:51:00
