TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,54.0,45.0,72,29.99,10.0,South,5.8,-,0.00,,Overcast,190,2013-12-04 05:51:00
1:51 AM,54.0,45.0,72,29.99,10.0,South,4.6,-,N/A,,Mostly Cloudy,180,2013-12-04 06:51:00
2:17 AM,53.6,44.6,72,30.00,10.0,South,4.6,-,0.00,Rain,Light Rain,190,2013-12-04 07:17:00
2:51 AM,54.0,46.0,75,30.01,10.0,South,4.6,-,0.00,Rain,Light Rain,180,2013-12-04 07:51:00
3:11 AM,53.6,46.4,77,30.01,10.0,South,4.6,-,0.00,Rain,Light Rain,180,2013-12-04 08:11:00
3:51 AM,54.0,48.0,80,30.01,10.0,SSW,5.8,-,0.00,,Overcast,200,2013-12-04 08:51:00
4:51 AM,54.0,48.0,80,30.01,10.0,SSW,6.9,-,N/A,,Overcast,200,2013-12-04 09:51:00
5:51 AM,54.0,48.9,83,30.01,9.0,SSE,3.5,-,N/A,,Mostly Cloudy,160,2013-12-04 10:51:00
6:51 AM,54.0,48.9,83,30.03,8.0,Calm,Calm,-,N/A,,Overcast,0,2013-12-04 11:51:00
7:51 AM,54.0,48.9,83,30.05,7.0,South,3.5,-,N/A,,Overcast,170,2013-12-04 12:51:00
8:51 AM,54.0,50.0,86,30.07,5.0,Calm,Calm,-,N/A,,Overcast,0,2013-12-04 13:51:00
9:51 AM,54.0,51.1,90,30.09,3.0,Calm,Calm,-,0.00,,Light Drizzle,0,2013-12-04 14:51:00
10:51 AM,57.0,52.0,83,30.08,4.0,Variable,3.5,-,0.00,,Overcast,0,2013-12-04 15:51:00
11:51 AM,60.1,54.0,80,30.07,7.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-12-04 16:51:00
12:51 PM,63.0,55.0,75,30.04,8.0,SSW,5.8,-,N/A,,Mostly Cloudy,200,2013-12-04 17:51:00
1:51 PM,63.0,55.0,75,30.02,10.0,South,3.5,-,N/A,,Mostly Cloudy,180,2013-12-04 18:51:00
2:51 PM,63.0,54.0,72,30.01,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2013-12-04 19:51:00
3:51 PM,63.0,54.0,72,30.03,10.0,SSE,3.5,-,N/A,,Mostly Cloudy,150,2013-12-04 20:51:00
4:51 PM,62.1,55.0,78,30.04,10.0,South,4.6,-,N/A,,Overcast,170,2013-12-04 21:51:00
5:51 PM,61.0,54.0,78,30.06,10.0,South,3.5,-,N/A,,Overcast,190,2013-12-04 22:51:00
6:51 PM,61.0,54.0,78,30.07,10.0,SSW,3.5,-,N/A,,Overcast,210,2013-12-04 23:51:00
7:51 PM,60.1,55.9,86,30.08,7.0,SW,8.1,-,0.00,,Light Drizzle,220,2013-12-05 00:51:00
8:16 PM,59.0,55.4,88,30.07,10.0,SE,5.8,-,0.00,,Overcast,140,2013-12-05 01:16:00
8:51 PM,57.9,55.0,90,30.06,7.0,South,3.5,-,0.00,,Overcast,170,2013-12-05 01:51:00
9:51 PM,55.0,53.1,93,30.08,5.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-12-05 02:51:00
10:51 PM,55.0,53.1,93,30.10,3.0,Calm,Calm,-,N/A,Fog,Patches of Fog,0,2013-12-05 03:51:00
11:03 PM,53.6,53.6,100,30.10,3.0,Calm,Calm,-,N/A,Fog,Patches of Fog,0,2013-12-05 04:03:00
11:51 PM,54.0,53.1,97,30.10,4.0,South,4.6,-,N/A,Fog,Patches of Fog,170,2013-12-05 04:51:00
