TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,57.0,39.9,53,30.36,10.0,SE,8.1,-,N/A,,Overcast,130,2013-04-27 04:51:00
1:51 AM,55.9,41.0,57,30.37,10.0,SSE,3.5,-,N/A,,Overcast,160,2013-04-27 05:51:00
2:51 AM,55.9,41.0,57,30.37,10.0,South,4.6,-,N/A,,Overcast,180,2013-04-27 06:51:00
3:51 AM,55.0,43.0,64,30.36,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-04-27 07:51:00
4:51 AM,54.0,43.0,66,30.35,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-04-27 08:51:00
5:51 AM,54.0,43.0,66,30.35,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-04-27 09:51:00
6:51 AM,54.0,43.0,66,30.37,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-04-27 10:51:00
7:51 AM,55.0,44.1,67,30.38,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-04-27 11:51:00
8:51 AM,59.0,46.9,64,30.39,10.0,SSE,4.6,-,N/A,,Mostly Cloudy,150,2013-04-27 12:51:00
9:51 AM,63.0,46.9,56,30.38,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-04-27 13:51:00
10:51 AM,66.0,39.9,38,30.38,10.0,Variable,6.9,-,N/A,,Mostly Cloudy,0,2013-04-27 14:51:00
11:51 AM,69.1,41.0,36,30.36,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2013-04-27 15:51:00
12:51 PM,70.0,41.0,35,30.34,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2013-04-27 16:51:00
1:51 PM,71.1,39.9,32,30.32,10.0,SSW,6.9,-,N/A,,Mostly Cloudy,200,2013-04-27 17:51:00
2:51 PM,72.0,43.0,35,30.31,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-04-27 18:51:00
3:51 PM,71.1,39.9,32,30.30,10.0,South,5.8,-,N/A,,Overcast,180,2013-04-27 19:51:00
4:51 PM,70.0,39.9,33,30.29,10.0,Variable,3.5,-,N/A,,Overcast,0,2013-04-27 20:51:00
5:51 PM,70.0,42.1,36,30.28,10.0,SE,3.5,-,N/A,,Overcast,130,2013-04-27 21:51:00
6:51 PM,69.1,42.1,38,30.28,10.0,South,3.5,-,N/A,,Overcast,170,2013-04-27 22:51:00
7:51 PM,66.0,45.0,47,30.27,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-04-27 23:51:00
8:51 PM,63.0,50.0,63,30.27,10.0,East,3.5,-,N/A,,Overcast,100,2013-04-28 00:51:00
9:51 PM,62.1,50.0,65,30.29,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-04-28 01:51:00
10:51 PM,61.0,51.1,70,30.27,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-04-28 02:51:00
11:51 PM,62.1,46.9,58,30.26,10.0,South,3.5,-,N/A,,Overcast,170,2013-04-28 03:51:00
