TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,48.9,46.9,93,30.15,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-04 05:51:00
1:51 AM,48.9,46.9,93,30.12,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2015-01-04 06:51:00
2:51 AM,50.0,48.0,93,30.12,0.5,South,3.5,-,0.08,Fog-Rain,Heavy Rain,170,2015-01-04 07:51:00
3:04 AM,51.8,48.2,88,30.11,1.0,South,3.5,-,0.04,Rain,Light Rain,170,2015-01-04 08:04:00
3:51 AM,57.9,55.9,93,30.08,1.0,SSW,9.2,-,0.07,,Overcast,210,2015-01-04 08:51:00
4:10 AM,57.2,55.4,94,30.08,0.2,SW,6.9,-,N/A,Fog,Fog,230,2015-01-04 09:10:00
4:51 AM,59.0,57.0,93,30.08,0.2,WSW,4.6,-,N/A,Fog,Fog,240,2015-01-04 09:51:00
5:51 AM,62.1,60.1,93,30.08,1.0,SW,9.2,-,N/A,,Overcast,220,2015-01-04 10:51:00
6:39 AM,62.6,60.8,94,30.09,0.8,WSW,6.9,-,N/A,,Overcast,250,2015-01-04 11:39:00
6:51 AM,62.1,60.1,93,30.09,0.8,WSW,9.2,-,N/A,,Overcast,240,2015-01-04 11:51:00
7:51 AM,61.0,59.0,93,30.10,3.0,SW,5.8,-,N/A,,Overcast,220,2015-01-04 12:51:00
8:06 AM,62.6,60.8,94,30.10,4.0,West,4.6,-,N/A,,Mostly Cloudy,270,2015-01-04 13:06:00
8:27 AM,62.6,60.8,94,30.11,0.8,West,6.9,-,N/A,,Overcast,280,2015-01-04 13:27:00
8:36 AM,60.8,59.0,94,30.11,0.1,WNW,4.6,-,N/A,,Overcast,300,2015-01-04 13:36:00
8:51 AM,61.0,59.0,93,30.12,0.1,Calm,Calm,-,N/A,,Overcast,0,2015-01-04 13:51:00
8:56 AM,60.8,59.0,94,30.12,1.0,Calm,Calm,-,N/A,,Overcast,0,2015-01-04 13:56:00
9:20 AM,62.6,59.0,88,30.12,6.0,South,3.5,-,N/A,,Mostly Cloudy,190,2015-01-04 14:20:00
9:42 AM,64.4,60.8,88,30.11,7.0,SW,5.8,-,N/A,,Mostly Cloudy,220,2015-01-04 14:42:00
9:51 AM,64.0,61.0,90,30.10,7.0,SW,8.1,-,N/A,,Mostly Cloudy,220,2015-01-04 14:51:00
10:22 AM,66.2,62.6,88,30.10,8.0,WSW,9.2,-,N/A,,Mostly Cloudy,240,2015-01-04 15:22:00
10:51 AM,66.9,62.1,84,30.08,8.0,WSW,13.8,-,N/A,,Overcast,240,2015-01-04 15:51:00
11:51 AM,63.0,57.9,84,30.06,8.0,WNW,10.4,24.2,N/A,,Overcast,300,2015-01-04 16:51:00
11:55 AM,62.6,57.2,82,30.07,2.0,West,10.4,18.4,0.00,Rain,Rain,280,2015-01-04 16:55:00
12:09 PM,62.6,57.2,82,30.05,7.0,WSW,9.2,-,0.07,Rain,Light Rain,240,2015-01-04 17:09:00
12:51 PM,64.0,57.9,80,30.02,10.0,WSW,13.8,-,0.07,,Overcast,240,2015-01-04 17:51:00
1:51 PM,66.0,60.1,81,29.97,10.0,SW,16.1,-,N/A,,Overcast,220,2015-01-04 18:51:00
2:51 PM,66.0,61.0,84,29.95,6.0,SW,16.1,25.3,0.02,Rain,Light Rain,220,2015-01-04 19:51:00
3:51 PM,64.0,57.9,80,29.87,9.0,South,17.3,32.2,0.05,Rain,Light Rain,190,2015-01-04 20:51:00
4:51 PM,64.0,57.9,80,29.93,10.0,WSW,12.7,19.6,0.00,,Overcast,240,2015-01-04 21:51:00
5:24 PM,64.4,59.0,83,29.94,10.0,SW,12.7,-,N/A,,Overcast,230,2015-01-04 22:24:00
5:51 PM,64.0,59.0,84,29.94,10.0,SW,10.4,-,N/A,,Overcast,230,2015-01-04 22:51:00
6:14 PM,64.4,60.8,88,29.94,10.0,SW,15.0,-,N/A,,Overcast,220,2015-01-04 23:14:00
6:51 PM,64.9,60.1,84,29.93,10.0,SW,20.7,29.9,N/A,,Overcast,230,2015-01-04 23:51:00
7:35 PM,66.2,59.0,78,29.95,10.0,WSW,21.9,35.7,N/A,,Overcast,240,2015-01-05 00:35:00
7:51 PM,64.9,59.0,81,29.94,10.0,WSW,18.4,27.6,N/A,,Overcast,240,2015-01-05 00:51:00
8:51 PM,64.9,57.0,75,29.99,10.0,WSW,11.5,-,N/A,,Overcast,250,2015-01-05 01:51:00
9:51 PM,64.0,52.0,65,30.00,10.0,West,10.4,20.7,N/A,,Overcast,270,2015-01-05 02:51:00
10:51 PM,60.1,45.0,57,30.05,10.0,NW,9.2,19.6,N/A,,Mostly Cloudy,310,2015-01-05 03:51:00
11:51 PM,55.9,37.0,49,30.07,10.0,WNW,10.4,16.1,N/A,,Mostly Cloudy,290,2015-01-05 04:51:00
