TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,70.0,60.1,71,30.24,10.0,SW,9.2,-,N/A,,Mostly Cloudy,220,2015-05-17 04:51:00
1:51 AM,68.0,60.1,76,30.23,10.0,SW,6.9,-,N/A,,Scattered Clouds,230,2015-05-17 05:51:00
2:51 AM,66.9,60.1,79,30.22,10.0,SW,6.9,-,N/A,,Mostly Cloudy,220,2015-05-17 06:51:00
3:51 AM,64.0,59.0,84,30.22,10.0,SW,5.8,-,N/A,,Mostly Cloudy,230,2015-05-17 07:51:00
4:51 AM,63.0,59.0,87,30.21,10.0,WSW,4.6,-,N/A,,Mostly Cloudy,240,2015-05-17 08:51:00
5:51 AM,63.0,59.0,87,30.24,10.0,SW,5.8,-,N/A,,Mostly Cloudy,230,2015-05-17 09:51:00
6:51 AM,64.0,60.1,87,30.26,10.0,SW,6.9,-,N/A,,Mostly Cloudy,230,2015-05-17 10:51:00
7:51 AM,66.0,61.0,84,30.28,10.0,SW,6.9,-,N/A,,Mostly Cloudy,230,2015-05-17 11:51:00
8:51 AM,70.0,62.1,76,30.28,10.0,WSW,6.9,-,N/A,,Mostly Cloudy,240,2015-05-17 12:51:00
9:51 AM,75.0,63.0,66,30.28,10.0,SW,10.4,-,N/A,,Mostly Cloudy,230,2015-05-17 13:51:00
10:51 AM,79.0,64.0,60,30.27,10.0,WSW,10.4,-,N/A,,Mostly Cloudy,250,2015-05-17 14:51:00
11:51 AM,81.0,64.0,56,30.27,10.0,SW,13.8,17.3,N/A,,Scattered Clouds,230,2015-05-17 15:51:00
12:51 PM,82.9,64.9,54,30.25,10.0,WSW,10.4,-,N/A,,Scattered Clouds,240,2015-05-17 16:51:00
1:51 PM,84.9,64.9,51,30.23,10.0,SSW,9.2,-,N/A,,Scattered Clouds,210,2015-05-17 17:51:00
2:51 PM,86.0,64.0,48,30.22,10.0,West,6.9,-,N/A,,Scattered Clouds,260,2015-05-17 18:51:00
3:51 PM,87.1,64.0,46,30.19,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2015-05-17 19:51:00
4:51 PM,86.0,64.0,48,30.18,10.0,SW,10.4,-,N/A,,Scattered Clouds,230,2015-05-17 20:51:00
5:51 PM,82.9,63.0,51,30.17,10.0,SSW,9.2,-,N/A,,Scattered Clouds,210,2015-05-17 21:51:00
6:51 PM,80.1,64.9,60,30.17,10.0,WSW,4.6,-,N/A,,Mostly Cloudy,240,2015-05-17 22:51:00
7:51 PM,79.0,63.0,58,30.18,10.0,SSW,4.6,-,N/A,,Mostly Cloudy,210,2015-05-17 23:51:00
8:51 PM,78.1,63.0,60,30.18,10.0,South,4.6,-,N/A,,Mostly Cloudy,180,2015-05-18 00:51:00
9:51 PM,75.9,63.0,64,30.20,10.0,South,3.5,-,N/A,,Mostly Cloudy,180,2015-05-18 01:51:00
10:51 PM,75.9,61.0,60,30.20,10.0,SSW,3.5,-,N/A,,Mostly Cloudy,200,2015-05-18 02:51:00
11:51 PM,73.0,61.0,66,30.20,10.0,SW,4.6,-,N/A,,Mostly Cloudy,220,2015-05-18 03:51:00
