TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:02 AM,39.2,37.4,93,29.77,0.1,Calm,Calm,-,N/A,Fog,Fog,0,2013-12-15 05:02:00
12:40 AM,39.2,37.4,93,29.76,0.2,Calm,Calm,-,N/A,Fog,Fog,0,2013-12-15 05:40:00
12:51 AM,39.0,37.9,96,29.76,0.2,Calm,Calm,-,N/A,,Overcast,0,2013-12-15 05:51:00
1:51 AM,39.0,37.9,96,29.76,0.2,Calm,Calm,-,N/A,,Overcast,0,2013-12-15 06:51:00
1:57 AM,39.2,37.4,93,29.75,1.0,Calm,Calm,-,N/A,,Overcast,0,2013-12-15 06:57:00
2:32 AM,39.2,37.4,93,29.76,1.0,Calm,Calm,-,N/A,,Overcast,0,2013-12-15 07:32:00
2:51 AM,39.0,37.9,96,29.76,1.0,West,3.5,-,N/A,,Overcast,260,2013-12-15 07:51:00
3:51 AM,39.0,37.9,96,29.76,1.0,SW,5.8,-,0.01,Rain,Light Rain,230,2013-12-15 08:51:00
4:51 AM,39.0,37.9,96,29.76,1.8,West,5.8,-,0.02,,Overcast,280,2013-12-15 09:51:00
5:51 AM,39.9,37.9,93,29.74,1.8,WSW,3.5,-,N/A,,Overcast,240,2013-12-15 10:51:00
6:22 AM,39.2,37.4,93,29.78,2.5,West,3.5,-,N/A,,Overcast,260,2013-12-15 11:22:00
6:51 AM,39.9,37.9,93,29.78,2.5,WNW,4.6,-,N/A,,Overcast,290,2013-12-15 11:51:00
7:51 AM,39.9,39.0,97,29.80,2.5,West,6.9,-,N/A,,Overcast,280,2013-12-15 12:51:00
8:51 AM,41.0,39.9,96,29.84,2.5,West,4.6,-,N/A,,Overcast,270,2013-12-15 13:51:00
9:41 AM,42.8,39.2,87,29.86,5.0,West,8.1,-,N/A,,Mostly Cloudy,280,2013-12-15 14:41:00
9:51 AM,43.0,39.9,89,29.87,6.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2013-12-15 14:51:00
10:12 AM,44.6,41.0,87,29.87,7.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-12-15 15:12:00
10:51 AM,46.9,42.1,83,29.88,10.0,WNW,6.9,-,N/A,,Mostly Cloudy,290,2013-12-15 15:51:00
11:51 AM,51.1,39.0,63,29.86,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-12-15 16:51:00
12:51 PM,53.1,37.0,55,29.85,10.0,West,11.5,17.3,N/A,,Scattered Clouds,260,2013-12-15 17:51:00
1:51 PM,53.1,35.1,50,29.86,10.0,WNW,8.1,-,N/A,,Scattered Clouds,290,2013-12-15 18:51:00
2:51 PM,53.1,33.1,47,29.87,10.0,NW,6.9,-,N/A,,Scattered Clouds,310,2013-12-15 19:51:00
3:51 PM,53.1,34.0,48,29.90,10.0,WNW,6.9,-,N/A,,Scattered Clouds,300,2013-12-15 20:51:00
4:51 PM,48.9,32.0,52,29.94,10.0,WNW,6.9,17.3,N/A,,Scattered Clouds,290,2013-12-15 21:51:00
5:51 PM,46.0,28.9,51,29.96,10.0,West,4.6,-,N/A,,Partly Cloudy,270,2013-12-15 22:51:00
6:51 PM,44.1,28.0,53,30.00,10.0,WNW,8.1,-,N/A,,Partly Cloudy,290,2013-12-15 23:51:00
7:51 PM,42.1,27.0,55,30.03,10.0,Variable,5.8,-,N/A,,Partly Cloudy,0,2013-12-16 00:51:00
8:51 PM,39.9,26.1,58,30.05,10.0,WNW,3.5,-,N/A,,Clear,290,2013-12-16 01:51:00
9:51 PM,39.0,26.1,60,30.07,10.0,WNW,4.6,-,N/A,,Clear,300,2013-12-16 02:51:00
10:51 PM,37.0,26.1,65,30.08,10.0,Calm,Calm,-,N/A,,Clear,0,2013-12-16 03:51:00
11:51 PM,34.0,25.0,70,30.08,10.0,WSW,3.5,-,N/A,,Clear,240,2013-12-16 04:51:00
