TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,66.9,63.0,87,30.14,10.0,East,5.8,-,N/A,,Scattered Clouds,80,2013-06-20 04:51:00
1:51 AM,66.0,62.1,87,30.14,10.0,ENE,3.5,-,N/A,,Partly Cloudy,70,2013-06-20 05:51:00
2:51 AM,64.9,63.0,93,30.14,10.0,ENE,3.5,-,N/A,,Partly Cloudy,60,2013-06-20 06:51:00
3:39 AM,66.2,62.6,88,30.15,7.0,East,5.8,-,N/A,,Partly Cloudy,100,2013-06-20 07:39:00
3:51 AM,66.0,63.0,90,30.14,7.0,East,4.6,-,N/A,,Partly Cloudy,100,2013-06-20 07:51:00
4:05 AM,66.2,62.6,88,30.17,7.0,ENE,5.8,-,N/A,,Mostly Cloudy,60,2013-06-20 08:05:00
4:51 AM,64.0,62.1,93,30.17,7.0,NE,5.8,-,N/A,,Partly Cloudy,50,2013-06-20 08:51:00
5:51 AM,63.0,61.0,93,30.19,7.0,NE,5.8,-,N/A,,Partly Cloudy,40,2013-06-20 09:51:00
6:51 AM,64.0,61.0,90,30.20,8.0,NE,4.6,-,N/A,,Partly Cloudy,40,2013-06-20 10:51:00
7:51 AM,66.0,61.0,84,30.22,10.0,NE,5.8,-,N/A,,Partly Cloudy,50,2013-06-20 11:51:00
8:51 AM,69.1,59.0,70,30.24,10.0,ENE,5.8,-,N/A,,Scattered Clouds,60,2013-06-20 12:51:00
9:51 AM,73.0,57.0,57,30.24,10.0,ENE,9.2,-,N/A,,Partly Cloudy,70,2013-06-20 13:51:00
10:51 AM,75.9,57.0,52,30.24,10.0,NE,6.9,-,N/A,,Partly Cloudy,50,2013-06-20 14:51:00
11:51 AM,77.0,55.0,47,30.24,10.0,East,9.2,-,N/A,,Partly Cloudy,90,2013-06-20 15:51:00
12:51 PM,79.0,57.9,48,30.24,10.0,NE,12.7,17.3,N/A,,Scattered Clouds,50,2013-06-20 16:51:00
1:51 PM,80.1,57.9,47,30.23,10.0,East,8.1,-,N/A,,Scattered Clouds,80,2013-06-20 17:51:00
2:51 PM,81.0,59.0,47,30.22,10.0,ENE,9.2,-,N/A,,Scattered Clouds,60,2013-06-20 18:51:00
3:51 PM,81.0,59.0,47,30.21,10.0,NE,9.2,-,N/A,,Scattered Clouds,40,2013-06-20 19:51:00
4:51 PM,81.0,61.0,50,30.21,10.0,NE,8.1,-,N/A,,Scattered Clouds,50,2013-06-20 20:51:00
5:51 PM,79.0,60.1,52,30.19,10.0,NE,8.1,-,N/A,,Mostly Cloudy,40,2013-06-20 21:51:00
6:51 PM,78.1,61.0,56,30.19,10.0,East,8.1,-,N/A,,Mostly Cloudy,80,2013-06-20 22:51:00
7:51 PM,75.9,61.0,60,30.20,10.0,ENE,5.8,-,N/A,,Mostly Cloudy,70,2013-06-20 23:51:00
8:51 PM,73.0,61.0,66,30.21,10.0,East,6.9,-,N/A,,Mostly Cloudy,80,2013-06-21 00:51:00
9:51 PM,70.0,55.9,61,30.22,10.0,ENE,6.9,-,N/A,,Mostly Cloudy,70,2013-06-21 01:51:00
10:51 PM,68.0,54.0,61,30.24,10.0,East,6.9,-,N/A,,Mostly Cloudy,80,2013-06-21 02:51:00
11:51 PM,68.0,51.1,55,30.25,10.0,East,9.2,-,N/A,,Partly Cloudy,90,2013-06-21 03:51:00
