TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:19 AM,69.8,68.0,94,29.87,10.0,SSE,3.5,-,0.00,Rain,Light Rain,160,2013-06-07 04:19:00
12:51 AM,69.1,68.0,96,29.85,9.0,SE,3.5,-,0.00,Rain,Light Rain,140,2013-06-07 04:51:00
1:36 AM,69.8,68.0,94,29.85,7.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2013-06-07 05:36:00
1:51 AM,70.0,68.0,93,29.83,7.0,East,3.5,-,0.03,Rain,Light Rain,100,2013-06-07 05:51:00
1:55 AM,69.8,68.0,94,29.83,2.0,East,3.5,-,0.00,Rain,Light Rain,100,2013-06-07 05:55:00
2:21 AM,69.8,68.0,94,29.82,2.0,East,4.6,-,0.02,Rain,Light Rain,100,2013-06-07 06:21:00
2:51 AM,70.0,68.0,93,29.79,2.0,East,4.6,-,0.05,Rain,Light Rain,90,2013-06-07 06:51:00
3:51 AM,70.0,68.0,93,29.75,2.0,East,6.9,-,0.05,Rain,Light Rain,80,2013-06-07 07:51:00
4:21 AM,69.8,66.2,88,29.73,1.0,ENE,6.9,16.1,0.14,Rain-Thunderstorm,Heavy Thunderstorms and Rain,60,2013-06-07 08:21:00
4:51 AM,69.1,66.9,93,29.71,2.0,NNE,3.5,-,0.56,Rain,Rain,20,2013-06-07 08:51:00
5:25 AM,69.8,66.2,88,29.71,2.0,ENE,6.9,-,0.23,Rain,Rain,70,2013-06-07 09:25:00
5:51 AM,69.1,66.9,93,29.69,2.0,Calm,Calm,-,0.30,Rain,Light Rain,0,2013-06-07 09:51:00
6:51 AM,69.1,66.9,93,29.68,2.0,Calm,Calm,-,0.12,Rain,Light Rain,0,2013-06-07 10:51:00
7:37 AM,69.8,68.0,94,29.67,2.0,Calm,Calm,-,0.08,Rain,Light Rain,0,2013-06-07 11:37:00
7:51 AM,69.1,66.9,93,29.66,2.0,Calm,Calm,-,0.09,Rain,Light Rain,0,2013-06-07 11:51:00
8:51 AM,70.0,68.0,93,29.65,2.0,Calm,Calm,-,0.02,,Overcast,0,2013-06-07 12:51:00
9:10 AM,71.6,69.8,94,29.66,1.5,NNE,3.5,-,0.02,Rain,Light Rain,20,2013-06-07 13:10:00
9:51 AM,71.1,69.1,93,29.63,1.5,North,4.6,-,0.07,Rain,Light Rain,10,2013-06-07 13:51:00
10:51 AM,72.0,70.0,93,29.60,8.0,NE,6.9,-,0.02,,Overcast,50,2013-06-07 14:51:00
11:51 AM,73.9,71.1,91,29.57,6.0,NE,6.9,-,0.01,Rain,Light Rain,40,2013-06-07 15:51:00
12:51 PM,75.9,73.0,91,29.54,7.0,North,4.6,-,0.04,,Overcast,10,2013-06-07 16:51:00
1:14 PM,73.4,71.6,94,29.54,2.0,NNE,4.6,-,0.00,Rain,Rain,30,2013-06-07 17:14:00
1:21 PM,73.4,71.6,94,29.54,1.0,North,6.9,-,0.16,Rain,Heavy Rain,10,2013-06-07 17:21:00
1:51 PM,72.0,71.1,97,29.52,0.8,Variable,5.8,-,1.18,Rain,Heavy Rain,0,2013-06-07 17:51:00
2:39 PM,69.8,69.8,100,29.53,1.0,NW,9.2,-,1.90,Rain,Rain,320,2013-06-07 18:39:00
2:51 PM,69.1,68.0,96,29.53,0.8,North,9.2,21.9,2.03,Rain-Thunderstorm,Heavy Thunderstorms and Rain,350,2013-06-07 18:51:00
3:41 PM,69.8,68.0,94,29.55,1.0,North,9.2,17.3,0.42,Rain-Thunderstorm,Light Thunderstorms and Rain,350,2013-06-07 19:41:00
3:51 PM,69.1,68.0,96,29.51,1.0,North,11.5,17.3,0.44,Rain-Thunderstorm,Thunderstorms and Rain,360,2013-06-07 19:51:00
4:00 PM,69.8,66.2,88,29.51,2.0,North,11.5,23.0,0.02,Rain-Thunderstorm,Thunderstorms and Rain,360,2013-06-07 20:00:00
4:20 PM,69.8,66.2,88,29.57,3.0,WNW,8.1,20.7,0.08,Rain,Light Rain,300,2013-06-07 20:20:00
4:51 PM,69.1,66.9,93,29.60,6.0,West,9.2,-,0.13,Rain,Light Rain,280,2013-06-07 20:51:00
5:32 PM,71.6,68.0,88,29.64,10.0,WNW,6.9,-,0.00,,Mostly Cloudy,290,2013-06-07 21:32:00
5:51 PM,72.0,68.0,87,29.65,10.0,WNW,9.2,-,0.00,,Mostly Cloudy,290,2013-06-07 21:51:00
6:40 PM,71.6,68.0,88,29.70,10.0,WSW,5.8,-,N/A,,Mostly Cloudy,250,2013-06-07 22:40:00
6:51 PM,71.1,68.0,90,29.69,10.0,West,6.9,-,N/A,,Mostly Cloudy,280,2013-06-07 22:51:00
7:51 PM,71.1,68.0,90,29.73,10.0,WSW,6.9,-,N/A,,Mostly Cloudy,240,2013-06-07 23:51:00
8:51 PM,71.1,69.1,93,29.76,10.0,SW,6.9,-,N/A,,Mostly Cloudy,230,2013-06-08 00:51:00
9:51 PM,71.1,69.1,93,29.80,10.0,SW,4.6,-,0.00,Rain,Light Rain,230,2013-06-08 01:51:00
10:51 PM,71.1,69.1,93,29.82,10.0,SW,6.9,-,0.00,Rain,Light Rain,230,2013-06-08 02:51:00
11:51 PM,70.0,68.0,93,29.82,10.0,Calm,Calm,-,0.00,Rain,Light Rain,0,2013-06-08 03:51:00
