TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,36.0,23.0,59,30.07,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-03-05 05:51:00
2:51 AM,37.9,21.9,53,30.07,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-03-05 07:51:00
3:51 AM,37.0,26.1,65,30.07,10.0,Calm,Calm,-,0.00,,Mostly Cloudy,0,2013-03-05 08:51:00
4:51 AM,37.9,24.1,57,30.08,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-03-05 09:51:00
5:51 AM,37.0,24.1,59,30.08,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-03-05 10:51:00
6:51 AM,36.0,24.1,62,30.07,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-03-05 11:51:00
7:51 AM,39.2,23.0,52,30.05,10.0,SSE,4.6,-,N/A,,Mostly Cloudy,150,2013-03-05 12:51:00
8:51 AM,44.1,23.0,43,30.04,10.0,SSE,5.8,-,N/A,,Mostly Cloudy,160,2013-03-05 13:51:00
9:51 AM,48.9,25.0,39,30.05,10.0,SW,8.1,-,N/A,,Mostly Cloudy,220,2013-03-05 14:51:00
10:51 AM,48.9,26.1,41,30.02,10.0,South,4.6,-,N/A,,Overcast,170,2013-03-05 15:51:00
11:51 AM,48.0,33.1,56,30.01,5.0,SW,10.4,-,0.00,Rain,Light Rain,230,2013-03-05 16:51:00
12:31 PM,42.8,39.2,87,30.00,2.0,SW,9.2,-,0.00,Rain,Light Rain,220,2013-03-05 17:31:00
12:38 PM,42.8,39.2,87,29.99,1.5,SW,6.9,-,0.01,Rain,Light Rain,230,2013-03-05 17:38:00
12:51 PM,43.0,39.9,89,29.99,1.5,SSW,3.5,-,0.01,Rain,Light Rain,210,2013-03-05 17:51:00
1:51 PM,45.0,42.1,90,29.94,1.5,South,6.9,-,0.06,Rain,Light Rain,180,2013-03-05 18:51:00
2:11 PM,44.6,42.8,93,29.93,1.5,SSW,5.8,-,0.01,,Light Drizzle,200,2013-03-05 19:11:00
2:51 PM,44.1,42.1,93,29.92,1.5,South,4.6,-,0.01,Rain,Light Rain,170,2013-03-05 19:51:00
3:51 PM,45.0,43.0,93,29.90,1.5,SSE,3.5,-,0.02,Rain,Light Rain,150,2013-03-05 20:51:00
4:37 PM,44.6,42.8,93,29.87,1.5,Calm,Calm,-,0.00,,Light Drizzle,0,2013-03-05 21:37:00
4:51 PM,45.0,43.0,93,29.88,1.5,Calm,Calm,-,0.03,,Light Drizzle,0,2013-03-05 21:51:00
5:33 PM,44.6,42.8,93,29.85,1.2,East,3.5,-,0.00,,Light Drizzle,80,2013-03-05 22:33:00
5:51 PM,45.0,43.0,93,29.85,1.2,East,4.6,-,0.00,,Light Drizzle,80,2013-03-05 22:51:00
6:35 PM,44.6,42.8,93,29.82,1.2,East,5.8,-,0.00,,Light Drizzle,90,2013-03-05 23:35:00
6:51 PM,45.0,43.0,93,29.81,1.2,East,8.1,-,0.00,,Light Drizzle,100,2013-03-05 23:51:00
7:51 PM,45.0,42.1,90,29.76,1.2,East,9.2,-,0.00,,Overcast,90,2013-03-06 00:51:00
8:24 PM,44.6,42.8,93,29.71,3.0,ESE,13.8,-,N/A,,Overcast,110,2013-03-06 01:24:00
8:51 PM,44.1,41.0,89,29.68,3.0,East,17.3,-,0.00,Rain,Light Rain,100,2013-03-06 01:51:00
9:51 PM,43.0,39.9,89,29.65,4.0,ESE,12.7,23.0,0.03,Rain,Light Rain,110,2013-03-06 02:51:00
10:17 PM,42.8,41.0,93,29.64,2.5,East,8.1,-,0.08,Rain,Rain,100,2013-03-06 03:17:00
10:51 PM,43.0,41.0,93,29.62,5.0,Variable,6.9,-,0.25,Rain,Light Rain,0,2013-03-06 03:51:00
11:51 PM,44.1,42.1,93,29.57,5.0,ESE,6.9,-,0.00,,Mostly Cloudy,110,2013-03-06 04:51:00
