TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,44.1,28.0,53,30.16,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-04-03 04:51:00
1:51 AM,43.0,28.9,58,30.19,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-04-03 05:51:00
2:51 AM,45.0,23.0,42,30.20,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,20,2013-04-03 06:51:00
3:51 AM,44.1,21.0,40,30.19,10.0,NNE,8.1,-,N/A,,Mostly Cloudy,30,2013-04-03 07:51:00
4:51 AM,39.9,19.9,45,30.20,10.0,NNE,4.6,-,N/A,,Scattered Clouds,30,2013-04-03 08:51:00
5:51 AM,39.9,19.9,45,30.21,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,20,2013-04-03 09:51:00
6:51 AM,39.0,21.0,49,30.22,10.0,NE,4.6,-,N/A,,Mostly Cloudy,50,2013-04-03 10:51:00
7:51 AM,41.0,21.0,45,30.27,10.0,NE,3.5,-,N/A,,Mostly Cloudy,40,2013-04-03 11:51:00
8:51 AM,43.0,19.0,38,30.28,10.0,ENE,4.6,-,N/A,,Scattered Clouds,60,2013-04-03 12:51:00
9:51 AM,48.0,18.0,30,30.29,10.0,NE,11.5,-,N/A,,Scattered Clouds,50,2013-04-03 13:51:00
10:51 AM,50.0,16.0,26,30.29,10.0,NNE,8.1,-,N/A,,Scattered Clouds,30,2013-04-03 14:51:00
11:51 AM,52.0,19.0,27,30.27,10.0,ENE,9.2,-,N/A,,Partly Cloudy,60,2013-04-03 15:51:00
12:51 PM,53.1,19.0,26,30.26,10.0,Variable,6.9,-,N/A,,Partly Cloudy,0,2013-04-03 16:51:00
1:51 PM,55.4,19.4,25,30.24,10.0,NW,8.1,-,N/A,,Scattered Clouds,310,2013-04-03 17:51:00
2:51 PM,55.4,17.6,23,30.21,10.0,East,4.6,-,N/A,,Mostly Cloudy,80,2013-04-03 18:51:00
3:51 PM,60.1,23.0,24,30.20,10.0,Variable,6.9,-,N/A,,Mostly Cloudy,0,2013-04-03 19:51:00
4:51 PM,59.0,19.0,21,30.21,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-04-03 20:51:00
5:51 PM,57.9,18.0,21,30.22,10.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2013-04-03 21:51:00
6:51 PM,55.9,18.0,23,30.24,10.0,NW,4.6,-,N/A,,Mostly Cloudy,320,2013-04-03 22:51:00
7:51 PM,52.0,21.0,30,30.24,10.0,NE,3.5,-,N/A,,Overcast,40,2013-04-03 23:51:00
8:51 PM,50.0,26.1,39,30.27,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-04-04 00:51:00
9:51 PM,48.9,26.1,41,30.28,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-04-04 01:51:00
10:51 PM,46.9,26.1,44,30.30,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-04-04 02:51:00
11:51 PM,46.0,26.1,46,30.30,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-04-04 03:51:00
