-0.010576167	-0.03265478	-0.118329465	0.018891647	0.059316814	-0.0786659	-0.0861509	0.030065564	0.1450327	0.042063862	0.02189833	0.055826288	0.067148045	0.014178834	0.025234029	-0.017877685
-0.0027232023	-0.05504698	-0.0015433626	-0.007378126	0.07979505	-0.10366916	-0.030321948	0.022359494	0.10448687	0.026063964	-0.0113837365	0.03308932	0.03992525	0.02094392	0.07420037	0.03964066
0.011302151	-0.05592351	-0.004487088	0.058012526	0.0465197	-0.0199856	0.01094498	0.029076668	0.096485764	0.051440712	-0.020556837	0.023458768	0.07203528	0.00444758	0.02190219	0.13808669
0.034979016	-0.059609447	-0.07928848	0.032839008	0.07519261	-0.075368	-0.041047275	0.038207974	-0.015989129	0.059031762	0.027625756	0.02054613	0.015103136	0.04204527	0.089204535	0.023268808
0.035008814	-0.06821943	0.0016483811	-0.012263231	0.03879508	-0.06717761	0.0036721902	0.067532435	0.06053015	0.0014185444	0.06695192	-0.027858322	0.12041347	-0.013056154	0.07537343	0.060047273
-0.046684124	-0.029410182	-0.09559417	0.04669141	0.057401206	-0.092144996	-0.0055806325	0.06793182	0.07227353	0.087530166	0.023677833	-0.03168136	0.04118223	-0.039281037	0.026344307	0.027329553
0.03564792	-0.11857338	-0.12397569	-0.040362168	0.06297054	-0.06745681	-0.011557219	0.016415581	0.08064916	-0.01696906	-0.022074427	-0.013674663	0.046416055	0.0078003053	0.036166944	0.06788869
0.0013886294	-0.102575466	-0.0500213	0.022525761	0.14573886	-0.06867944	-0.037966784	0.05474417	0.05396709	0.06163817	-0.0021753258	0.031081362	0.059326567	0.0011723619	0.01919534	0.008222594
-0.0766047	-0.06252926	-0.079429746	-0.040220756	0.1411456	0.041023083	-0.034618597	-0.0404527	0.078192614	0.07248656	-0.007952516	0.043952163	-0.015159615	0.035100486	0.08121961	0.09970844
0.058944184	-0.034708835	-0.027245956	-0.028480817	0.095074125	-0.067651704	0.012977504	0.11449071	0.09811567	0.0020949952	-0.03477052	0.07839692	0.026995044	0.044588257	0.058914367	0.096490405
0.009586177	-0.041590333	-0.121716104	0.03725859	0.022174304	-0.0564675	-0.03149981	-0.022000104	0.011217983	0.05390178	-0.048103776	0.019460587	0.102331474	0.01619157	0.022109667	0.018460367
0.14126667	-0.06427249	-0.09978218	0.08535231	0.11259422	-0.094167285	-0.14093332	0.010912973	0.0902697	0.003433455	0.03962915	0.06076763	0.019211665	0.04837172	-0.002274798	0.0025928747
0.010792956	-0.013522575	-0.01885651	0.04168162	0.028199764	-0.06259572	0.011664167	0.007490189	0.005377378	0.060123313	0.028425174	0.031141307	0.023526158	0.038453884	-0.029004289	0.02625275
0.028867777	-0.088227816	0.045545284	-0.0893779	0.09091903	-0.08244127	-0.07929634	0.008197576	0.09897135	-0.0015878758	0.038280405	0.041095123	0.02848917	0.07777438	-0.018417316	-0.026235089
0.0882182	-0.051369842	-0.10227516	0.09633085	0.13642603	0.07338804	-0.03782209	-0.076375596	-0.009843732	0.033105884	0.027339552	0.019753153	0.022940174	0.027419899	0.077007316	0.07165481
0.01271316	-0.058474075	-0.05727925	-0.020384677	0.113832004	-0.057574168	-0.016823797	-0.0487791	0.046599798	0.06487036	-0.002199419	0.03641786	0.027073156	0.0010364022	-0.004250732	0.06357246
-0.027208555	-0.023849657	-0.08318383	0.054045625	0.043167602	-0.045108605	0.020716181	0.019676598	-0.01546696	0.025978291	0.01915799	-0.07306779	0.013400894	-0.045790423	0.06686793	0.03522164
0.069253996	-0.086534135	0.060659125	-0.0019376496	0.06258669	-0.100412965	-0.033029087	-0.016047541	0.092735335	0.02513416	-0.0006874493	0.009941841	0.041076303	0.04833059	0.07174385	-0.043497387
-0.021078672	-0.070108436	-0.085884556	0.003903659	-0.03604181	-0.027032716	-0.064689636	-0.012351404	-0.030391734	0.039159134	-0.07151591	-0.05232828	0.0152119305	-0.09000106	0.05416307	0.005075197
0.04336816	-0.09026669	-0.057245538	-0.0045368713	0.06194102	-0.04556418	-0.016227206	0.09330918	0.06302707	-0.0041624345	-0.055496138	0.02636493	-0.07331847	0.13108747	0.030627467	0.01307184
-0.06704213	-0.047040407	-0.074471824	0.06510903	0.11244319	-0.01530385	-0.08611591	-0.052077066	0.06675517	0.020203298	0.015954057	0.0064703105	-0.009946623	0.04321634	0.0059547178	0.005346087
-0.09756714	-0.08229011	-0.13246913	-0.025660716	0.036286954	-0.0028856872	-0.043021284	0.0076050637	0.069333375	0.05849154	-0.05070202	-0.023735208	0.07662224	0.05029096	0.09784515	-0.011270297
0.06655535	0.08351752	-0.048967775	0.045027386	-0.051009282	-0.06406576	0.017259529	0.020802945	0.051919322	0.029803796	-0.09402958	0.092320085	0.018788094	-0.048705462	0.0627791	0.08050352
0.037342396	-0.07533149	-0.087105624	-0.07816839	0.06796183	0.010661218	-0.09690095	-0.024402676	0.021208918	0.065214105	-0.03661998	-0.01581759	0.054161366	0.038394485	-0.015365155	-0.10256292
0.00051843235	-0.08392746	-0.08610965	0.029991321	0.074353404	0.028475486	-0.023611827	-0.048856154	0.03529325	-0.036998495	0.06097749	0.03840894	-0.0461595	0.016697515	-0.025642842	0.005389693
0.027715083	0.002045835	-0.11191903	-0.07142718	0.10204935	-0.037900675	0.014114444	0.05175676	0.20716812	-0.023742402	-0.062852874	-0.012013412	0.103320636	0.04656338	0.008895974	0.054716177
-0.08342169	-0.0009883151	-0.12246087	0.044076458	0.13691072	-0.027511457	-0.017977852	0.044146005	0.078708075	-0.0044714906	0.01226056	0.062310357	-0.004314935	-0.062492833	0.049814116	0.011053956
-0.08620078	-0.050845325	-0.029310588	0.020458153	-0.014725146	-0.02787824	-0.07100707	-0.06417595	0.09470717	0.050067414	0.037954785	-0.08587059	0.03230107	-0.040319048	0.0794111	-0.009209211
-0.045151163	-0.08184394	-0.067669354	0.013039446	0.043804746	-0.0623411	-0.065192126	0.028104883	0.061265476	0.103726245	0.029344272	0.06645258	0.119515486	-0.057188418	-0.060888458	0.00010071728
-0.055810332	-0.055184342	-0.025445208	0.08205666	0.04930896	-0.009936852	0.01695191	-0.021727068	-0.040211	0.061103255	0.021749832	0.043072987	-0.058529075	0.07301722	-0.00039776287	-0.013168184
0.02059281	0.0053812815	0.03939415	-0.062451106	0.019279743	0.023281708	-0.019141348	0.041155383	-0.016144257	-0.0059147603	-0.006857845	6.512838e-05	-0.10197835	0.049910817	0.07627506	-0.029038949
0.028968686	-0.052915294	0.07316076	-0.0028151239	0.04623422	-0.036060728	-0.1064686	0.07350473	0.026937377	0.0113012595	0.011441188	0.035887405	0.09987972	0.031719275	-0.021249363	-0.0034519031
-0.061663814	-0.08540861	-0.10035775	-0.013128191	0.16093186	-0.13198039	0.04597956	-0.05678688	0.06344994	0.1022803	0.0053160503	0.007068016	0.066906996	-0.048386097	0.019184027	0.03090046
-0.009807785	-0.008336457	-0.058730118	0.0184629	-0.03877176	0.03075507	-0.02354279	-0.034261797	0.04550855	0.019590076	0.01304354	-0.022346403	0.20032094	0.02470035	-0.045266945	-0.03397459
0.07636839	0.012553093	0.0054337084	0.0013463916	0.031859636	0.0032701595	-0.057779092	0.112209246	0.03236798	-0.0021696538	-0.0025219321	-0.013055618	0.041541316	-0.014082674	-0.01924707	0.016591629
0.010229068	-0.04624596	-0.12172983	0.028312076	0.0519417	0.102594726	0.055217292	-0.029014241	0.11072289	-0.03520412	0.0055386964	0.01921984	-0.061707802	-0.045028593	0.059497107	0.02198489
