TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,69.1,66.9,93,29.92,10.0,West,9.2,-,N/A,,Mostly Cloudy,260,2013-06-27 04:51:00
1:19 AM,68.0,66.2,94,29.93,10.0,WSW,5.8,-,N/A,,Scattered Clouds,250,2013-06-27 05:19:00
1:51 AM,68.0,66.0,93,29.90,10.0,West,3.5,-,N/A,,Scattered Clouds,260,2013-06-27 05:51:00
2:51 AM,68.0,66.0,93,29.90,10.0,SW,6.9,-,N/A,,Scattered Clouds,230,2013-06-27 06:51:00
3:51 AM,68.0,64.9,90,29.88,10.0,SSW,6.9,-,N/A,,Mostly Cloudy,210,2013-06-27 07:51:00
4:51 AM,69.1,66.0,90,29.87,10.0,SW,5.8,-,N/A,,Mostly Cloudy,220,2013-06-27 08:51:00
5:51 AM,70.0,66.9,90,29.86,10.0,SW,9.2,-,N/A,,Mostly Cloudy,230,2013-06-27 09:51:00
6:32 AM,69.8,68.0,94,29.88,10.0,SW,9.2,-,N/A,,Mostly Cloudy,230,2013-06-27 10:32:00
6:51 AM,70.0,68.0,93,29.86,10.0,SW,11.5,-,N/A,,Mostly Cloudy,220,2013-06-27 10:51:00
7:51 AM,72.0,69.1,91,29.86,6.0,SW,12.7,-,N/A,,Overcast,220,2013-06-27 11:51:00
8:51 AM,73.9,71.1,91,29.83,7.0,South,12.7,18.4,N/A,,Overcast,190,2013-06-27 12:51:00
9:34 AM,75.2,71.6,89,29.87,8.0,WSW,15.0,21.9,N/A,,Overcast,250,2013-06-27 13:34:00
9:51 AM,75.9,72.0,87,29.85,8.0,WSW,8.1,-,N/A,,Overcast,250,2013-06-27 13:51:00
10:51 AM,81.0,73.0,77,29.83,9.0,WSW,13.8,-,N/A,,Mostly Cloudy,240,2013-06-27 14:51:00
11:51 AM,84.0,73.0,69,29.84,10.0,SW,12.7,-,N/A,,Mostly Cloudy,230,2013-06-27 15:51:00
12:51 PM,82.9,72.0,69,29.83,10.0,WSW,13.8,-,N/A,,Mostly Cloudy,240,2013-06-27 16:51:00
1:51 PM,87.1,71.1,59,29.81,10.0,SW,10.4,-,N/A,,Mostly Cloudy,220,2013-06-27 17:51:00
2:51 PM,88.0,71.1,57,29.79,10.0,WSW,13.8,-,N/A,,Mostly Cloudy,240,2013-06-27 18:51:00
3:51 PM,87.1,72.0,61,29.75,10.0,WSW,10.4,-,N/A,,Mostly Cloudy,250,2013-06-27 19:51:00
4:51 PM,82.9,73.9,74,29.73,10.0,WNW,4.6,-,0.00,Rain,Light Rain,290,2013-06-27 20:51:00
5:51 PM,88.0,73.0,61,29.73,10.0,SW,11.5,-,0.00,,Mostly Cloudy,230,2013-06-27 21:51:00
6:51 PM,84.9,72.0,65,29.72,10.0,SW,9.2,-,N/A,,Mostly Cloudy,230,2013-06-27 22:51:00
7:51 PM,82.9,72.0,69,29.74,10.0,SSW,9.2,-,N/A,,Mostly Cloudy,210,2013-06-27 23:51:00
8:51 PM,80.1,71.1,74,29.74,10.0,SSW,9.2,-,N/A,,Mostly Cloudy,210,2013-06-28 00:51:00
9:51 PM,78.1,71.1,79,29.75,10.0,SW,9.2,-,N/A,,Mostly Cloudy,230,2013-06-28 01:51:00
10:51 PM,75.9,71.1,85,29.75,10.0,WSW,5.8,-,N/A,,Overcast,240,2013-06-28 02:51:00
11:51 PM,75.9,71.1,85,29.75,10.0,SW,9.2,-,N/A,,Mostly Cloudy,230,2013-06-28 03:51:00
