TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,23.0,10.9,60,30.55,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-25 05:51:00
1:51 AM,23.0,10.9,60,30.55,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-25 06:51:00
2:51 AM,21.0,10.0,63,30.57,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-25 07:51:00
3:51 AM,19.9,10.0,65,30.57,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-25 08:51:00
4:51 AM,19.9,10.9,68,30.58,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-25 09:51:00
5:51 AM,19.0,10.9,71,30.57,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-25 10:51:00
6:51 AM,19.0,12.0,74,30.57,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-25 11:51:00
7:51 AM,23.0,15.1,72,30.58,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-11-25 12:51:00
8:51 AM,28.9,9.0,43,30.60,10.0,ESE,6.9,-,N/A,,Scattered Clouds,120,2013-11-25 13:51:00
9:51 AM,32.0,7.0,35,30.60,10.0,SSE,5.8,-,N/A,,Scattered Clouds,160,2013-11-25 14:51:00
10:51 AM,35.1,6.1,30,30.58,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-11-25 15:51:00
11:51 AM,37.0,5.0,26,30.56,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-11-25 16:51:00
12:51 PM,39.9,6.1,25,30.52,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2013-11-25 17:51:00
1:51 PM,42.1,5.0,22,30.48,10.0,SSW,4.6,-,N/A,,Scattered Clouds,210,2013-11-25 18:51:00
2:51 PM,42.1,5.0,22,30.47,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2013-11-25 19:51:00
3:51 PM,42.1,5.0,22,30.47,10.0,South,3.5,-,N/A,,Mostly Cloudy,190,2013-11-25 20:51:00
4:51 PM,39.9,5.0,23,30.46,10.0,South,4.6,-,N/A,,Mostly Cloudy,170,2013-11-25 21:51:00
5:51 PM,36.0,8.1,31,30.46,10.0,SSE,3.5,-,N/A,,Mostly Cloudy,150,2013-11-25 22:51:00
6:51 PM,34.0,7.0,32,30.45,10.0,SE,3.5,-,N/A,,Scattered Clouds,140,2013-11-25 23:51:00
7:51 PM,37.0,8.1,30,30.46,10.0,South,4.6,-,N/A,,Mostly Cloudy,170,2013-11-26 00:51:00
8:51 PM,36.0,9.0,33,30.44,10.0,SSE,3.5,-,N/A,,Overcast,160,2013-11-26 01:51:00
9:51 PM,36.0,10.9,36,30.43,10.0,South,3.5,-,N/A,,Overcast,190,2013-11-26 02:51:00
10:51 PM,37.0,9.0,31,30.40,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-11-26 03:51:00
11:51 PM,37.0,12.0,36,30.40,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-11-26 04:51:00
