TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,48.9,25.0,39,30.26,10.0,Variable,6.9,-,N/A,,Clear,0,2013-11-11 05:51:00
1:51 AM,46.0,25.0,44,30.27,10.0,NNE,3.5,-,N/A,,Clear,20,2013-11-11 06:51:00
2:51 AM,43.0,26.1,51,30.28,10.0,NE,4.6,-,N/A,,Clear,40,2013-11-11 07:51:00
3:51 AM,39.0,26.1,60,30.29,10.0,Calm,Calm,-,N/A,,Clear,0,2013-11-11 08:51:00
4:51 AM,36.0,27.0,70,30.30,10.0,Calm,Calm,-,N/A,,Clear,0,2013-11-11 09:51:00
5:51 AM,34.0,27.0,75,30.32,10.0,Calm,Calm,-,N/A,,Clear,0,2013-11-11 10:51:00
6:51 AM,33.1,28.0,82,30.33,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-11 11:51:00
7:51 AM,37.0,30.0,76,30.35,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-11 12:51:00
8:51 AM,45.0,32.0,60,30.36,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-11 13:51:00
9:51 AM,50.0,28.9,44,30.36,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-11 14:51:00
10:51 AM,53.1,27.0,37,30.35,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-11-11 15:51:00
11:51 AM,55.0,27.0,34,30.32,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-11-11 16:51:00
12:51 PM,57.0,28.0,33,30.29,10.0,Variable,3.5,-,N/A,,Scattered Clouds,0,2013-11-11 17:51:00
1:51 PM,57.9,26.1,30,30.26,10.0,SSE,3.5,-,N/A,,Scattered Clouds,160,2013-11-11 18:51:00
2:51 PM,57.9,25.0,28,30.24,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-11-11 19:51:00
3:51 PM,57.9,27.0,31,30.22,10.0,SSE,6.9,-,N/A,,Scattered Clouds,160,2013-11-11 20:51:00
4:51 PM,55.9,28.0,34,30.21,10.0,South,4.6,-,N/A,,Scattered Clouds,170,2013-11-11 21:51:00
5:51 PM,48.9,30.0,48,30.22,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-11 22:51:00
6:51 PM,46.9,32.0,56,30.21,10.0,SSE,3.5,-,N/A,,Partly Cloudy,160,2013-11-11 23:51:00
7:51 PM,46.9,30.9,54,30.19,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-12 00:51:00
8:51 PM,46.0,30.9,56,30.19,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-11-12 01:51:00
9:51 PM,43.0,30.9,62,30.18,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-12 02:51:00
10:51 PM,44.1,30.9,60,30.17,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-11-12 03:51:00
11:51 PM,42.1,30.9,65,30.15,10.0,SW,4.6,-,N/A,,Partly Cloudy,230,2013-11-12 04:51:00
