TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,46.0,45.0,96,30.04,3.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-12-10 05:51:00
1:51 AM,46.0,45.0,96,30.03,3.0,Calm,Calm,-,0.02,Rain,Light Rain,0,2013-12-10 06:51:00
2:26 AM,46.4,44.6,93,30.01,3.0,Calm,Calm,-,0.03,Rain,Light Rain,0,2013-12-10 07:26:00
2:41 AM,46.4,44.6,93,30.01,1.0,Calm,Calm,-,0.04,Rain,Light Rain,0,2013-12-10 07:41:00
2:51 AM,46.0,45.0,96,30.01,1.0,Calm,Calm,-,0.06,Rain,Rain,0,2013-12-10 07:51:00
3:51 AM,46.0,45.0,96,29.98,1.0,Calm,Calm,-,0.11,Rain,Light Rain,0,2013-12-10 08:51:00
4:36 AM,46.4,44.6,93,29.97,1.0,Calm,Calm,-,0.05,Rain,Light Rain,0,2013-12-10 09:36:00
4:51 AM,46.9,45.0,93,29.96,1.0,Calm,Calm,-,0.05,Rain,Light Rain,0,2013-12-10 09:51:00
5:18 AM,46.4,44.6,93,29.95,0.8,Calm,Calm,-,0.01,,Light Drizzle,0,2013-12-10 10:18:00
5:51 AM,46.9,45.0,93,29.96,0.5,Calm,Calm,-,0.01,Fog,Drizzle,0,2013-12-10 10:51:00
6:51 AM,46.0,45.0,96,29.96,0.2,North,4.6,-,0.01,Fog-Rain,Light Rain,10,2013-12-10 11:51:00
7:51 AM,46.0,44.1,93,29.93,1.0,NE,8.1,-,0.02,,Light Drizzle,50,2013-12-10 12:51:00
8:25 AM,46.4,44.6,93,29.94,1.5,NNE,5.8,-,0.01,,Light Drizzle,30,2013-12-10 13:25:00
8:51 AM,45.0,44.1,97,29.94,1.5,North,9.2,-,0.02,,Light Drizzle,10,2013-12-10 13:51:00
9:51 AM,45.0,43.0,93,29.98,1.5,North,5.8,-,0.07,Rain,Rain,350,2013-12-10 14:51:00
10:07 AM,44.6,42.8,93,29.97,4.0,Calm,Calm,-,0.03,Rain,Light Rain,0,2013-12-10 15:07:00
10:51 AM,45.0,43.0,93,29.96,10.0,North,4.6,-,0.03,Rain,Light Rain,360,2013-12-10 15:51:00
11:51 AM,44.1,42.1,93,29.97,7.0,Calm,Calm,-,0.06,Rain,Light Rain,0,2013-12-10 16:51:00
12:51 PM,43.0,41.0,93,30.02,10.0,Variable,4.6,-,0.01,,Overcast,0,2013-12-10 17:51:00
1:51 PM,44.1,39.9,85,30.05,10.0,North,8.1,-,0.00,,Overcast,360,2013-12-10 18:51:00
2:11 PM,44.6,39.2,81,30.05,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2013-12-10 19:11:00
2:51 PM,46.9,39.0,74,30.07,10.0,NNW,5.8,-,N/A,,Scattered Clouds,340,2013-12-10 19:51:00
3:51 PM,48.0,39.0,71,30.10,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2013-12-10 20:51:00
4:51 PM,46.0,37.9,73,30.14,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-12-10 21:51:00
5:51 PM,43.0,37.0,80,30.19,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-12-10 22:51:00
6:51 PM,42.1,28.0,58,30.23,10.0,NNW,5.8,-,N/A,,Scattered Clouds,330,2013-12-10 23:51:00
7:51 PM,39.9,23.0,51,30.27,10.0,NNW,4.6,-,N/A,,Partly Cloudy,330,2013-12-11 00:51:00
8:51 PM,37.0,23.0,57,30.29,10.0,NW,3.5,-,N/A,,Partly Cloudy,310,2013-12-11 01:51:00
9:51 PM,33.1,25.0,72,30.31,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-12-11 02:51:00
10:51 PM,30.0,24.1,79,30.32,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-12-11 03:51:00
11:51 PM,28.9,25.0,85,30.34,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-12-11 04:51:00
