TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,64.0,59.0,84,30.09,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-09-20 04:51:00
1:51 AM,66.9,57.9,73,30.10,10.0,SE,3.5,-,N/A,,Overcast,130,2013-09-20 05:51:00
2:51 AM,66.0,60.1,81,30.09,10.0,SE,3.5,-,0.00,,Overcast,140,2013-09-20 06:51:00
3:51 AM,66.0,60.1,81,30.09,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-09-20 07:51:00
4:51 AM,66.0,59.0,78,30.07,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-09-20 08:51:00
5:51 AM,64.9,59.0,81,30.08,10.0,ESE,6.9,-,0.01,,Overcast,120,2013-09-20 09:51:00
6:51 AM,64.0,60.1,87,30.09,6.0,Calm,Calm,-,0.00,Rain,Light Rain,0,2013-09-20 10:51:00
6:58 AM,62.6,60.8,94,30.11,2.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2013-09-20 10:58:00
7:51 AM,63.0,61.0,93,30.10,4.0,ESE,4.6,-,0.16,Rain,Light Rain,110,2013-09-20 11:51:00
8:51 AM,63.0,61.0,93,30.10,7.0,ESE,4.6,-,0.02,,Overcast,110,2013-09-20 12:51:00
9:51 AM,64.0,62.1,93,30.10,8.0,SSE,4.6,-,N/A,,Overcast,150,2013-09-20 13:51:00
10:51 AM,66.0,63.0,90,30.09,10.0,SSE,5.8,-,N/A,,Overcast,150,2013-09-20 14:51:00
11:51 AM,66.9,63.0,87,30.08,10.0,SSE,5.8,-,N/A,,Overcast,150,2013-09-20 15:51:00
12:51 PM,68.0,64.0,87,30.07,10.0,Variable,5.8,-,N/A,,Overcast,0,2013-09-20 16:51:00
1:42 PM,69.8,64.4,83,30.06,10.0,Variable,6.9,-,0.00,,Overcast,0,2013-09-20 17:42:00
1:51 PM,70.0,64.0,81,30.05,10.0,SSE,5.8,-,0.00,,Overcast,160,2013-09-20 17:51:00
2:51 PM,70.0,63.0,78,30.04,10.0,South,8.1,-,0.00,,Overcast,170,2013-09-20 18:51:00
3:51 PM,70.0,64.0,81,30.01,10.0,South,6.9,-,0.00,Rain,Light Rain,170,2013-09-20 19:51:00
4:28 PM,69.8,64.4,83,30.01,10.0,SSE,5.8,-,0.00,,Light Drizzle,150,2013-09-20 20:28:00
4:51 PM,69.1,64.0,84,30.00,10.0,SSE,4.6,-,0.00,,Light Drizzle,150,2013-09-20 20:51:00
5:51 PM,69.1,64.0,84,30.00,10.0,SSE,3.5,-,0.00,,Overcast,160,2013-09-20 21:51:00
6:51 PM,69.1,64.0,84,30.00,10.0,SSE,3.5,-,N/A,,Overcast,160,2013-09-20 22:51:00
7:12 PM,68.0,64.4,88,30.00,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-09-20 23:12:00
7:51 PM,68.0,64.0,87,30.00,10.0,South,3.5,-,N/A,,Overcast,180,2013-09-20 23:51:00
8:51 PM,68.0,64.0,87,30.01,10.0,SSE,3.5,-,N/A,,Overcast,160,2013-09-21 00:51:00
9:51 PM,68.0,64.0,87,30.00,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-09-21 01:51:00
10:51 PM,66.9,64.0,90,29.99,10.0,Calm,Calm,-,N/A,,Overcast,0,2013-09-21 02:51:00
11:51 PM,66.9,64.0,90,29.98,10.0,South,3.5,-,N/A,,Overcast,180,2013-09-21 03:51:00
