TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,70.0,68.0,93,30.03,9.0,NNE,3.5,-,N/A,,Mostly Cloudy,20,2013-07-13 04:51:00
1:51 AM,70.0,66.9,90,30.02,8.0,NE,6.9,-,N/A,,Mostly Cloudy,50,2013-07-13 05:51:00
2:22 AM,69.8,68.0,94,30.04,8.0,North,3.5,-,N/A,,Mostly Cloudy,10,2013-07-13 06:22:00
2:51 AM,70.0,68.0,93,30.02,8.0,ENE,4.6,-,N/A,,Mostly Cloudy,70,2013-07-13 06:51:00
3:51 AM,71.1,68.0,90,30.04,8.0,East,3.5,-,0.00,Rain,Light Rain,90,2013-07-13 07:51:00
4:51 AM,71.1,68.0,90,30.05,8.0,Calm,Calm,-,0.00,,Mostly Cloudy,0,2013-07-13 08:51:00
5:51 AM,71.1,69.1,93,30.04,6.0,North,3.5,-,0.00,,Overcast,10,2013-07-13 09:51:00
6:51 AM,71.1,69.1,93,30.06,3.0,NNE,4.6,-,N/A,,Overcast,30,2013-07-13 10:51:00
7:51 AM,72.0,69.1,91,30.08,3.0,NE,5.8,-,N/A,,Overcast,50,2013-07-13 11:51:00
8:51 AM,73.9,70.0,87,30.10,8.0,NE,8.1,-,0.00,Rain,Light Rain,50,2013-07-13 12:51:00
9:51 AM,73.0,70.0,90,30.12,7.0,ENE,6.9,-,0.01,Rain,Light Rain,60,2013-07-13 13:51:00
10:51 AM,75.0,71.1,87,30.11,10.0,NE,8.1,-,0.01,,Overcast,50,2013-07-13 14:51:00
11:51 AM,75.0,71.1,87,30.12,10.0,ENE,3.5,-,0.00,,Overcast,60,2013-07-13 15:51:00
12:12 PM,75.2,71.6,89,30.13,10.0,NE,6.9,-,N/A,,Overcast,40,2013-07-13 16:12:00
12:51 PM,78.1,71.1,79,30.13,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-07-13 16:51:00
1:31 PM,75.2,73.4,94,30.14,7.0,ENE,4.6,-,0.03,Rain,Light Rain,70,2013-07-13 17:31:00
1:37 PM,75.2,73.4,94,30.14,2.0,ENE,4.6,-,0.10,Rain,Light Rain,70,2013-07-13 17:37:00
1:51 PM,75.0,73.0,94,30.12,2.0,ENE,6.9,-,0.13,Rain,Light Rain,70,2013-07-13 17:51:00
2:13 PM,75.2,73.4,94,30.13,3.0,NE,5.8,-,0.32,Rain,Light Rain,50,2013-07-13 18:13:00
2:51 PM,75.9,72.0,87,30.13,8.0,Calm,Calm,-,0.33,Rain,Light Rain,0,2013-07-13 18:51:00
3:51 PM,77.0,73.9,90,30.11,10.0,Variable,4.6,-,0.01,,Mostly Cloudy,0,2013-07-13 19:51:00
4:22 PM,77.0,73.4,89,30.13,9.0,ESE,3.5,-,0.04,Rain,Light Rain,110,2013-07-13 20:22:00
4:51 PM,78.1,73.9,87,30.11,10.0,ESE,3.5,-,0.04,,Mostly Cloudy,110,2013-07-13 20:51:00
5:51 PM,77.0,73.9,90,30.11,10.0,ESE,6.9,-,N/A,,Mostly Cloudy,120,2013-07-13 21:51:00
6:51 PM,77.0,73.0,88,30.12,10.0,East,5.8,-,N/A,,Mostly Cloudy,90,2013-07-13 22:51:00
7:51 PM,75.9,72.0,87,30.12,10.0,ESE,9.2,-,N/A,,Mostly Cloudy,110,2013-07-13 23:51:00
8:51 PM,75.0,71.1,87,30.14,10.0,ESE,8.1,-,N/A,,Mostly Cloudy,110,2013-07-14 00:51:00
9:23 PM,75.2,71.6,89,30.16,10.0,East,8.1,-,N/A,,Mostly Cloudy,100,2013-07-14 01:23:00
9:51 PM,73.9,71.1,91,30.16,10.0,East,8.1,-,N/A,,Scattered Clouds,100,2013-07-14 01:51:00
10:51 PM,73.9,71.1,91,30.17,10.0,ESE,5.8,-,N/A,,Scattered Clouds,120,2013-07-14 02:51:00
11:32 PM,73.4,71.6,94,30.20,10.0,East,4.6,-,N/A,,Mostly Cloudy,100,2013-07-14 03:32:00
11:51 PM,73.9,71.1,91,30.19,9.0,ESE,5.8,-,N/A,,Mostly Cloudy,110,2013-07-14 03:51:00
