TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,48.9,43.0,80,30.20,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-05-26 04:51:00
1:51 AM,54.0,39.9,59,30.20,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-05-26 05:51:00
2:51 AM,52.0,39.0,61,30.20,10.0,NNE,3.5,-,N/A,,Scattered Clouds,30,2013-05-26 06:51:00
3:51 AM,52.0,37.9,59,30.20,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-05-26 07:51:00
4:51 AM,48.9,39.9,71,30.21,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-05-26 08:51:00
5:51 AM,50.0,39.9,68,30.23,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-05-26 09:51:00
6:51 AM,52.0,42.1,69,30.24,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-05-26 10:51:00
7:51 AM,53.1,43.0,69,30.27,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-05-26 11:51:00
8:51 AM,55.9,44.1,64,30.28,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-05-26 12:51:00
9:51 AM,60.1,45.0,57,30.29,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-05-26 13:51:00
10:51 AM,63.0,39.9,43,30.28,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-05-26 14:51:00
11:51 AM,66.0,39.9,38,30.26,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-05-26 15:51:00
12:51 PM,69.1,44.1,40,30.24,10.0,WSW,5.8,-,N/A,,Scattered Clouds,240,2013-05-26 16:51:00
1:51 PM,70.0,39.9,33,30.23,10.0,West,11.5,-,N/A,,Scattered Clouds,270,2013-05-26 17:51:00
2:51 PM,72.0,46.0,40,30.21,10.0,Variable,6.9,20.7,N/A,,Scattered Clouds,0,2013-05-26 18:51:00
3:51 PM,72.0,46.0,40,30.19,10.0,SW,6.9,-,N/A,,Scattered Clouds,230,2013-05-26 19:51:00
4:51 PM,73.0,45.0,37,30.18,10.0,WSW,6.9,-,N/A,,Scattered Clouds,240,2013-05-26 20:51:00
5:51 PM,73.0,45.0,37,30.18,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-05-26 21:51:00
6:51 PM,70.0,48.0,46,30.19,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-05-26 22:51:00
7:51 PM,66.0,50.0,56,30.19,10.0,West,3.5,-,N/A,,Mostly Cloudy,260,2013-05-26 23:51:00
8:51 PM,63.0,50.0,63,30.21,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-05-27 00:51:00
9:51 PM,63.0,50.0,63,30.21,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-05-27 01:51:00
10:51 PM,57.9,50.0,75,30.23,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-05-27 02:51:00
11:51 PM,55.0,48.9,80,30.24,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-05-27 03:51:00
