TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,30.0,23.0,75,30.64,10.0,ENE,6.9,-,N/A,,Clear,60,2013-11-30 05:51:00
1:51 AM,30.0,21.9,72,30.64,10.0,NE,5.8,-,N/A,,Clear,50,2013-11-30 06:51:00
2:51 AM,28.9,21.9,75,30.63,10.0,NNE,5.8,-,N/A,,Clear,30,2013-11-30 07:51:00
3:51 AM,28.9,21.0,72,30.63,10.0,NNE,3.5,-,N/A,,Clear,30,2013-11-30 08:51:00
4:51 AM,27.0,21.0,78,30.62,10.0,NNE,4.6,-,N/A,,Clear,30,2013-11-30 09:51:00
5:51 AM,28.0,21.0,75,30.63,10.0,NNE,3.5,-,N/A,,Clear,20,2013-11-30 10:51:00
6:51 AM,28.0,21.0,75,30.64,10.0,NNE,5.8,-,N/A,,Clear,20,2013-11-30 11:51:00
7:51 AM,28.9,21.9,75,30.66,10.0,NNE,4.6,-,N/A,,Partly Cloudy,20,2013-11-30 12:51:00
8:51 AM,33.1,24.1,70,30.66,10.0,NE,9.2,-,N/A,,Partly Cloudy,40,2013-11-30 13:51:00
9:51 AM,37.0,25.0,62,30.65,10.0,NNE,4.6,-,N/A,,Partly Cloudy,30,2013-11-30 14:51:00
10:51 AM,39.9,27.0,60,30.62,10.0,ENE,5.8,-,N/A,,Scattered Clouds,60,2013-11-30 15:51:00
11:51 AM,44.1,28.0,53,30.59,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2013-11-30 16:51:00
12:51 PM,46.0,28.9,51,30.56,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2013-11-30 17:51:00
1:51 PM,46.9,30.0,52,30.52,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-11-30 18:51:00
2:51 PM,46.9,30.0,52,30.49,10.0,Variable,3.5,-,N/A,,Scattered Clouds,0,2013-11-30 19:51:00
3:51 PM,46.9,30.0,52,30.48,10.0,North,4.6,-,N/A,,Scattered Clouds,10,2013-11-30 20:51:00
4:51 PM,45.0,30.0,56,30.46,10.0,NE,4.6,-,N/A,,Scattered Clouds,40,2013-11-30 21:51:00
5:51 PM,42.1,30.0,62,30.46,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-11-30 22:51:00
6:51 PM,39.9,30.0,68,30.45,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-11-30 23:51:00
7:51 PM,36.0,30.0,79,30.43,10.0,NE,3.5,-,N/A,,Partly Cloudy,40,2013-12-01 00:51:00
8:51 PM,34.0,28.9,82,30.43,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-12-01 01:51:00
9:51 PM,33.1,28.0,82,30.42,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-12-01 02:51:00
10:51 PM,32.0,28.0,85,30.40,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-12-01 03:51:00
11:51 PM,30.9,28.0,89,30.39,8.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-12-01 04:51:00
