TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,21.9,3.0,44,30.51,10.0,ENE,5.8,-,N/A,,Mostly Cloudy,70,2013-01-25 05:51:00
1:51 AM,23.0,3.0,42,30.53,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-01-25 06:51:00
2:51 AM,21.9,3.0,44,30.54,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-01-25 07:51:00
3:51 AM,21.0,8.1,57,30.52,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-01-25 08:51:00
4:51 AM,21.9,7.0,53,30.51,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2013-01-25 09:51:00
5:51 AM,21.9,7.0,53,30.51,10.0,ESE,3.5,-,N/A,,Mostly Cloudy,110,2013-01-25 10:51:00
6:51 AM,23.0,5.0,46,30.51,10.0,SE,3.5,-,N/A,,Mostly Cloudy,140,2013-01-25 11:51:00
7:51 AM,23.0,3.9,44,30.49,10.0,SE,4.6,-,N/A,,Mostly Cloudy,130,2013-01-25 12:51:00
8:51 AM,24.1,3.0,40,30.47,10.0,SE,4.6,-,N/A,,Overcast,140,2013-01-25 13:51:00
9:51 AM,24.1,1.9,38,30.49,10.0,SE,3.5,-,N/A,,Overcast,140,2013-01-25 14:51:00
10:39 AM,26.6,3.2,37,30.44,10.0,South,3.5,-,0.00,Snow,Light Snow,180,2013-01-25 15:39:00
10:51 AM,25.0,3.0,39,30.43,10.0,South,5.8,-,0.00,Snow,Light Snow,170,2013-01-25 15:51:00
11:30 AM,24.8,8.6,50,30.39,2.0,SSE,5.8,-,0.00,Snow,Light Snow,150,2013-01-25 16:30:00
11:45 AM,23.0,10.4,59,30.38,2.0,South,3.5,-,0.01,Snow,Light Ice Pellets,180,2013-01-25 16:45:00
11:51 AM,24.1,12.0,60,30.40,2.0,Calm,Calm,-,0.02,Rain,Light Freezing Rain,0,2013-01-25 16:51:00
12:41 PM,24.8,12.2,59,30.32,10.0,Calm,Calm,-,0.00,,Overcast,0,2013-01-25 17:41:00
12:51 PM,24.1,12.9,62,30.33,10.0,SSW,3.5,-,0.00,Rain,Light Freezing Rain,200,2013-01-25 17:51:00
1:12 PM,24.8,12.2,59,30.29,10.0,South,4.6,-,0.00,,Overcast,190,2013-01-25 18:12:00
1:51 PM,24.1,14.0,65,30.27,10.0,Calm,Calm,-,0.00,Rain,Light Freezing Rain,0,2013-01-25 18:51:00
2:51 PM,24.1,18.0,77,30.24,3.0,South,4.6,-,0.08,Rain,Light Freezing Rain,190,2013-01-25 19:51:00
3:51 PM,26.1,21.9,84,30.21,3.0,SW,5.8,-,0.12,Rain,Light Freezing Rain,230,2013-01-25 20:51:00
4:23 PM,24.8,21.2,86,30.18,3.0,SW,3.5,-,0.04,Rain,Light Freezing Rain,230,2013-01-25 21:23:00
4:51 PM,26.1,23.0,88,30.18,2.5,Calm,Calm,-,0.06,Rain,Light Freezing Rain,0,2013-01-25 21:51:00
5:14 PM,26.6,24.8,93,30.17,1.5,Calm,Calm,-,0.02,Rain,Light Freezing Rain,0,2013-01-25 22:14:00
5:51 PM,27.0,25.0,92,30.17,1.5,SW,6.9,-,0.04,,Light Freezing Drizzle,230,2013-01-25 22:51:00
6:21 PM,26.6,24.8,93,30.16,1.5,WSW,6.9,-,0.00,,Overcast,250,2013-01-25 23:21:00
6:46 PM,26.6,24.8,93,30.16,7.0,SW,6.9,-,0.00,,Overcast,230,2013-01-25 23:46:00
6:51 PM,27.0,24.1,89,30.18,7.0,WSW,5.8,-,0.00,,Overcast,240,2013-01-25 23:51:00
7:42 PM,26.6,24.8,93,30.14,7.0,WSW,6.9,-,0.00,,Light Freezing Drizzle,250,2013-01-26 00:42:00
7:51 PM,27.0,25.0,92,30.16,7.0,SW,5.8,-,0.00,,Light Freezing Drizzle,230,2013-01-26 00:51:00
8:07 PM,26.6,24.8,93,30.13,7.0,SW,10.4,-,0.00,,Overcast,230,2013-01-26 01:07:00
8:51 PM,27.0,24.1,89,30.13,7.0,SW,9.2,-,0.00,,Overcast,230,2013-01-26 01:51:00
9:51 PM,27.0,24.1,89,30.15,6.0,WSW,5.8,-,N/A,,Overcast,250,2013-01-26 02:51:00
10:51 PM,27.0,24.1,89,30.14,6.0,West,5.8,-,N/A,,Overcast,260,2013-01-26 03:51:00
11:51 PM,27.0,24.1,89,30.13,6.0,WSW,5.8,-,N/A,,Overcast,250,2013-01-26 04:51:00
