TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,32.0,26.1,79,30.51,8.0,SSE,3.5,-,N/A,,Overcast,150,2013-01-28 05:51:00
1:51 AM,33.1,26.1,75,30.48,8.0,SSE,4.6,-,N/A,,Overcast,160,2013-01-28 06:51:00
2:51 AM,34.0,26.1,73,30.49,8.0,South,4.6,-,N/A,,Overcast,190,2013-01-28 07:51:00
3:51 AM,34.0,28.0,79,30.49,8.0,SSW,4.6,-,0.00,,Light Drizzle,210,2013-01-28 08:51:00
4:51 AM,34.0,28.0,79,30.48,8.0,Calm,Calm,-,0.00,,Overcast,0,2013-01-28 09:51:00
5:51 AM,34.0,28.9,82,30.46,8.0,SSE,3.5,-,0.00,Rain,Light Rain,150,2013-01-28 10:51:00
6:51 AM,34.0,30.0,85,30.47,7.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2013-01-28 11:51:00
7:51 AM,35.1,30.9,85,30.48,4.0,SW,3.5,-,0.00,,Overcast,230,2013-01-28 12:51:00
8:51 AM,36.0,30.9,82,30.47,4.0,SSW,3.5,-,N/A,,Overcast,200,2013-01-28 13:51:00
9:51 AM,39.0,32.0,76,30.47,6.0,SW,5.8,-,N/A,,Mostly Cloudy,230,2013-01-28 14:51:00
10:51 AM,42.1,32.0,67,30.44,8.0,SW,9.2,-,N/A,,Mostly Cloudy,220,2013-01-28 15:51:00
11:51 AM,45.0,33.1,63,30.41,9.0,SW,8.1,-,N/A,,Overcast,230,2013-01-28 16:51:00
12:09 PM,46.4,33.8,62,30.39,10.0,SW,4.6,-,N/A,,Overcast,230,2013-01-28 17:09:00
12:51 PM,46.0,33.1,61,30.37,10.0,SW,9.2,-,N/A,,Overcast,230,2013-01-28 17:51:00
1:39 PM,48.2,33.8,58,30.32,10.0,WSW,9.2,-,N/A,,Overcast,250,2013-01-28 18:39:00
1:51 PM,48.0,35.1,61,30.33,10.0,SW,8.1,-,N/A,,Overcast,230,2013-01-28 18:51:00
2:30 PM,48.2,39.2,71,30.30,10.0,SW,13.8,-,N/A,,Overcast,230,2013-01-28 19:30:00
2:51 PM,48.9,37.9,66,30.31,10.0,SW,9.2,-,N/A,,Overcast,230,2013-01-28 19:51:00
3:51 PM,50.0,39.0,66,30.29,10.0,SW,10.4,-,N/A,,Overcast,230,2013-01-28 20:51:00
4:51 PM,50.0,39.0,66,30.28,10.0,SW,6.9,-,N/A,,Overcast,220,2013-01-28 21:51:00
5:51 PM,48.9,39.9,71,30.28,10.0,SSW,6.9,-,N/A,,Overcast,210,2013-01-28 22:51:00
6:51 PM,48.9,41.0,74,30.29,10.0,WSW,5.8,-,N/A,,Overcast,240,2013-01-28 23:51:00
7:51 PM,50.0,42.1,74,30.28,10.0,SW,5.8,-,N/A,,Overcast,230,2013-01-29 00:51:00
8:51 PM,50.0,42.1,74,30.26,10.0,WSW,6.9,-,N/A,,Overcast,240,2013-01-29 01:51:00
9:51 PM,50.0,42.8,76,30.25,10.0,WSW,9.2,-,N/A,,Overcast,240,2013-01-29 02:51:00
10:51 PM,50.0,44.1,80,30.24,9.0,SW,10.4,-,N/A,,Overcast,230,2013-01-29 03:51:00
11:51 PM,51.1,45.0,80,30.24,9.0,WSW,10.4,-,N/A,,Overcast,250,2013-01-29 04:51:00
