TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,25.0,1.9,37,30.30,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-01-23 05:51:00
1:51 AM,23.0,3.0,42,30.30,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-01-23 06:51:00
2:51 AM,21.9,3.9,46,30.32,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2013-01-23 07:51:00
3:51 AM,21.0,6.1,53,30.32,10.0,Calm,Calm,-,N/A,,Clear,0,2013-01-23 08:51:00
4:51 AM,19.9,8.1,60,30.33,10.0,Calm,Calm,-,N/A,,Clear,0,2013-01-23 09:51:00
5:51 AM,19.0,8.1,62,30.34,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-01-23 10:51:00
6:51 AM,19.0,9.0,65,30.35,10.0,Calm,Calm,-,N/A,,Clear,0,2013-01-23 11:51:00
7:51 AM,19.0,10.0,68,30.36,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-01-23 12:51:00
8:51 AM,25.0,10.0,53,30.37,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-01-23 13:51:00
9:51 AM,28.0,3.0,34,30.39,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2013-01-23 14:51:00
10:51 AM,32.0,3.0,29,30.38,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2013-01-23 15:51:00
11:51 AM,33.1,3.0,28,30.34,10.0,West,5.8,-,N/A,,Scattered Clouds,270,2013-01-23 16:51:00
12:51 PM,36.0,5.0,27,30.29,10.0,Variable,4.6,-,N/A,,Scattered Clouds,0,2013-01-23 17:51:00
1:51 PM,37.9,10.0,32,30.25,10.0,WSW,10.4,-,N/A,,Mostly Cloudy,240,2013-01-23 18:51:00
2:51 PM,37.4,10.4,33,30.22,10.0,West,8.1,-,N/A,,Mostly Cloudy,260,2013-01-23 19:51:00
3:51 PM,41.0,12.9,32,30.22,10.0,SW,12.7,18.4,N/A,,Mostly Cloudy,230,2013-01-23 20:51:00
4:51 PM,39.0,12.0,33,30.21,10.0,WSW,11.5,-,N/A,,Scattered Clouds,240,2013-01-23 21:51:00
5:51 PM,33.1,12.9,43,30.21,10.0,SW,4.6,-,N/A,,Scattered Clouds,230,2013-01-23 22:51:00
6:51 PM,34.0,12.9,42,30.19,10.0,SSW,5.8,-,N/A,,Partly Cloudy,200,2013-01-23 23:51:00
7:51 PM,33.1,12.9,43,30.17,10.0,South,3.5,-,N/A,,Partly Cloudy,170,2013-01-24 00:51:00
8:51 PM,33.1,14.0,46,30.16,10.0,South,6.9,-,N/A,,Partly Cloudy,180,2013-01-24 01:51:00
9:51 PM,33.1,14.0,46,30.13,10.0,South,6.9,-,N/A,,Partly Cloudy,190,2013-01-24 02:51:00
10:51 PM,34.0,14.0,44,30.10,10.0,South,8.1,-,N/A,,Partly Cloudy,190,2013-01-24 03:51:00
11:51 PM,34.0,15.1,46,30.07,10.0,SSW,8.1,-,N/A,,Partly Cloudy,210,2013-01-24 04:51:00
